REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000011405	0.0110225	0.9497	0.02319252217968251
G000014605	0.0110346	0.94973	0.02319252217968251
G000017785	0.0109092	0.94942	0.021402104990200056
G000019285	0.17011	0.58644	0.1928404857499214
G000153845	0.0112484	0.94332	0.0242819165228133
G000168775	0.0108818	0.94977	0.021719710053616278
G000262205	0.173978	0.54335	0.20169483781088346
G000313385	0.010934	0.9494	0.022022104990200055
G000478845	0.0109663	0.94947	0.022262522179682512
G000524575	0.0128667	0.94267	0.022955294351809166
G000681495	0.0109881	0.93534	0.02146210499020006
G000742095	0.0150014	0.93734	0.028042440714226353
G000764555	0.200121	0.43849	0.22448470930201583
G000833335	0.0109174	0.94624	0.02139150965880963
G001042525	0.173346	0.53924	0.20115011852099074
G001042545	0.173373	0.53897	0.20115011852099074
G001412545	0.0128499	0.9422	0.024215294351809163
G001574475	0.0107906	0.94939	0.021041788259185408
G001574485	0.0108606	0.94961	0.021041788259185408
G001574495	0.0109401	0.94998	0.021041788259185408
G001574565	0.0109251	0.94994	0.021041788259185408
G001574585	0.0108426	0.94963	0.021041788259185408
G001574605	0.0108765	0.9498	0.021041788259185408
G001574635	0.0109209	0.94939	0.02276252217968251
G001574655	0.0107615	0.94928	0.02124760061050121
G001574675	0.0108073	0.94943	0.021257600610501214
G001574695	0.0108674	0.94987	0.021144720155046447
G001574705	0.0109039	0.94989	0.021041788259185408
G001574735	0.0107824	0.94927	0.02124760061050121
G001574775	0.0108393	0.94968	0.02101446358911684
G001574785	0.0108473	0.94949	0.02113962855382054
G001574795	0.0108438	0.94963	0.021041788259185408
G001574865	0.011766	0.46254	0.020946788940670123
G001574885	0.0119816	0.83657	0.02113678894067012
G001574935	0.0183194	0.14021	0.021358904324182672
G001574945	0.0104686	0.34369	0.02149678894067012
G001608445	0.0979764	0.87309	0.09874427487304212
G001611815	0.010999	0.94608	0.02203780333736234
G001696935	0.0108526	0.94925	0.021079966619545885
G001696945	0.0130307	0.93153	0.022857819474487777
G001696955	0.0109343	0.94029	0.021177620178456695
G001753795	0.137361	0.71248	0.13552411779305684
