REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.181726	0.38645	0.18239321886529752
G000010605	0.188703	0.36231	0.19369402634079497
G000091305	0.174074	0.42864	0.18919456632498308
G000092385	0.192346	0.37925	0.21235924664403696
G000147815	0.191993	0.3761	0.211119246644037
G000156435	0.182354	0.37707	0.1880113237487184
G000158915	0.192053	0.37842	0.218249246644037
G000158935	0.15939	0.41363	0.18308663288212634
G000158955	0.180455	0.3812	0.19206234828559454
G000163875	0.194068	0.3432	0.21320103039211533
G000204605	0.187347	0.36278	0.19204761959187783
G000213055	0.197524	0.29769	0.21640355589187646
G000242715	0.0447958	0.00349	0.20602129337537056
G000253235	0.189478	0.36615	0.18438103039211534
G000317595	0.17972	0.38329	0.18673817056000763
G000331005	0.185749	0.3679	0.1956176195918778
G000349325	0.181192	0.39149	0.18383219025087308
G000373565	0.200784	0.0111	0.1961270154182918
G000375725	0.217895	0.03673	0.19308402634079494
G000376565	0.184765	0.39866	0.18936761959187778
G000384175	0.211802	0.0355	0.18442103039211535
G000444875	0.184438	0.39037	0.17537129337537063
G000497425	0.191966	0.33894	0.20231207838005372
G000497445	0.182774	0.38003	0.18932129337537068
G000716215	0.181766	0.38117	0.18955309372026855
G000716675	0.187912	0.40439	0.1851870154182918
G000716805	0.184995	0.35782	0.19822321886529748
G000717025	0.19007	0.32047	0.19783402634079494
G000717745	0.186347	0.35767	0.18555255657351855
G000718015	0.185491	0.36152	0.1770857223089806
G000718095	0.189147	0.33712	0.19707207838005375
G000718315	0.186413	0.39301	0.18703129337537064
G000718595	0.189284	0.35822	0.18575103039211535
G000718635	0.192657	0.36753	0.19332877817297742
G000719265	0.190724	0.34253	0.18798220425104023
G000719335	0.193537	0.36292	0.19676417473540525
G000719955	0.191416	0.35355	0.19120355589187643
G000720455	0.193819	0.35505	0.20409417473540528
G000720475	0.18869	0.3639	0.1932870154182918
G000721105	0.182448	0.37896	0.18268309372026859
G000721235	0.178053	0.40374	0.18443767162770502
G000721265	0.197903	0.29139	0.22092207838005373
G000721275	0.193197	0.37361	0.18909103039211536
G000725495	0.185137	0.38632	0.18535321886529754
G000725795	0.183916	0.34646	0.18871129337537063
G000802245	0.186963	0.3074	0.2063712933753706
G000818195	0.216071	0.04407	0.2010720783800537
G000819545	0.184027	0.13354	0.19614403133007602
G000830005	0.189774	0.37957	0.18180103039211534
G000935125	0.178346	0.38075	0.16469045282856248
G000938975	0.192229	0.38838	0.207669246644037
G000968255	0.182518	0.40278	0.18457321886529748
G001005085	0.186861	0.40518	0.18728129337537064
G001013905	0.182648	0.39268	0.18199859439853366
G001187435	0.192436	0.34577	0.19010588701911585
G001278075	0.189141	0.35656	0.19744103039211533
G001279725	0.192775	0.31676	0.20711417473540522
G001279985	0.184794	0.38841	0.18744457084153526
G001298575	0.187779	0.39322	0.19365761959187777
G001418335	0.186174	0.35241	0.19468321886529752
G001418415	0.184806	0.35088	0.19460132374871836
G001418465	0.186841	0.39129	0.18772701541829181
G001418495	0.185465	0.27656	0.19775924664403696
G001418585	0.183744	0.3953	0.1877230937202686
G001418655	0.184203	0.38569	0.1794032188652975
G001419695	0.184928	0.32356	0.2003213237487184
G001419745	0.184997	0.38943	0.18598701541829182
G001509795	0.180772	0.38116	0.17815732989064195
G001511815	0.184227	0.41876	0.18047129337537063
G001513975	0.177923	0.38373	0.1808727806900227
G001514045	0.182827	0.37625	0.18833309372026855
G001646665	0.188608	0.36414	0.18088103039211534
G001654495	0.18284	0.39257	0.18376129337537064
G001660045	0.176566	0.40634	0.18616336262049266
G001693675	0.192973	0.33973	0.21072103039211537
G001729485	0.156136	0.47693	0.15169530184925753
G001746425	0.192914	0.34362	0.20009417473540525
G001750785	0.194258	0.33057	0.19496103039211538
G001905365	0.189036	0.35227	0.18779402634079492
