REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000007745	0.213727	0.17566	0.3354899078878949
G000015885	0.208531	0.18738	0.34379962684131027
G000019405	0.211978	0.17432	0.3475630459370393
G000021885	0.101023	0.29263	0.29688781575175704
G000027305	0.0651155	0.08301	0.3080555367738477
G000172375	0.0848291	0.24072	0.31834770373686105
G000221945	0.112796	0.30992	0.29624525002735985
G000238795	0.214682	0.04801	0.3699169179255814
G000259485	0.208912	0.19334	0.3291793668578575
G000261285	0.210442	0.19498	0.32892936685785745
G000262245	0.210848	0.18243	0.3624399078878948
G000347595	0.208977	0.17066	0.3637519875140617
G000376645	0.2077	0.18884	0.35324124833893283
G000379905	0.217757	0.0409	0.3403181696888583
G000442905	0.0954568	0.32912	0.2926829335028277
G000444565	0.10872	0.25772	0.31317023972637575
G000444605	0.111346	0.26523	0.30944690203359987
G000444645	0.0967463	0.22949	0.33390857087998776
G000444705	0.108482	0.21134	0.34010690203359994
G000521765	0.20863	0.16936	0.36559198751406174
G000688835	0.114109	0.28359	0.3051269020335999
G000771775	0.0942011	0.33379	0.2960252714768816
G000771785	0.0985506	0.31156	0.2923420820088117
G000771795	0.0963231	0.31686	0.2925220820088117
G000771805	0.0942288	0.31522	0.2928502092661994
G000772295	0.0980387	0.3186	0.29296864340997236
G000772365	0.0945003	0.32711	0.2963824141775067
G000772395	0.09106	0.33593	0.29302019974397936
G000772535	0.219489	0.12693	0.3911314257587155
G000827595	0.217118	0.17592	0.35633259466562317
G000968335	0.128328	0.26146	0.3055078121085668
G000969305	0.0943425	0.24847	0.2912665381271043
G001038205	0.209094	0.17401	0.37207609507181505
G001055885	0.208122	0.19864	0.32846936685785744
G001262035	0.212551	0.19183	0.33349423829394154
G001276545	0.133478	0.26172	0.3079658720953689
G001594265	0.214055	0.17234	0.34883423829394156
G001611775	0.114849	0.28444	0.3099269020336
G001652405	0.208359	0.16882	0.36814198751406163
G001679325	0.209354	0.19436	0.3286793668578575
G001938355	0.114878	0.28271	0.30859690203359985
G002015085	0.114557	0.28546	0.30599690203359986
G900110905	0.214323	0.17937	0.3342599078878948
