REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000286115	0.0046639	0.97034	0.003944801060390014
G000286215	0.00485385	0.93354	0.009148635992294766
G000309425	0.0041468	0.98195	0.0041403233420235636
G000725025	0.00366765	0.97754	0.0038845048397800524
G000725035	0.00361549	0.99145	0.004314504839780052
G000762045	0.0164957	0.91122	0.017235933933589662
G001867465	0.00460916	0.97037	0.005076747670878742
G001867525	0.00385877	0.97987	0.004996480627492906
G001867535	0.0040406	0.98187	0.003266535970990319
G001867555	0.00292725	0.95833	0.004950712500048767
G001867615	0.00364989	0.98929	0.004304216467171546
G001867795	0.00356093	0.98286	0.0037247138699329813
G001867835	0.00357177	0.98307	0.0042707125000487674
G001867875	0.00359816	0.98307	0.0030141226261090675
G001867915	0.00355342	0.98309	0.0035907125000487665
G001867975	0.00368315	0.99044	0.00374304847813062
G001868045	0.00291006	0.95836	0.003494713869932981
G001868055	0.00370502	0.99043	0.004773048478130619
G001868105	0.00454076	0.96993	0.004206747670878742
G001868115	0.0045776	0.97005	0.006975744419104573
G001868145	0.00359395	0.98303	0.003532745606915212
G001868185	0.0035406	0.98282	0.0038507125000487663
G001868195	0.00303708	0.95755	0.003894504839780052
G001868205	0.00402757	0.97313	0.005100712500048767
G001868225	0.00367463	0.98882	0.007043048478130619
G001868275	0.00466568	0.97029	0.006170696139524137
G001868315	0.00346795	0.99215	0.0035007125000487667
G001868345	0.00290306	0.95837	0.005930712500048767
G001868405	0.00357856	0.98298	0.003484713869932981
G001868425	0.00369528	0.9802	0.004520712500048767
G001868525	0.0029448	0.9583	0.004194216467171545
G001868545	0.00372595	0.99014	0.003153048478130619
G001868555	0.0053919	0.97669	0.0031465379466464973
G001868715	0.00325063	0.98771	0.005935817015125231
G001869295	0.00337687	0.98653	0.005336328916493568
G001869305	0.00290009	0.99296	0.005054360653475799
G001869395	0.00357964	0.98306	0.004970712500048767
G001869405	0.00353457	0.98319	0.004330712500048767
G001869445	0.00359161	0.99164	0.003716537946646497
G001869655	0.00418573	0.98212	0.003777539222764489
G001869735	0.0037212	0.98977	0.005553048478130619
G001869815	0.00287725	0.99296	0.0031358025165183303
G001869885	0.00361031	0.99225	0.005090712500048767
G001869945	0.00460984	0.96982	0.003710696139524137
G001870005	0.00423982	0.97207	0.0070931926644348725
G001870015	0.00314778	0.99288	0.005280712500048766
G001939485	0.00469985	0.97033	0.005380696139524137
