REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000011405	0.0259261	0.86797	0.05560738261416263
G000014605	0.0259438	0.86804	0.05560738261416263
G000017785	0.0259141	0.86811	0.05384145089062735
G000019285	0.15752	0.57278	0.18915049905478204
G000154145	0.0268784	0.86085	0.05461236827986778
G000168775	0.025648	0.86823	0.05398397960441524
G000170295	0.0261272	0.86713	0.054149716699437196
G000219045	0.172385	0.539	0.20513577688276138
G000262205	0.14446	0.55503	0.19025492937310942
G000313385	0.0259255	0.86805	0.05446145089062736
G000478845	0.0258442	0.86785	0.05467738261416262
G000524575	0.0270197	0.86419	0.05463456339940604
G000681495	0.026114	0.86001	0.05390145089062736
G000833335	0.0256526	0.86645	0.053562628192540165
G001042525	0.144276	0.55475	0.18977015209270318
G001042545	0.14429	0.55458	0.18977015209270318
G001412545	0.0269769	0.86365	0.05589456339940604
G001574475	0.0258757	0.86776	0.05358913863570715
G001574485	0.025675	0.86729	0.05358913863570715
G001574495	0.0260968	0.86845	0.05358913863570715
G001574565	0.0259812	0.8683	0.05358913863570715
G001574585	0.0258972	0.86796	0.05358913863570715
G001574635	0.0259182	0.86782	0.055177382614162634
G001574655	0.0255767	0.86783	0.05347744825789073
G001574675	0.0255887	0.86811	0.053487448257890736
G001574695	0.025665	0.86824	0.05337537384460214
G001574705	0.0259464	0.86841	0.05358913863570715
G001574755	0.0258486	0.86795	0.05358913863570715
G001574775	0.0256062	0.8679	0.05326696758848066
G001574785	0.025832	0.86845	0.05344987780968504
G001574795	0.0258404	0.86757	0.05358913863570715
G001574835	0.0259554	0.86826	0.05358913863570715
G001574865	0.0319735	0.32758	0.05322266470857411
G001574885	0.0261581	0.81219	0.05341266470857411
G001574905	0.0211553	0.16867	0.05381425845245262
G001574935	0.0314208	0.14551	0.05381425845245262
G001574945	0.0255885	0.26633	0.0537726647085741
G001608445	0.10702	0.79481	0.11702977085688626
G001611815	0.025872	0.8665	0.05433727746478246
G001696935	0.02556	0.86711	0.05332238586053673
G001696955	0.0258668	0.85793	0.05350339739105148
G001753795	0.145739	0.63199	0.15020130533900664
