REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.16954	0.4035	0.15920482599926847
G000010605	0.176586	0.35419	0.188796269601527
G000024025	0.222289	0.16957	0.3573833819653255
G000091305	0.175664	0.38991	0.16931028338958679
G000092385	0.191958	0.33841	0.22431338196532555
G000147815	0.192376	0.32794	0.22307338196532553
G000156435	0.174975	0.37895	0.1632119584071275
G000158915	0.196494	0.30772	0.23020338196532555
G000158935	0.174039	0.37984	0.1674719584071275
G000158955	0.167445	0.38128	0.1672719584071275
G000163875	0.192168	0.29246	0.2178610330084428
G000203835	0.173509	0.39642	0.1675319584071275
G000204605	0.181037	0.35413	0.1683032376697645
G000213055	0.195455	0.26889	0.2171257413924786
G000240165	0.19808	0.27611	0.2266233819653255
G000242715	0.029204	0.00881	0.18284196305251918
G000253235	0.184861	0.34142	0.18904103300844283
G000269985	0.210361	0.28668	0.2781833819653255
G000317595	0.17437	0.39229	0.1655902833895868
G000331005	0.172334	0.39867	0.1644467339877014
G000342125	0.198999	0.27856	0.2080433819653255
G000349325	0.167248	0.40528	0.15643173741645572
G000372745		0.3085533819653255
G000373565	0.213962	0.00793	0.1856364424689093
G000373665	0.194914	0.04236	0.2313633819653255
G000375725	0.211149	0.02771	0.18914133108738518
G000380165		0.26933338196532547
G000381025	0.210052	0.20573	0.2672133819653255
G000384115	0.220205	0.11744	0.3777333819653256
G000384175	0.178071	0.03631	0.1890810330084428
G000424785	0.20818	0.23831	0.2504433819653255
G000424825	0.199303	0.25335	0.23352338196532552
G000424845	0.201032	0.21814	0.2454633819653255
G000424965	0.198093	0.21856	0.2504433819653255
G000426325	0.203399	0.24334	0.2263533819653255
G000429085	0.185532	0.29046	0.19296998930046005
G000444875	0.173664	0.37936	0.15219196305251914
G000497405	0.195647	0.20916	0.2558533819653256
G000497425	0.188966	0.32035	0.2044915587618053
G000497445	0.172307	0.39208	0.16614196305251916
G000504285	0.22064	0.16513	0.34797338196532557
G000695235	0.194832	0.30471	0.20810338196532552
G000696185	0.21087	0.26842	0.2800233819653255
G000710465	0.211653	0.27898	0.26574338196532554
G000716215	0.166435	0.4024	0.1634636933177278
G000716675	0.184672	0.37126	0.17469644246890934
G000716805	0.171322	0.39272	0.1750348259992685
G000717345	0.191274	0.30219	0.2016433819653255
G000717715	0.209696	0.28827	0.26784338196532553
G000717745	0.19035	0.27867	0.20935338196532552
G000718015	0.193962	0.27803	0.20506338196532553
G000718025	0.21007	0.27387	0.27223338196532554
G000718095	0.181261	0.34405	0.1992515587618053
G000718315	0.174221	0.37506	0.16385196305251917
G000718595	0.18631	0.34346	0.1904110330084428
G000718635	0.194374	0.30134	0.20725338196532553
G000718985	0.19536	0.24067	0.2362733819653255
G000719135	0.206032	0.2204	0.25792338196532555
G000719265	0.193525	0.28398	0.20261338196532552
G000719335	0.19042	0.31385	0.19956103300844283
G000719955	0.190288	0.31676	0.1919257413924786
G000720455	0.191353	0.32341	0.2068910330084428
G000720475	0.183656	0.33998	0.18279644246890936
G000721105	0.1658	0.4179	0.15659369331772777
G000721235	0.174748	0.40157	0.1637719584071275
G000721265	0.193467	0.26186	0.22310155876180532
G000721275	0.188987	0.33767	0.1937510330084428
G000721445	0.200031	0.26521	0.2467933819653255
G000725495	0.175749	0.39374	0.16216482599926849
G000725795	0.175739	0.34134	0.1655319630525192
G000744225	0.20803	0.24775	0.2764333819653255
G000744655	0.205785	0.23024	0.2687633819653255
G000744705	0.208719	0.24864	0.2741033819653255
G000744785	0.205786	0.22848	0.2708933819653255
G000744815	0.210667	0.22821	0.2793233819653255
G000745345	0.203643	0.25516	0.2384933819653255
G000787795	0.127086	0.01948	0.27895338196532554
G000787835	0.205951	0.23629	0.27985338196532555
G000802245	0.179765	0.32369	0.18319196305251914
G000818195	0.209753	0.04203	0.20325155876180528
G000819545	0.16652	0.13187	0.1711860726187767
G000827005	0.188268	0.32974	0.19216745209455283
G000830005	0.184585	0.35444	0.1864610330084428
G000935125	0.191619	0.28587	0.2010733819653255
G000938975	0.193298	0.3178	0.2196233819653255
G000955975	0.204374	0.22835	0.2708833819653255
G000964305	0.202834	0.22034	0.2505833819653255
G000968255	0.170379	0.41825	0.16138482599926848
G000993785	0.203269	0.2129	0.2498433819653255
G001005085	0.171458	0.42063	0.16410196305251915
G001011035	0.203795	0.27378	0.24029338196532551
G001013905	0.173326	0.37323	0.15743195840712748
G001083795	0.208243	0.25055	0.25764338196532555
G001187435	0.196	0.29111	0.20555338196532552
G001278075	0.185587	0.31841	0.20210103300844282
G001279695	0.184795	0.32715	0.19535103300844284
G001279725	0.189858	0.29254	0.20991103300844283
G001279985	0.173483	0.39183	0.1620519584071275
G001298575	0.171905	0.41714	0.1615484138781107
G001418335	0.175598	0.36308	0.1714948259992685
G001418415	0.174687	0.35264	0.16980195840712753
G001418465	0.181254	0.35008	0.17723644246890932
G001418475	0.176724	0.35003	0.16971028338958677
G001418495	0.185444	0.22911	0.20971338196532552
G001418575	0.20687	0.22541	0.2644433819653256
G001418585	0.164249	0.41673	0.16163369331772778
G001418655	0.167984	0.42842	0.15621482599926848
G001419695	0.17626	0.31563	0.17552195840712753
G001419745	0.181953	0.35335	0.17549644246890933
G001429805	0.252282	0.0042	0.27833338196532553
G001493375	0.204972	0.21854	0.24658338196532553
G001509795	0.1648	0.38132	0.1476539277475425
G001511815	0.174685	0.39999	0.15729196305251916
G001513975	0.159063	0.40145	0.15245804660458334
G001514045	0.167116	0.40867	0.16224369331772778
G001611795	0.171725	0.38985	0.1578419584071275
G001625365	0.207889	0.26186	0.26734338196532553
G001646665	0.184001	0.33926	0.18554103300844282
G001654495	0.174519	0.37684	0.16058196305251918
G001660045	0.173122	0.38607	0.1650619584071275
G001693675	0.189493	0.28298	0.2153810330084428
G001729485	0.189853	0.29665	0.1998833819653255
G001746425	0.188752	0.31289	0.2028910330084428
G001750785	0.188025	0.31215	0.1996210330084428
G001751375	0.199406	0.24657	0.25124338196532553
G001888885	0.204495	0.2721	0.2780333819653255
G001905365	0.18018	0.35134	0.1838513310873852
G900090125	0.202834	0.22034	0.2505633819653255
G900142575	0.201525	0.26647	0.2392533819653255
