REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.172914	0.40656	0.19425065033939823
G000010605	0.186483	0.34629	0.2185719644252981
G000024025	0.222898	0.19744	0.3552042335966048
G000091305	0.154303	0.48449	0.19126260200845288
G000092385	0.196201	0.36172	0.23866550015296906
G000147815	0.195152	0.35029	0.23742550015296904
G000156435	0.17595	0.38824	0.1992744846543552
G000158915	0.19654	0.34602	0.2445555001529691
G000158935	0.17753	0.40262	0.2035344846543552
G000158955	0.172926	0.39255	0.2033344846543552
G000163875	0.190449	0.32494	0.24084575334638833
G000203835	0.176648	0.40991	0.20359448465435523
G000204605	0.183391	0.34929	0.2042969109228915
G000213055	0.195478	0.2794	0.24186485290944565
G000240165	0.198871	0.32843	0.23326112342058486
G000242715	0.0521698	0.00917	0.21850459885462667
G000253235	0.185784	0.36187	0.21092002817695685
G000269985	0.202064	0.35631	0.2535044723492457
G000317595	0.156771	0.45631	0.1876036021111891
G000331005	0.173566	0.42432	0.20772167434453995
G000342125	0.198864	0.30946	0.22358910467611395
G000349325	0.171583	0.41339	0.19338065574164484
G000372745		0.30637423359660476
G000373565	0.203497	0.01506	0.2152851539307847
G000373665	0.218092	0.02801	0.2380011234205848
G000375725	0.225479	0.02965	0.2181475787403064
G000380165	0.285549	1e-05	0.2702034282571869
G000381025	0.207741	0.22165	0.27296708020044375
G000384115	0.220126	0.12933	0.3755542335966048
G000384175	0.183147	0.03628	0.21183689191163693
G000424785	0.205573	0.27724	0.2561970802004437
G000424825	0.197921	0.28521	0.23812723374785408
G000424845	0.196823	0.25165	0.25245701771529816
G000424965	0.197895	0.25484	0.2561970802004437
G000426325	0.1869	0.30837	0.22307189498225993
G000429085	0.190468	0.30784	0.2175381755929435
G000444875	0.177087	0.38479	0.1872000185135404
G000497425	0.190836	0.32622	0.2284139590358968
G000497445	0.176087	0.38789	0.20115001851354042
G000504285	0.218319	0.18875	0.34579423359660477
G000695235	0.195337	0.33856	0.22364910467611399
G000696185	0.203138	0.33163	0.2553444723492457
G000710465	0.195973	0.36176	0.24106447234924575
G000716215	0.17103	0.41585	0.1996898293176633
G000716675	0.18693	0.36153	0.20434515393078473
G000716805	0.176754	0.39306	0.21008065033939818
G000717345	0.191658	0.33003	0.21718910467611394
G000717715	0.197287	0.36238	0.2431644723492457
G000717745	0.190731	0.3275	0.22489910467611401
G000718015	0.19539	0.31101	0.22060910467611397
G000718025	0.197307	0.35403	0.24758664562862637
G000718095	0.189334	0.33224	0.22317395903589685
G000718315	0.180639	0.37163	0.1988600185135404
G000718595	0.187578	0.34978	0.21229002817695686
G000718635	0.196454	0.32458	0.22279910467611397
G000718985	0.195395	0.2746	0.24327887180243823
G000719135	0.20659	0.23661	0.2653485064871978
G000719265	0.194009	0.31295	0.21815910467611396
G000719335	0.192872	0.34788	0.22280749717119042
G000719955	0.191386	0.32981	0.21666485290944565
G000720455	0.192326	0.34382	0.2301374971711904
G000720475	0.185795	0.34047	0.21244515393078475
G000721105	0.171665	0.4044	0.1928198293176633
G000721235	0.177454	0.41532	0.1998344846543552
G000721265	0.196512	0.27632	0.24702395903589686
G000721445	0.201712	0.30401	0.2525470802004437
G000725495	0.177205	0.4049	0.19721065033939822
G000744655	0.202399	0.28374	0.2596795379081685
G000744785	0.194749	0.31807	0.24528768685016342
G000744815	0.208879	0.27202	0.2703591375131449
G000745345	0.202515	0.2856	0.24513112342058485
G000787795	0.126371	0.01872	0.2698695379081685
G000787835	0.202749	0.27946	0.27076953790816854
G000802245	0.181475	0.31207	0.21820001851354034
G000818195	0.215965	0.03883	0.22717395903589688
G000819545	0.17509	0.16856	0.20660322535143577
G000827005	0.189362	0.34539	0.21722664786068643
G000830005	0.185913	0.36723	0.20834002817695685
G000935125	0.191681	0.30768	0.216619104676114
G000938975	0.195489	0.35884	0.23397550015296903
G000964305	0.201226	0.26366	0.2563370802004437
G000968255	0.175174	0.41787	0.1964306503393982
G000993785	0.201189	0.24341	0.25726850648719773
G001005085	0.176409	0.42207	0.1993410092301896
G001011035	0.204799	0.30872	0.2491528510311498
G001013905	0.177382	0.40064	0.19349448465435523
G001083795	0.20607	0.28021	0.26506850648719776
G001187435	0.195678	0.31043	0.221099104676114
G001278075	0.188124	0.3492	0.22508575334638836
G001279695	0.187805	0.34962	0.218593112852517
G001279725	0.190379	0.3007	0.23315749717119033
G001279985	0.177571	0.39821	0.19811448465435522
G001298575	0.179078	0.40452	0.2047274218620413
G001418335	0.176343	0.37315	0.20654065033939822
G001418415	0.178379	0.36386	0.2058644846543552
G001418465	0.187382	0.35728	0.20688515393078472
G001418495	0.187126	0.25344	0.22406550015296908
G001418575	0.202878	0.27242	0.25281667864529533
G001418585	0.172362	0.42453	0.1978598293176633
G001418655	0.174036	0.42294	0.1912606503393982
G001419695	0.178233	0.33473	0.21158448465435523
G001419745	0.184851	0.36349	0.20514515393078472
G001429805	0.22204	0.00895	0.25104521939147656
G001493375	0.203076	0.25782	0.2540085064871978
G001509795	0.172076	0.38612	0.18631349994281593
G001511815	0.175781	0.4217	0.1923000185135404
G001513975	0.165459	0.42149	0.1899661375023182
G001514045	0.172827	0.41141	0.19846982931766335
G001611795	0.174188	0.41319	0.19390448465435522
G001625365	0.195155	0.33766	0.24269664562862636
G001646665	0.186203	0.35788	0.20837230219281938
G001654495	0.179431	0.37768	0.19586068076601304
G001660045	0.175353	0.39861	0.20112448465435523
G001693675	0.191403	0.32947	0.23836575334638838
G001729485	0.192642	0.33458	0.21542910467611395
G001746425	0.19071	0.33343	0.22613749717119036
G001750785	0.191273	0.32887	0.22245230219281933
G001751375	0.199172	0.28249	0.2569970802004437
G001888885	0.191987	0.34042	0.2533866456286264
G001905365	0.18713	0.33679	0.21285757874030642
G900090125	0.201226	0.26366	0.2563170802004437
G900142575	0.201809	0.30535	0.24589112342058483
