REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000010525	0.208592	0.12684	0.35275699613218936
G000011365	0.168667	0.35704	0.25152554547076533
G000012725	0.196218	0.11204	0.28651855440248525
G000013365	0.186683	0.22696	0.26255117293764496
G000013745	0.192244	0.21256	0.2682811729376449
G000013885	0.192624	0.15028	0.27562855440248524
G000014825	0.189555	0.21235	0.26631117293764495
G000017645	0.204897	0.13889	0.35301699613218934
G000092925	0.187859	0.17143	0.3155882100684505
G000195775	0.192431	0.22023	0.27714117293764495
G000218565	0.195493	0.12901	0.29771512902896863
G000239815	0.192639	0.00253	0.25670554547076535
G000284375	0.171196	0.32003	0.2430255454707653
G000308295	0.19826	0.10798	0.28081512902896855
G000314675	0.196259	0.16302	0.2779551290289686
G000314735	0.191514	0.12783	0.2996351290289686
G000333455	0.215742	0.00261	0.28709117293764497
G000336555	0.19439	0.15794	0.2799851290289686
G000344805	0.185691	0.25431	0.2603755454707653
G000378025	0.191728	0.16018	0.3435982100684505
G000472385		0.2537655454707653
G000472425	0.182239	0.23087	0.2531755454707653
G000472865	0.187504	0.0707	0.2211230751790659
G000473085	0.21922	0.03307	0.3461769961321893
G000473125	0.208834	0.04484	0.24773554547076532
G000504425	0.191371	0.16213	0.28520117293764496
G000516555	0.197674	0.07921	0.28935451908902665
G000526175	0.207129	0.12891	0.3541969961321893
G000701345	0.185342	0.20776	0.24506618029902152
G000751295	0.210055	0.16296	0.35977794565991716
G000935205	0.191149	0.22313	0.26965117293764496
G000938285	0.179979	0.26731	0.25174554547076533
G000938305	0.149764	0.32731	0.19895568467033828
G001295845	0.188224	0.23452	0.26916117293764497
G001402875	0.202827	0.13051	0.3459161291207353
G001425835	0.192852	0.16002	0.2780551290289686
G001426945	0.204041	0.12903	0.32777816737094645
G001440405	0.177275	0.27508	0.22624051322107444
G001440475	0.195755	0.02078	0.23294051322107442
G001579845	0.203453	0.15793	0.3291781673709465
G001641695	0.176003	0.30208	0.24094554547076535
G001693385	0.178828	0.28355	0.23611051322107443
G001908185	0.17614	0.28983	0.2471355454707653
G900011245	0.177961	0.27093	0.25417554547076526
G900100155	0.192423	0.15615	0.34147821006845047
G900104755	0.173845	0.29791	0.23036051322107443
G900108575	0.192898	0.19418	0.27726117293764496
