REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.158784	0.43586	0.16345998437637
G000010605	0.185054	0.33401	0.19184842327732612
G000091305	0.149477	0.49555	0.16407617224954354
G000092385	0.192485	0.34246	0.2204949154880657
G000147815	0.194388	0.31894	0.2192549154880657
G000156435	0.163332	0.39364	0.16932735569956062
G000158915	0.192122	0.33666	0.22638491548806572
G000158935	0.164356	0.42389	0.17358735569956057
G000158955	0.161705	0.4136	0.17368735569956056
G000163875	0.191274	0.31931	0.20780935777909643
G000203835	0.165056	0.43116	0.17364735569956058
G000204605	0.173961	0.36494	0.17380817552957653
G000213055	0.19365	0.2848	0.2149059823348657
G000225525	0.205355	0.0316	0.1657532424207397
G000242715		0.18699522307900318
G000317595	0.149893	0.45882	0.1611769245167966
G000331005	0.162754	0.44755	0.17737817552957652
G000342125	0.192905	0.28863	0.2042249154880657
G000349325	0.160142	0.44801	0.1647732424207397
G000373565	0.210895	0.01466	0.1872390126616273
G000375725	0.234086	0.02339	0.19123842327732613
G000376565	0.161798	0.47276	0.17112817552957654
G000384175	0.195361	0.02984	0.17711560071078014
G000429085	0.1818	0.31365	0.18955842327732614
G000444875	0.166376	0.40698	0.15634522307900323
G000497425	0.188239	0.32837	0.20027842327732615
G000497445	0.165243	0.40114	0.17029522307900322
G000695235	0.192348	0.31949	0.2042849154880657
G000716215	0.154969	0.45555	0.16628141372477
G000716675	0.181076	0.3859	0.17629901266162726
G000716805	0.164668	0.41823	0.17975028077265903
G000717025	0.185971	0.31786	0.1959884232773261
G000717345	0.188784	0.31267	0.1978249154880657
G000717745	0.188749	0.32263	0.20553491548806568
G000718015	0.192714	0.29388	0.2012449154880657
G000718095	0.186963	0.3232	0.19503842327732612
G000718315	0.170821	0.38396	0.1680052230790032
G000718595	0.183223	0.34264	0.16882548855127436
G000718635	0.190896	0.31499	0.20343491548806567
G000719265	0.188857	0.30468	0.1987949154880657
G000719335	0.187492	0.3436	0.18572125698356654
G000719955	0.187677	0.31196	0.18970598233486569
G000720455	0.186095	0.33863	0.18153901871774422
G000720475	0.179278	0.34257	0.1843990126616273
G000721105	0.153851	0.45611	0.15941141372477002
G000721235	0.169112	0.40041	0.16988735569956062
G000721265	0.194276	0.27635	0.21888842327732613
G000721275	0.184691	0.36624	0.1744531981501812
G000725795	0.169421	0.3536	0.1696852230790032
G000802245	0.171897	0.32752	0.18734522307900323
G000818195	0.21955	0.02632	0.19903842327732613
G000819545	0.189876	0.08957	0.17744324759890795
G000827005	0.182617	0.33562	0.1901968920352062
G000830005	0.178209	0.38415	0.16353732508396504
G000935125	0.189427	0.29256	0.1972549154880657
G000938975	0.193976	0.33419	0.21580491548806569
G000968255	0.160239	0.44599	0.16563998437636998
G001005085	0.164786	0.45623	0.16825522307900323
G001013905	0.166714	0.40502	0.16354735569956058
G001187435	0.191764	0.28876	0.2017349154880657
G001278075	0.183519	0.35865	0.19204935777909649
G001279695	0.182254	0.34842	0.18745141793063225
G001279725	0.188852	0.30762	0.18689224201563542
G001279985	0.164149	0.41058	0.16846735569956056
G001298575	0.169497	0.4213	0.17541817552957653
G001418335	0.165105	0.39778	0.176210280772659
G001418415	0.166655	0.37618	0.1759173556995606
G001418465	0.177653	0.37272	0.1788390126616273
G001418495	0.184269	0.2693	0.2058949154880657
G001418585	0.161366	0.44471	0.1673449036199107
G001418655	0.162585	0.44499	0.16093028077265903
G001419695	0.166788	0.34931	0.18163735569956058
G001419745	0.175671	0.37403	0.17709901266162728
G001509795	0.161088	0.39956	0.1604732424207397
G001511815	0.167065	0.43504	0.16144522307900322
G001513975	0.152507	0.4405	0.1622632424207397
G001611795	0.162051	0.43481	0.1642573556995606
G001646665	0.181001	0.34262	0.17420618733099164
G001654495	0.169214	0.39637	0.16473522307900323
G001660045	0.165229	0.41102	0.17117735569956058
G001693675	0.191231	0.32067	0.20532935777909644
G001729485	0.189362	0.32566	0.19606491548806573
G001750785	0.187674	0.31416	0.18828618733099164
G001905365	0.183793	0.35115	0.18594842327732614
