REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.0218985	0.90209	0.04328485559209929
G000011405	0.022118	0.90211	0.04490291636454677
G000017785	0.022105	0.90203	0.04337387598659477
G000019285	0.147512	0.66606	0.17660243572153617
G000154145	0.0240228	0.89875	0.04486195028054429
G000168775	0.0219129	0.90217	0.04353873182145695
G000170295	0.0223217	0.90129	0.04364447648477229
G000219045	0.166946	0.62016	0.19553070278609036
G000313385	0.022116	0.90197	0.04396100986523643
G000478845	0.022111	0.90196	0.04403063237476709
G000505725	0.126084	0.64942	0.1716218338384287
G000524575	0.0240104	0.89478	0.04464195028054428
G000742095	0.0265125	0.87443	0.0490587882049295
G000833335	0.0218898	0.90209	0.04328485559209929
G001042545	0.126034	0.64922	0.17097982842100615
G001412545	0.0240412	0.89508	0.04590195028054428
G001574475	0.0220334	0.90166	0.043083792605891444
G001574495	0.0222637	0.90259	0.043083792605891444
G001574555	0.0218731	0.90184	0.042768731821456955
G001574565	0.0219439	0.90126	0.043083792605891444
G001574585	0.0220532	0.90175	0.043083792605891444
G001574605	0.0221144	0.9022	0.043083792605891444
G001574635	0.0222317	0.90225	0.04453063237476709
G001574655	0.0218812	0.90193	0.04299142823834898
G001574705	0.0220881	0.90229	0.043083792605891444
G001574735	0.0219685	0.90223	0.04299142823834898
G001574755	0.0220524	0.90199	0.043083792605891444
G001574785	0.0219676	0.90194	0.04303318917564497
G001574795	0.0221875	0.90223	0.043083792605891444
G001574835	0.0222067	0.90252	0.043083792605891444
G001574865	0.0253652	0.36722	0.04284547676049284
G001574905	0.0557819	0.05703	0.04343259293192407
G001574935	0.0234826	0.17305	0.04343259293192407
G001574945	0.0283788	0.20897	0.04339547676049284
G001608445	0.103102	0.84979	0.11128664748921657
G001611815	0.0219189	0.90162	0.04392258171064352
G001696925	0.0219992	0.90187	0.043441738505725
G001696935	0.0218352	0.90141	0.042908602604589216
G001696945	0.0239107	0.89728	0.04462195028054428
G001696955	0.0218879	0.90089	0.043044855592099286
G001753795	0.139749	0.6715	0.14546575048410318
