REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000006785	0.199232	0.17582	0.34994403412377534
G000007265	0.201377	0.19341	0.34747403412377537
G000009545	0.202962	0.17495	0.3516840341237753
G000014205	0.206011	0.14134	0.35873335027948616
G000017005	0.203524	0.15911	0.3686833502794862
G000026745	0.201734	0.14562	0.36879335027948623
G000027165	0.200752	0.1558	0.3678633502794862
G000164675	0.205213	0.15716	0.3700533502794862
G000187465	0.20043	0.15245	0.36243335027948625
G000187975	0.20722	0.18796	0.339350924092777
G000187995	0.191747	0.32245	0.2805314014817883
G000188015	0.20088	0.17124	0.35477403412377534
G000188035	0.203841	0.16588	0.35696403412377536
G000188055	0.197695	0.18747	0.35843403412377534
G000213825	0.205037	0.18212	0.3473740341237753
G000228185	0.213949	0.14589	0.35183092409277705
G000228205	0.2134	0.15047	0.3496909240927771
G000228385	0.2134	0.15047	0.3496909240927771
G000228505	0.215384	0.16064	0.345070924092777
G000228805	0.0261247	0.69063	0.11331530164738335
G000228845	0.0267544	0.67552	0.11284530164738334
G000228925	0.027036	0.67589	0.11284530164738334
G000229145	0.0244024	0.69792	0.11343530815684254
G000229545	0.0270185	0.66943	0.11343530164738334
G000229705	0.0255411	0.68877	0.11298425005124241
G000230225	0.0260904	0.69091	0.11332530164738333
G000253395	0.199808	0.18888	0.327370924092777
G000270145	0.198977	0.25021	0.3027613094458167
G000286075	0.191292	0.36598	0.2627032122086373
G000317855	0.200449	0.17645	0.35837403412377533
G000344275	0.200997	0.15073	0.3714633502794862
G000347835	0.0212029	0.70192	0.11149115799999938
G000347915	0.193074	0.36277	0.2639432122086373
G000372425	0.219143	0.10909	0.3176114744062946
G000377005	0.203111	0.14889	0.3790133502794862
G000379985	0.212211	0.0685	0.3010213094458167
G000380005	0.203404	0.16579	0.34983403412377534
G000380025	0.200782	0.00247	0.37084335027948623
G000380045	0.217645	0.01885	0.3750833502794862
G000380065	0.215364	0.1186	0.38443335027948616
G000380085	0.228433	0.00237	0.3821433502794862
G000380105	0.206343	0.04169	0.2952270352604838
G000380125	0.204469	0.0956	0.3618733502794862
G000385925	0.201708	0.14589	0.3634433502794862
G000423725	0.200046	0.32141	0.2753232122086373
G000423745	0.207178	0.15912	0.34151354765460934
G000423765	0.202935	0.18113	0.33406354765460944
G000440115	0.207657	0.14576	0.3725333502794862
G000463355	0.199009	0.16892	0.3769833502794862
G000463505	0.204288	0.1747	0.37467335027948623
G000686605	0.209543	0.15738	0.34615092409277703
G000772915	0.200318	0.14863	0.37410403412377535
G000785515	0.201948	0.20203	0.322810924092777
G000831485	0.201265	0.1833	0.34194403412377533
G001182825	0.201387	0.13254	0.3700333502794862
G001514435	0.199864	0.19039	0.328150924092777
G001598035	0.203011	0.17343	0.34232403412377527
G001638255	0.206035	0.11529	0.37466403412377536
