REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000006785	0.197397	0.1486	0.38860550000729815
G000007265	0.199653	0.14149	0.39031509991050234
G000007465	0.112023	0.24176	0.33189840191684705
G000009545	0.202826	0.13625	0.3927135452782354
G000014205	0.188738	0.22692	0.30531288857704175
G000017005	0.187972	0.24782	0.3152628885770417
G000026745	0.201345	0.15634	0.3602348817349744
G000187465	0.17675	0.2704	0.2793366913213314
G000187975	0.204623	0.13567	0.38378701100523294
G000187995	0.204715	0.15841	0.37271109256188384
G000188035	0.198809	0.13689	0.3979935452782354
G000188055	0.202887	0.13571	0.40082753935429527
G000213825	0.204003	0.13833	0.3884035452782354
G000228185	0.210466	0.11647	0.39626701100523287
G000228205	0.211444	0.11727	0.39412701100523284
G000228385	0.211444	0.11727	0.39412701100523284
G000228505	0.210666	0.12096	0.38950701100523294
G000228805	0.117288	0.22232	0.33120945038568966
G000228845	0.116779	0.21992	0.3307394503856897
G000228925	0.116697	0.2203	0.3307394503856897
G000229145	0.115514	0.22573	0.33172840191684705
G000229225	0.109612	0.2296	0.3297081896027639
G000229545	0.113866	0.22378	0.33132945038568967
G000229705	0.11384	0.22652	0.331248401916847
G000230225	0.117142	0.22246	0.33121945038568973
G000253395	0.193806	0.15724	0.37180701100523295
G000270145	0.198832	0.17026	0.3605408626818585
G000286075	0.203475	0.17009	0.3623098537757632
G000317855	0.1961	0.1566	0.3970355000072982
G000344275	0.162068	0.31016	0.27425878145355415
G000347915	0.203928	0.16633	0.36354985377576315
G000372425	0.220228	0.07558	0.38222554398621145
G000376985	0.200894	0.16077	0.35964086268185846
G000377005	0.2042	0.13327	0.37045488173497443
G000379985	0.216039	0.02634	0.3588008626818584
G000380005	0.204043	0.13047	0.39086354527823536
G000380025	0.211123	0.00571	0.41243844713836714
G000380045	0.225265	0.01083	0.3991994449800933
G000380065	0.207971	0.15817	0.33108197899487046
G000380085	0.224521	0.00131	0.3735848817349744
G000380105	0.214488	0.04213	0.3553108626818584
G000380125	0.20572	0.06932	0.3533148817349744
G000385925	0.188081	0.23197	0.31002288857704174
G000423725	0.208138	0.15041	0.37492985377576316
G000423745	0.204825	0.13143	0.38600517077887825
G000423765	0.200525	0.1434	0.37855517077887824
G000440115	0.203947	0.14797	0.3639748817349744
G000463505	0.148508	0.37211	0.26826744714420236
G000686605	0.207141	0.12388	0.3905870110052329
G000772915	0.202354	0.12011	0.41277734023365287
G000785515	0.190263	0.17371	0.3672470110052329
G000831485	0.201025	0.14556	0.38297354527823535
G001182825	0.20194	0.13545	0.36147488173497444
G001514435	0.19423	0.15587	0.3725870110052329
G001598035	0.201435	0.13039	0.3864130597682862
G001638255	0.208748	0.09948	0.41332550000729823
