REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000014385	0.00699129	0.95803	0.009321997144494248
G000286115	0.00245745	1	0.0029119971444942477
G000286215	0.00541526	0.9621	0.008551997144494249
G000309425	0.00245922	1	0.0040019971444942475
G000725025	0.00235727	0.9981	0.0025719971444942476
G000725035	0.00237748	1	0.0030019971444942483
G000762045	0.0153159	0.93526	0.01617199714449425
G001867465	0.0024342	1	0.0042119971444942485
G001867525	0.00227099	0.99862	0.0037619971444942477
G001867535	0.00248001	0.99898	0.002661997144494248
G001867615	0.0024897	0.99654	0.0032554640999814506
G001867795	0.0022687	1	0.0031042073325274746
G001867835	0.00229282	1	0.002448585467141858
G001867875	0.00229009	1	0.0031094511030573353
G001867915	0.00229076	1	0.002369331921930261
G001867975	0.00234459	1	0.0027219971444942476
G001868045	0.00218588	0.9992	0.0028742073325274745
G001868055	0.00234809	1	0.003751997144494248
G001868105	0.00242598	0.99904	0.003341997144494248
G001868115	0.00242245	0.99988	0.006831997144494249
G001868145	0.00231879	0.99991	0.0028319429764250953
G001868185	0.00229104	0.99985	0.0023248898843236153
G001868195	0.00236909	0.99829	0.002581997144494248
G001868205	0.00218582	0.9992	0.003867154240425995
G001868225	0.00232611	1	0.006021997144494248
G001868275	0.00245289	1	0.0050619971444942485
G001868315	0.00227364	1	0.001181290929877094
G001868405	0.00228238	1	0.002864207332527475
G001868425	0.00247094	0.99743	0.0027026255282212356
G001868525	0.00219965	0.99909	0.003145464099981451
G001868545	0.00238781	0.99933	0.002131997144494248
G001868715	0.00232389	0.9999	0.005054348175194741
G001868805	0.00231044	0.9992	0.003971997144494248
G001869295	0.00228181	1	0.004424749041656349
G001869305	0.00228923	1	0.0038919971444942476
G001869395	0.00229424	1	0.002389952688576647
G001869405	0.00229703	1	0.0021873243943955943
G001869445	0.00230597	0.99986	0.003494922390852576
G001869655	0.00244163	0.99996	0.0024519971444942478
G001869735	0.00237186	0.99882	0.004531997144494248
G001869815	0.00227522	1	0.0031194511030573353
G001869885	0.0023226	1	0.0025099526885766464
G001869945	0.00245971	1	0.002601997144494248
G001869985	0.00228979	1	0.003509451103057336
G001870005	0.00232442	0.99641	0.005921997144494248
G001870015	0.00228776	1	0.002846869177940068
G001939485	0.00247448	1	0.004271997144494248
