#software: krepp	#version: v0.0.2	#invocation :../krepp --num-threads 16 dist -l ../expt-WoLv1_10k/library-k29w35-h14/ -q /scratch/asapci/job_36290886//.mixture_reads-Z57RBf.fq --hdist-th 4
SEQ_ID	REFERENCE_NAME	DIST
SAMPLE	G000515275	0.160461
SAMPLE	G000619885	0.135359
SAMPLE	G001591825	0.171563
SAMPLE	G001598915	0.165209
SAMPLE	G000063525	0.156041
SAMPLE	G900061675	0.158348
SAMPLE	G900104675	0.153021
SAMPLE	G001783635	0.190478
SAMPLE	G000761095	0.195144
SAMPLE	G000328665	0.183027
SAMPLE	G001703975	0.156967
SAMPLE	G000745855	0.142748
SAMPLE	G001017485	0.171869
SAMPLE	G000485905	0.124093
SAMPLE	G001825065	0.208724
SAMPLE	G001750685	0.165108
SAMPLE	G001829715	0.189167
SAMPLE	G001587475	0.162778
SAMPLE	G001889105	0.125098
SAMPLE	G001587695	0.211113
SAMPLE	G000191925	0.176319
SAMPLE	G001424685	0.128918
SAMPLE	G001273495	0.213023
SAMPLE	G001263755	0.143359
SAMPLE	G001466415	0.176116
SAMPLE	G001920395	0.223334
SAMPLE	G000018305	0.19418
SAMPLE	G000177235	0.173755
SAMPLE	G000309945	0.17039
SAMPLE	G001779055	0.2194
SAMPLE	G001584645	0.151245
SAMPLE	G000992125	0.205678
SAMPLE	G001918845	0.22522
SAMPLE	G000429945	0.17854
SAMPLE	G000439105	0.205693
SAMPLE	G000718255	0.151044
SAMPLE	G000411375	0.151803
SAMPLE	G001437635	0.206013
SAMPLE	G001508535	0.160347
SAMPLE	G000463075	0.151569
SAMPLE	G000403035	0.153699
SAMPLE	G001508955	0.218254
SAMPLE	G000384935	0.161091
SAMPLE	G001653295	0.153163
SAMPLE	G002019735	0.171739
SAMPLE	G000376565	0.157046
SAMPLE	G001789695	0.199622
SAMPLE	G000966265	0.196633
SAMPLE	G001781355	0.211096
SAMPLE	G001685155	0.143997
SAMPLE	G001788195	0.204951
SAMPLE	G000424825	0.163974
SAMPLE	G001475935	0.12182
SAMPLE	G000568815	0.155489
SAMPLE	G000012565	0.184882
SAMPLE	G000703065	0.137769
SAMPLE	G900115855	0.188847
SAMPLE	G000989195	0.177129
SAMPLE	G001791375	0.223663
SAMPLE	G001804605	0.222672
SAMPLE	G001917065	0.202251
SAMPLE	G001776415	0.223783
SAMPLE	G000997145	0.207736
SAMPLE	G001825445	0.202372
SAMPLE	G001830325	0.18323
SAMPLE	G001014615	0.125845
SAMPLE	G000688475	0.156372
SAMPLE	G001457815	0.137477
SAMPLE	G000429645	0.14104
SAMPLE	G000310185	0.122589
SAMPLE	G001697225	0.121694
SAMPLE	G000410815	0.162084
SAMPLE	G001578075	0.187106
SAMPLE	G001777575	0.161501
SAMPLE	G000509225	0.159326
SAMPLE	G000170875	0.141457
SAMPLE	G001603075	0.144627
SAMPLE	G000385055	0.159567
SAMPLE	G000478585	0.164028
SAMPLE	G001791715	0.203421
SAMPLE	G001790435	0.191298
SAMPLE	G001516665	0.129311
SAMPLE	G000498355	0.193949
SAMPLE	G000160775	0.158554
SAMPLE	G001582735	0.160794
SAMPLE	G000998865	0.185669
SAMPLE	G900106745	0.168119
