REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000250675	0.190134	0.34782	0.19703411286719258
G000308355	0.123818	0.42788	0.1648464225247486
G000308495	0.194413	0.26176	0.22196483689848417
G000308515	0.201129	0.25604	0.23485483689848413
G000308595	0.182094	0.33475	0.19085149175117344
G000308615	0.193151	0.32204	0.2156351928748178
G000308635	0.192014	0.32529	0.21026416275938722
G000308675	0.195241	0.24019	0.2248848368984842
G000308695	0.187003	0.35501	0.2002687170373178
G000308755	0.186013	0.33053	0.1929557460292846
G000308795	0.184722	0.36148	0.19194180355950496
G000308835	0.202857	0.16798	0.21114258057854426
G000308855	0.186259	0.3149	0.20967658717874307
G000308875	0.187822	0.37091	0.19688981801845556
G000482385	0.205111	0.18613	0.2557311006567368
G000523235	0.188723	0.3301	0.21108473125283045
G000720425	0.200346	0.2851	0.22521483689848418
G001612765	0.184335	0.32698	0.19596209467971631
G001865855	0.186308	0.33077	0.2045679961034037
G001886715	0.177817	0.33123	0.19870282139000928
