REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.119546	0.61882	0.1266010354762141
G000091305	0.146109	0.55275	0.14336191473545726
G000156435	0.155674	0.47978	0.14721468784651287
G000158955	0.148233	0.51346	0.147746427888313
G000203835	0.155309	0.52346	0.15060678555457
G000204605	0.164412	0.42336	0.15450176619519232
G000213055	0.187433	0.32536	0.21183494727438268
G000225525	0.159145	0.0775	0.14271454279952484
G000242715	0.0251053	0.00703	0.16719277338884767
G000317595	0.148295	0.51698	0.1404175528979651
G000331005	0.161902	0.49285	0.15754842137104233
G000349325	0.152393	0.53747	0.1432733043510612
G000373565	0.195659	0.01952	0.17694494727438267
G000497445	0.151573	0.47735	0.14403271374432008
G000716215	0.153419	0.51612	0.14886320356282873
G000716675	0.172343	0.44122	0.16600494727438272
G000716805	0.162706	0.46519	0.16112997099418916
G000718315	0.157646	0.47805	0.1417427137443201
G000719955	0.181456	0.35861	0.1866349472743827
G000720475	0.172241	0.41691	0.17410494727438272
G000721105	0.152856	0.51387	0.14199320356282874
G000721235	0.158987	0.49274	0.14730594115183424
G000725495	0.161267	0.48217	0.14803130933722955
G000725795	0.158095	0.41688	0.14456180638695418
G000802245	0.159496	0.39928	0.16108271374432007
G000819545	0.168667	0.15466	0.15757208720287588
G000827005	0.178036	0.38429	0.1866549472743827
G001005085	0.155389	0.51405	0.1450094887796067
G001279985	0.158462	0.47613	0.14684661046083405
G001298575	0.16562	0.4927	0.15551240033389518
G001418415	0.159634	0.45052	0.15380468784651286
G001418465	0.17385	0.40472	0.1685449472743827
G001418655	0.15785	0.51617	0.14190573352285463
G001419695	0.159279	0.41642	0.15952468784651286
G001419745	0.171375	0.42051	0.16680494727438272
G001511815	0.151216	0.53248	0.1351827137443201
G001513975	0.148524	0.51787	0.1402603193402684
G001514045	0.155452	0.50184	0.14764320356282873
G001654495	0.158015	0.4693	0.1418119716282063
G001660045	0.156489	0.49646	0.1486355468583221
