1068	10	1	exp	G000239815	0.22962886585932715
1068	10	1	exp	G000472385	0.25073413911767667
1068	10	1	exp	G000472425	0.2337333791176766
1068	10	1	exp	G001908185	0.21537820761037835
1068	10	1	exp	G900011245	0.2201099057488345
1068	10	1	exp	G000473125	0.2191320902201497
1068	10	1	exp	G000284375	0.21032374222022843
1068	10	1	exp	G000472865	0.22325135748074368
1068	10	1	exp	G000938305	0.19820982069917686
1068	10	1	exp	G900104755	0.2124115383978418
1068	10	1	exp	G001693385	0.2081859769342311
1068	10	1	exp	G001440475	0.21286173693423108
1068	10	1	exp	G000701345	0.23471760529868568
1068	10	1	exp	G000013885	0.2469604911621872
1068	10	1	exp	G000012725	0.2796073511621872
1068	10	1	exp	G900108575	0.25672419114362705
1068	10	1	exp	G000504425	0.25313724100975193
1068	10	1	exp	G000014825	0.2207131810097519
1068	10	1	exp	G000935205	0.22687549123367637
1068	10	1	exp	G001295845	0.22142485131022174
1068	10	1	exp	G000333455	0.23871370427852046
1068	10	1	exp	G000195775	0.23058714427852045
1068	10	1	exp	G000314735	0.2652947101174431
1068	10	1	exp	G000218565	0.262698490117443
1068	10	1	exp	G001425835	0.23611506176261335
1068	10	1	exp	G000336555	0.2518183613324173
1068	10	1	exp	G000314675	0.24339830736913512
1068	10	1	uniform	G000239815	0.22989232971044146
1068	10	1	uniform	G000472385	0.2518398275042308
1068	10	1	uniform	G000472425	0.23483906750423073
1068	10	1	uniform	G001908185	0.2135180752730916
1068	10	1	uniform	G900011245	0.21801267086991907
1068	10	1	uniform	G000473125	0.21699321397313578
1068	10	1	uniform	G000284375	0.20786744493969495
1068	10	1	uniform	G000472865	0.22601656875903367
1068	10	1	uniform	G000938305	0.20481708816466054
1068	10	1	uniform	G900104755	0.21409607039056427
1068	10	1	uniform	G001693385	0.20919627480396372
1068	10	1	uniform	G001440475	0.21387203480396372
1068	10	1	uniform	G000701345	0.23617267659406527
1068	10	1	uniform	G000013885	0.24801939993178027
1068	10	1	uniform	G000012725	0.28066625993178024
1068	10	1	uniform	G900108575	0.2577414587604826
1068	10	1	uniform	G000504425	0.2533265560079212
1068	10	1	uniform	G000014825	0.22090249600792122
1068	10	1	uniform	G000935205	0.2270511338627443
1068	10	1	uniform	G001295845	0.2205591960603358
1068	10	1	uniform	G000333455	0.23810794617759914
1068	10	1	uniform	G000195775	0.22998138617759917
1068	10	1	uniform	G000314735	0.26629031171946826
1068	10	1	uniform	G000218565	0.2636940917194682
1068	10	1	uniform	G001425835	0.23708386398851988
1068	10	1	uniform	G000336555	0.2526330454906194
1068	10	1	uniform	G000314675	0.24416567562882574
1068	10	2	exp	G000938285	0.23601068214349752
1068	10	2	exp	G000473125	0.23317410277201364
1068	10	2	exp	G000011365	0.22451834277201366
1068	10	2	exp	G000284375	0.22503468277201363
1068	10	2	exp	G001641695	0.23102822773432274
1068	10	2	exp	G000472425	0.24636277232732806
1068	10	2	exp	G000344805	0.2552121613968886
1068	10	2	exp	G000239815	0.24979070139688855
1068	10	2	exp	G000472865	0.24336507294352278
1068	10	2	exp	G000938305	0.22717988654411397
1068	10	2	exp	G900104755	0.2329176261732002
1068	10	2	exp	G001693385	0.23197426396168358
1068	10	2	exp	G001440475	0.2366500239616835
1068	10	2	exp	G000701345	0.2468412735108153
