1	3	1	uniform	0.25	0.12839962997224794	0.07077502075341142	2
1	3	1	exp	0.25	0.12839962997224794	0.06463438584917942	2
1	3	2	uniform	0.0	0.0024169402258215796	0.03223208101125818	2
1	3	2	exp	0.0	0.0024169402258215796	0.032415509356870674	2
1	3	3	uniform	0.0	0.004601143970697029	0.03547493264918372	2
1	3	3	exp	0.0	0.004601143970697029	0.033774625228490805	2
1	3	4	uniform	0.0	0.0017782616585011793	0.03037404890606198	2
1	3	4	exp	0.0	0.0017761989342806397	0.030255896815054042	2
1	3	5	uniform	0.0	0.1357868441070712	0.05845444922443249	2
1	3	5	exp	0.0	0.15390522560224273	0.05196158711221619	2
1	5	1	uniform	0.0	0.11087475791310253	0.1830211846084118	2
1	5	1	exp	0.0	0.11414249712456112	0.17779396679444376	2
1	5	2	uniform	0.0	0.09812194347014053	0.17511788928160144	2
1	5	2	exp	0.0	0.10201547365544994	0.17041846484661033	2
1	5	3	uniform	0.16666666666666666	0.008571531687599249	0.03448639807249959	2
1	5	3	exp	0.0	0.008571531687599247	0.03589561739573115	2
1	5	4	uniform	0.0	0.1628561524388561	0.09069280347480949	2
1	5	4	exp	0.0	0.16995017742515636	0.07567546065433658	2
1	5	5	uniform	0.16666666666666666	0.14543256999857215	0.07186789598537906	2
1	5	5	exp	0.16666666666666666	0.17520947187001634	0.03997420040323948	2
1	10	1	uniform	0.0	0.14657221419583355	0.09372717717798729	2
1	10	1	exp	0.09090909090909091	0.14657221419583352	0.12831901019656194	2
1	10	2	uniform	0.09090909090909091	0.14658141839286556	0.09111574970378504	2
1	10	2	exp	0.09090909090909091	0.14658141839286556	0.08907436260844101	2
1	10	3	uniform	0.0	0.19306170641424544	0.07741139315404405	2
1	10	3	exp	0.0	0.19949581331075467	0.06684817580318213	2
1	10	4	uniform	0.09090909090909091	0.14576081115809641	0.07347046334506216	2
1	10	4	exp	0.09090909090909091	0.14576081115809641	0.08904600187189958	2
1	10	5	uniform	0.09090909090909091	0.18192452945270102	0.03461392064865327	2
1	10	5	exp	0.09090909090909091	0.198758062553408	0.0342968601856154	2
4	3	1	uniform	0.2	0.02480168792843839	0.3503087425105077	3
4	3	1	exp	0.2	0.023826000034294453	0.3527093629191325	3
4	3	3	uniform	0.5	0.019769457257272513	0.3008142171484246	3
4	3	3	exp	0.5	0.02495217781485132	0.30502071365165306	3
4	3	5	uniform	0.0	0.09306952204140953	0.5869271360626204	6
4	3	5	exp	0.0	0.09211498513853462	0.5725213371717381	6
4	5	1	uniform	0.125	0.03844289685418707	0.3061571037781287	4
4	5	1	exp	0.125	0.03718629975115236	0.306678020527028	4
4	5	3	uniform	0.125	0.03055975125649682	0.3797738876618377	4
4	5	3	exp	0.125	0.03173393549189882	0.4034276712071864	4
4	10	1	uniform	0.18181818181818182	0.033801085755787975	0.3834167861622787	3
4	10	2	uniform	0.2	0.2632504341022262	0.5645038773589205	8
4	10	2	exp	0.2	0.2526648714631157	0.5676182209315223	8
4	10	3	exp	0.25	0.051191519880386414	0.43922265457726817	5
4	10	4	uniform	0.23076923076923078	0.08878949527355082	0.3752200782684246	6
4	10	4	exp	0.2	0.127983824977946	0.5189252001693309	8
4	10	5	uniform	0.0	0.09304219531083201	0.49186744149096834	6
4	10	5	exp	0.14285714285714285	0.11399462609679391	0.551542538803663	6
7	3	1	uniform	0.5	0.018856422778166636	0.2637704292510473	3
7	3	1	exp	0.5	0.01836709031521908	0.26358688805713243	3
7	3	2	uniform	0.1111111111111111	0.10857035025188481	0.4368182361899115	7
7	3	2	exp	0.1111111111111111	0.10899138919800017	0.44182250593085687	7
7	3	3	uniform	0.5	0.022703901828712826	0.13706806352223908	3
7	3	3	exp	0.2	0.02094233014379374	0.14600124038541742	3
7	3	4	uniform	0.4	0.06241572379230175	0.342097852281745	4
7	3	4	exp	0.5	0.04180891008519922	0.3091490950219254	3
7	3	5	uniform	0.1	0.15701278111310044	0.5252555880843875	8
7	3	5	exp	0.2	0.1816852820324167	0.5469294263874579	9
7	5	1	uniform	0.25	0.07801235259086686	0.3763735887064372	5
7	5	1	exp	0.2222222222222222	0.08415001093882557	0.40199001643316534	6
7	5	2	uniform	0.08333333333333333	0.153113151867612	0.4869757961721305	8
7	5	2	exp	0.08333333333333333	0.16035967031176732	0.49162117129717786	8
7	5	3	uniform	0.25	0.06994743920399078	0.31234846943200134	5
7	5	3	exp	0.2857142857142857	0.04389096219796752	0.3325088300355754	4
7	5	4	uniform	0.2222222222222222	0.11046057510220916	0.43268683512152883	6
7	5	4	exp	0.2857142857142857	0.06776339781313934	0.3482810236024082	4
7	5	5	uniform	0.14285714285714285	0.23952887708068307	0.5944310437289294	11
7	5	5	exp	0.06666666666666667	0.254994974236136	0.6072850813013951	11
7	10	1	uniform	0.2	0.1450432211215298	0.342487896878126	8
7	10	1	exp	0.2	0.14540147844797358	0.3545382631728023	8
7	10	2	uniform	0.17647058823529413	0.22437655839221818	0.5421953696232336	10
7	10	2	exp	0.17647058823529413	0.22014380078987153	0.5371272263138261	10
7	10	3	uniform	0.21428571428571427	0.1789001683889426	0.40245487606563146	7
7	10	3	exp	0.23076923076923078	0.13804404028554085	0.38739251833059335	6
7	10	4	uniform	0.3076923076923077	0.1444282285687737	0.4728796070648591	7
7	10	4	exp	0.25	0.10180321065596379	0.4093164170728499	5
7	10	5	uniform	0.14285714285714285	0.12062808904450689	0.4334385233414888	6
7	10	5	exp	0.13333333333333333	0.14544457615956377	0.44764003843571626	7
