REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.175091	0.45792	0.17406043682595346
G000010605	0.186109	0.41853	0.19465957658354333
G000091305	0.177629	0.46821	0.18363369280307623
G000092385	0.197821	0.38636	0.22439399912054736
G000147815	0.199264	0.38428	0.22315399912054734
G000156435	0.171611	0.46205	0.17633718253348613
G000158915	0.195247	0.37182	0.2302839991205473
G000158935	0.167424	0.50779	0.18059718253348614
G000158955	0.158213	0.49554	0.17054134519497818
G000163875	0.195156	0.35098	0.21268200014070326
G000203835	0.172818	0.49299	0.18065718253348614
G000213055	0.198776	0.32592	0.21966100889072837
G000225525	0.192041	0.059	0.174493059612285
G000242715	0.0467226	0.00062	0.19628636049718695
G000253235	0.184254	0.41618	0.18386200014070325
G000317595	0.176806	0.43928	0.18144369280307623
G000331005	0.178399	0.4375	0.18704167386468962
G000342125	0.194999	0.3421	0.20812399912054735
G000349325	0.174019	0.47061	0.17383274572386154
G000373565	0.210525	0.00875	0.19404050227411077
G000375725	0.226168	0.03047	0.19404957658354333
G000376565	0.17813	0.47179	0.18079167386468958
G000384175	0.196157	0.0822	0.1839020001407033
G000429085	0.184361	0.36344	0.19236957658354334
G000444875	0.177345	0.46856	0.16563636049718694
G000497445	0.176879	0.43418	0.17958636049718693
G000695235	0.195933	0.38541	0.20818399912054736
G000716215	0.170752	0.47775	0.17938596962364006
G000716675	0.184703	0.43103	0.1831005022741108
G000716805	0.180099	0.43586	0.18989043682595344
G000717025	0.190075	0.37155	0.19879957658354333
G000717345	0.192882	0.37483	0.20172399912054734
G000717745	0.192289	0.36007	0.20943399912054736
G000718015	0.195556	0.33208	0.20514399912054737
G000718095	0.189892	0.37916	0.19427183763536074
G000718315	0.180583	0.43389	0.17729636049718694
G000718595	0.183465	0.41527	0.1852320001407033
G000718635	0.194686	0.3635	0.20733399912054734
G000719265	0.191871	0.34632	0.20269399912054736
G000719335	0.180372	0.44531	0.18241482615713217
G000719955	0.189242	0.38446	0.19446100889072837
G000720455	0.163374	0.48442	0.17202313398406746
G000720475	0.186773	0.40888	0.19120050227411078
G000721105	0.171907	0.47294	0.17251596962364008
G000721235	0.170871	0.48839	0.17689718253348613
G000721265	0.195997	0.33044	0.2200229592660372
G000721275	0.186944	0.42581	0.18857200014070327
G000725495	0.17935	0.47098	0.17702043682595345
G000725795	0.178086	0.3971	0.17897636049718696
G000802245	0.183552	0.36873	0.19663636049718694
G000818195	0.202997	0.07014	0.19827183763536077
G000819545	0.181858	0.14377	0.1868446033551906
G000827005	0.19159	0.37561	0.19508533895082852
G000830005	0.184608	0.42437	0.18128200014070328
G000935125	0.194685	0.34419	0.20115399912054732
G000938975	0.197934	0.38841	0.21970399912054733
G000968255	0.176364	0.46849	0.17624043682595347
G001005085	0.179555	0.48384	0.17754636049718694
G001013905	0.174758	0.46291	0.17055718253348612
G001187435	0.194335	0.33549	0.20563399912054736
G001278075	0.187109	0.39894	0.19692200014070327
G001279695	0.184256	0.40988	0.1901720001407033
G001279985	0.176923	0.46235	0.17643870814537801
G001298575	0.179874	0.44594	0.1850816738646896
G001418335	0.177865	0.44823	0.18635043682595345
G001418415	0.175244	0.43934	0.18292718253348614
G001418465	0.185433	0.42149	0.18564050227411083
G001418475	0.176222	0.45356	0.18403369280307624
G001418495	0.188652	0.30225	0.20979399912054736
G001418585	0.175635	0.47074	0.17755596962364004
G001418655	0.177837	0.46869	0.17107043682595344
G001419695	0.17511	0.40582	0.18864718253348617
G001419745	0.18401	0.43103	0.18390050227411076
G001509795	0.172639	0.46851	0.169213059612285
G001511815	0.176846	0.49198	0.17073636049718693
G001514045	0.172145	0.47413	0.17816596962364006
G001646665	0.185998	0.42314	0.18036200014070328
G001654495	0.177822	0.44824	0.17402636049718695
G001660045	0.174072	0.47274	0.1781871825334861
G001693675	0.194333	0.34569	0.2102020001407033
G001729485	0.192458	0.37583	0.19996399912054733
G001746425	0.159904	0.48088	0.16802313398406746
G001750785	0.187837	0.38264	0.19444200014070329
G001905365	0.18707	0.39731	0.18875957658354334
