REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000007865	0.197064	0.30568	0.2469067716994891
G000015305	0.172788	0.48414	0.20207379676483594
G000015405	0.188754	0.39612	0.22848932077865208
G000069185	0.205786	0.17472	0.3087009083927593
G000157895	0.20613	0.25637	0.27407677169948913
G000164135	0.199112	0.3058	0.24875677169948912
G000184435	0.180054	0.42945	0.20987594337889193
G000195835	0.207991	0.20585	0.27781677169948915
G000195855	0.217248	0.08169	0.31900677169948916
G000214155	0.188406	0.3129	0.2326123394152038
G000222105	0.198962	0.30247	0.24831677169948912
G000230895	0.198437	0.33338	0.2510907126050914
G000230935	0.196945	0.32992	0.24598500394706785
G000234585	0.196969	0.21096	0.2417507126050914
G000240505	0.194208	0.05105	0.22559233941520374
G000257745	0.205039	0.23479	0.2672267716994891
G000266905	0.180906	0.4405	0.20819340132808922
G000277125	0.199177	0.28659	0.2464967716994891
G000317305	0.196285	0.32615	0.24820587508369416
G000328565	0.196522	0.3315	0.24649071260509142
G000340435	0.210901	0.18502	0.2722267716994891
G000373905	0.193431	0.176	0.24699692561301334
G000379865		0.22467071260509136
G000455165	0.189784	0.39976	0.22128594337889196
G000455325	0.190203	0.39073	0.22144692561301338
G000526915	0.20051	0.26309	0.25705677169948915
G000559085	0.196158	0.32021	0.24832500394706786
G000612825	0.190707	0.40433	0.22595692561301337
G000613185	0.190607	0.37553	0.22899587508369412
G000613245	0.203737	0.26445	0.2827067716994891
G000620625	0.195052	0.36113	0.24190587508369418
G000689255	0.200411	0.28439	0.24447677169948911
G000723425	0.209414	0.236	0.28390677169948914
G000759695	0.197386	0.28345	0.24962677169948913
G000805385	0.191935	0.3569	0.22951692561301337
G000972925	0.17767	0.331	0.2368797811854705
G000975265	0.219724	0.0786	0.32370677169948914
G001005175	0.193007	0.34325	0.2224407126050914
G001021385	0.198165	0.32429	0.24551500394706785
G001021495	0.20142	0.27851	0.25026677169948913
G001021505	0.17626	0.33885	0.21927136123703178
G001044245	0.180754	0.41146	0.21454211241567545
G001049355	0.18571	0.43822	0.22029594337889197
G001291445	0.195437	0.31523	0.2408758750836941
G001307545	0.191391	0.35273	0.22654692561301337
G001417955	0.200587	0.28773	0.2776067716994891
G001426545	0.196951	0.33246	0.24984587508369416
G001428895	0.193413	0.38705	0.24096587508369416
G001494595	0.192728	0.32849	0.23804500394706785
G001499855	0.19214	0.31853	0.2222707126050914
G001499915	0.192931	0.32822	0.22772071260509136
G001570425	0.193219	0.37931	0.23032692561301335
G001583415	0.183192	0.40396	0.2187807126050914
G001584765	0.204438	0.26343	0.2653567716994891
G001673105	0.179345	0.33103	0.22228136123703177
G001881585	0.205439	0.23205	0.26863677169948913
