REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000010525	0.211975	0.11486	0.3838137724573273
G000011365	0.180011	0.29599	0.2625562223670854
G000012725	0.199641	0.11935	0.29997934572006674
G000013365	0.188151	0.22281	0.27570819222963266
G000013745	0.192322	0.20637	0.2814381922296327
G000013885	0.195545	0.17431	0.2890893457200667
G000014825	0.189082	0.20393	0.27946819222963265
G000017645	0.203608	0.15216	0.3840737724573273
G000092925	0.208069	0.12967	0.36135377245732725
G000195775	0.189554	0.20993	0.29029819222963266
G000218565	0.196255	0.16742	0.3095431457089839
G000239815	0.19778	0.00205	0.23103821037860162
G000284375	0.181159	0.28532	0.25405622236708536
G000293785	0.205661	0.15576	0.3365929172142113
G000308295	0.203988	0.11673	0.2926431457089838
G000314675	0.18689	0.20111	0.2897831457089838
G000314735	0.197534	0.14956	0.3114631457089838
G000333455	0.197501	0.00819	0.30024819222963267
G000336555	0.195587	0.15322	0.29181314570898387
G000378025	0.2118	0.11723	0.38936377245732734
G000379145	0.196848	0.00703	0.2495268716053369
G000472385		0.2638692792766885
G000472425	0.187287	0.20072	0.26327927927668854
G000472865	0.197231	0.05013	0.25130687160533693
G000473085	0.221377	0.02437	0.37723377245732725
G000473125	0.190308	0.06028	0.2587662223670854
G000504425	0.193316	0.16663	0.2983581922296327
G000526175	0.210833	0.11793	0.3852537724573273
G000701345	0.195855	0.19286	0.26154905654769345
G000702305	0.207778	0.12933	0.3653037724573273
G000751295	0.212663	0.16328	0.38284788179610796
G000935205	0.193021	0.25096	0.28280819222963266
G000938285	0.182419	0.26707	0.2627762223670854
G000938305	0.182569	0.25649	0.25741687160533694
G001295845	0.188657	0.24135	0.28231819222963267
G001425835	0.196414	0.18303	0.2898831457089838
G001426945	0.206467	0.12635	0.3491155303835394
G001440405	0.187553	0.24433	0.24776687160533692
G001440475	0.210134	0.01618	0.25446687160533693
G001579845	0.205854	0.14006	0.35051553038353933
G001641695	0.181775	0.27478	0.2519762223670854
G001693385	0.187815	0.24153	0.25763687160533694
G001908185	0.181952	0.26897	0.2581662223670854
G900011245	0.183614	0.27048	0.26520622236708535
G900100155	0.210298	0.11331	0.38724377245732733
G900104755	0.184761	0.24407	0.2518868716053369
G900108575	0.195658	0.1904	0.29041819222963267
