REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000011365	0.164696	0.4307	0.21864858291043104
G000012725	0.194995	0.14646	0.2695945695924279
G000013365	0.175203	0.29838	0.22844698918907563
G000013745	0.182248	0.26743	0.24198379651369398
G000013885	0.190612	0.17994	0.2587045695924279
G000014825	0.181888	0.24557	0.24001379651369395
G000195775	0.18431	0.26303	0.2438608653189616
G000239815	0.209414	0.00113	0.2408586420897234
G000308295	0.183466	0.20879	0.23699824433746622
G000314735	0.18201	0.21573	0.2578907022549529
G000333455	0.185805	0.01342	0.25381086531896163
G000336555	0.181393	0.2763	0.23826546542677743
G000379145	0.207358	0.00608	0.2158875976005966
G000472385		0.24190479492512817
G000472425	0.188691	0.27515	0.24131479492512817
G000472865	0.179568	0.06414	0.2226394811095646
G000473125	0.155782	0.12878	0.21504877319010915
G000504425	0.186951	0.20398	0.258903796513694
G000516555	0.198596	0.07769	0.2790438573640148
G000701345	0.188018	0.26957	0.23399031056451147
G001425835	0.186191	0.25516	0.24922057787531457
G001440405	0.179133	0.33583	0.21876843706959995
G001440475	0.20801	0.02128	0.225390493544566
G001641695	0.173345	0.37907	0.21160531076095385
G001908185	0.170968	0.35879	0.21486193329977524
G900011245	0.172982	0.36189	0.2201761413302265
G900108575	0.189402	0.28624	0.2585646446151584
