REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015005	0.193219	0.3618	0.24173950969619257
G000184435	0.180597	0.42128	0.21367315554258237
G000214155	0.193711	0.28653	0.24508111502419178
G000230895	0.196801	0.35478	0.25047000222664173
G000230935	0.177922	0.45431	0.2079133235450295
G000234585	0.197471	0.21729	0.24113000222664177
G000240505	0.200151	0.0447	0.23806111502419178
G000317305	0.196496	0.29667	0.2475295096961926
G000328565	0.196551	0.34387	0.24587000222664174
G000373905	0.197134	0.13673	0.25328950969619257
G000379865		0.22259000222664174
G000455165	0.188941	0.3954	0.22508315554258237
G000455325	0.193189	0.36051	0.2277395096961926
G000559085	0.166454	0.4811	0.20297040238648434
G000612825	0.194418	0.36187	0.23224950969619257
G000613185	0.192297	0.36137	0.22831950969619258
G000620625	0.19535	0.36062	0.24122950969619256
G000805385	0.195698	0.34105	0.23580950969619258
G000972925	0.188948	0.28726	0.25252384702450104
G001005175	0.192561	0.35784	0.22036000222664176
G001021505	0.187411	0.29698	0.2357711790529532
G001044235	0.178546	0.46309	0.2051851331072049
G001044245	0.186684	0.3784	0.2218251331072049
G001049355	0.186306	0.42264	0.2240931555425824
G001291445	0.195708	0.31213	0.24019950969619253
G001307545	0.194879	0.33057	0.2328395096961926
G001426545	0.198557	0.32044	0.24916950969619256
G001428895	0.195249	0.35813	0.24028950969619256
G001494595	0.18624	0.40449	0.21546496092464676
G001499855	0.19328	0.33615	0.22019000222664173
G001499915	0.19412	0.34017	0.22564000222664177
G001570425	0.1956	0.34785	0.23661950969619258
G001583415	0.186486	0.38765	0.21670000222664176
G001655245	0.177757	0.45035	0.20424957971056523
G001673105	0.189089	0.28735	0.2387811790529532
