REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.162588	0.48464	0.17597266423055613
G000010605	0.186297	0.38254	0.2054169691002385
G000091305	0.153478	0.54352	0.177360006627434
G000092385	0.192575	0.39027	0.2287841314673468
G000147815	0.193506	0.36944	0.22754413146734684
G000156435	0.167087	0.44187	0.1823605294237705
G000158915	0.1922	0.3868	0.2346741314673468
G000158935	0.167746	0.47381	0.1866205294237705
G000158955	0.165638	0.46216	0.18642052942377052
G000163875	0.191869	0.36149	0.22351886871106794
G000203835	0.168352	0.4815	0.1866805294237705
G000204605	0.176082	0.41486	0.18788085538376265
G000213055	0.193644	0.33062	0.2274186621890518
G000225525	0.201223	0.03923	0.17848641614494962
G000240165	0.198975	0.33771	0.2283921411237661
G000242715		0.20190839680321315
G000317595	0.15428	0.50785	0.17368960437098271
G000331005	0.166392	0.49303	0.19250085538376263
G000342125	0.192316	0.33371	0.2131190546785962
G000349325	0.163478	0.4958	0.1775064161449496
G000373565	0.210555	0.01478	0.19975169251581343
G000373665	0.217489	0.02378	0.2331321411237661
G000375725	0.234209	0.02636	0.2048069691002385
G000376565	0.165092	0.51881	0.18625085538376263
G000380165	0.153111	0.00027	0.2711021411237661
G000384175	0.199932	0.02986	0.19287085864741882
G000424785	0.197859	0.31628	0.24145917276864776
G000424825	0.197747	0.31606	0.2302401157595134
G000424845	0.198938	0.26239	0.24409753902911008
G000424965	0.199055	0.28326	0.24353424269329726
G000426325	0.194735	0.29613	0.2230701157595134
G000429085	0.183709	0.36186	0.2031269691002385
G000444875	0.169408	0.45357	0.17125839680321311
G000497405	0.196781	0.25447	0.2525701157595135
G000497425	0.189215	0.37391	0.21384696910023848
G000497445	0.168937	0.44806	0.18520839680321313
G000695235	0.192492	0.36921	0.21317905467859624
G000716215	0.159075	0.50355	0.17901458744897994
G000716675	0.181864	0.43629	0.18881169251581342
G000716805	0.168367	0.46505	0.19226296062684511
G000717025	0.187259	0.36328	0.2095569691002385
G000717345	0.189295	0.36445	0.20671905467859622
G000717745	0.189001	0.3732	0.21442905467859624
G000718015	0.192724	0.33917	0.21013905467859625
G000718095	0.188576	0.36894	0.20860696910023846
G000718315	0.174173	0.43019	0.18291839680321312
G000718595	0.18465	0.39206	0.18481070844240866
G000718635	0.190768	0.3678	0.21232905467859622
G000718985	0.192445	0.30064	0.23492587003551155
G000719135	0.20611	0.2838	0.2572247876621246
G000719265	0.189414	0.35596	0.20768905467859625
G000719335	0.188355	0.3899	0.20735527102524137
G000719955	0.188425	0.36327	0.20221866218905177
G000720455	0.187374	0.38317	0.21468527102524138
G000720475	0.18207	0.39658	0.1969116925158134
G000721105	0.158295	0.50396	0.17214458744897998
G000721235	0.172056	0.44916	0.18292052942377052
G000721265	0.194789	0.32438	0.2324569691002385
G000721275	0.185681	0.42112	0.19038373196677083
G000721445	0.199702	0.3407	0.23780917276864777
G000725795	0.172373	0.39849	0.18459839680321316
G000745345	0.200964	0.30019	0.2402621411237661
G000802245	0.174625	0.36751	0.20225839680321314
G000818195	0.223439	0.02855	0.21260696910023846
G000819545	0.191684	0.13033	0.19017642132311788
G000827005	0.184089	0.38613	0.20270957188939231
G000830005	0.179745	0.42754	0.1795545328231904
G000935125	0.189968	0.33829	0.20614905467859623
G000938975	0.193926	0.38361	0.2240941314673468
G000964305	0.197493	0.29281	0.24367424269329724
G000968255	0.164086	0.49569	0.17815266423055615
G000993785	0.203608	0.26336	0.24914478766212458
G001005085	0.167546	0.50444	0.18316839680321315
G001011035	0.203556	0.3457	0.24181283943670576
G001013905	0.169524	0.45295	0.17658052942377053
G001083795	0.207053	0.29613	0.2569447876621246
G001187435	0.19179	0.33998	0.21062905467859624
G001278075	0.184833	0.40654	0.20775886871106794
G001279695	0.183734	0.40007	0.20310948539183815
G001279725	0.190473	0.3496	0.2177052710252414
G001279985	0.167742	0.45965	0.18120052942377052
G001298575	0.172028	0.4667	0.18949085538376262
G001418335	0.168932	0.44172	0.18872296062684513
G001418415	0.169798	0.42066	0.18895052942377052
G001418465	0.179707	0.42685	0.19135169251581338
G001418495	0.18434	0.31279	0.21418413146734683
G001418585	0.165068	0.49341	0.18007807734412062
G001418655	0.166118	0.49424	0.1734429606268451
G001419695	0.170334	0.39226	0.1946705294237705
G001419745	0.178394	0.431	0.1896116925158134
G001493375	0.203953	0.27187	0.2458847876621246
G001509795	0.165476	0.45051	0.17320641614494964
G001511815	0.170306	0.48366	0.1763583968032131
G001513975	0.156755	0.4885	0.1749964161449496
G001611795	0.165416	0.48036	0.17699052942377053
G001646665	0.18307	0.39376	0.18994637154195457
G001654495	0.171706	0.4442	0.17964839680321312
G001660045	0.167988	0.45959	0.18421052942377053
G001693675	0.191925	0.36247	0.22103886871106793
G001729485	0.18967	0.37676	0.2049590546785962
G001746425	0.188112	0.37608	0.2106852710252414
G001750785	0.188573	0.36373	0.20402637154195455
G001751375	0.190109	0.30636	0.24225917276864778
G001905365	0.185216	0.39533	0.1995169691002385
G900090125	0.197493	0.29281	0.24365424269329725
G900142575	0.199047	0.33506	0.2410221411237661
