REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.177135	0.47941	0.16423864773201868
G000010605	0.182498	0.43735	0.1812103751690573
G000091305	0.184471	0.45799	0.17566755184944172
G000156435	0.181416	0.43877	0.17239755184944172
G000158935	0.18115	0.4699	0.1766575518494417
G000158955	0.183334	0.44852	0.1767575518494417
G000163875	0.193187	0.36413	0.2069282189326685
G000203835	0.181495	0.47696	0.1767175518494417
G000213055	0.197336	0.36009	0.2079512849449843
G000225525	0.190968	0.0665	0.1692175518494417
G000242715		0.1891175518494417
G000253235	0.18672	0.43759	0.1781082189326685
G000317595	0.182399	0.44597	0.1734775518494417
G000331005	0.184381	0.43456	0.1782363957734662
G000349325	0.181055	0.46244	0.16823755184944172
G000373565	0.238608	0.00832	0.16694608033621947
G000375725	0.217044	0.0356	0.17655331138513436
G000376565	0.184059	0.46903	0.1719863957734662
G000384175	0.201801	0.06203	0.17814821893266852
G000429085	0.184592	0.38936	0.18405874624691546
G000444875	0.182983	0.44279	0.15846755184944172
G000497425	0.1886	0.40522	0.1955264349176874
G000497445	0.182929	0.43402	0.17241755184944169
G000716215	0.180861	0.45983	0.1733775518494417
G000716805	0.180601	0.44883	0.1800686477320187
G000717025	0.182586	0.4033	0.1853503751690573
G000718095	0.187265	0.38893	0.19028643491768737
G000718315	0.184971	0.43279	0.17012755184944173
G000718595	0.185376	0.43093	0.17947821893266852
G000719335	0.191865	0.40228	0.1905482189326685
G000719955	0.189784	0.41115	0.1827512849449843
G000720455	0.191925	0.39734	0.19787821893266852
G000720475	0.142061	0.63597	0.12786813534304436
G000721105	0.180817	0.45044	0.16650755184944172
G000721235	0.183447	0.47538	0.17295755184944173
G000721265	0.196568	0.34293	0.2141364349176874
G000721275	0.189969	0.44116	0.1828182189326685
G000725495	0.182405	0.46883	0.1671986477320187
G000725795	0.183122	0.40986	0.17180755184944171
G000802245	0.190503	0.35219	0.1894675518494417
G000818195	0.20911	0.06138	0.19428643491768738
G000819545	0.17797	0.25555	0.17868755184944168
G000827005	0.187634	0.42101	0.18297809244966592
G000830005	0.186902	0.43582	0.17552821893266848
G000968255	0.178662	0.49437	0.1664186477320187
G001005085	0.18567	0.46932	0.1703775518494417
G001013905	0.184011	0.44721	0.1666175518494417
G001278075	0.186372	0.41218	0.1911682189326685
G001279695	0.182014	0.43785	0.18441821893266852
G001279725	0.194268	0.35365	0.20089821893266852
G001279985	0.184486	0.45662	0.1715375518494417
G001298575	0.184291	0.46451	0.1762763957734662
G001418335	0.181531	0.45239	0.17652864773201868
G001418415	0.182735	0.41568	0.1789875518494417
G001418465	0.16564	0.57808	0.14771758198027068
G001418475	0.180824	0.44628	0.1760675518494417
G001418585	0.184386	0.44567	0.1715475518494417
G001418655	0.178951	0.48445	0.1612486477320187
G001419695	0.183372	0.39109	0.1847075518494417
G001419745	0.163652	0.56812	0.14597758198027067
G001509795	0.181965	0.46203	0.1639375518494417
G001511815	0.184059	0.48383	0.16356755184944172
G001513975	0.180994	0.45035	0.1657275518494417
G001514045	0.181068	0.46284	0.1721575518494417
G001611795	0.182504	0.44646	0.1673275518494417
G001646665	0.185421	0.41735	0.1746082189326685
G001654495	0.182289	0.44405	0.16685755184944173
G001660045	0.181231	0.46625	0.17424755184944168
G001693675	0.192937	0.3564	0.2044482189326685
G001746425	0.193197	0.39118	0.19387821893266852
G001750785	0.189073	0.39564	0.18868821893266852
