REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.173137	0.36889	0.17912916252142477
G000010605	0.19092	0.31986	0.19113547533882821
G000091305	0.153258	0.46656	0.17458098461476143
G000092385	0.19455	0.35239	0.2114201533249805
G000147815	0.194608	0.33591	0.2101801533249805
G000156435	0.178235	0.3503	0.18589609875653457
G000158915	0.193741	0.35712	0.2173101533249805
G000158935	0.180347	0.36852	0.19015609875653458
G000158955	0.174201	0.37384	0.1902560987565346
G000163875	0.193397	0.2948	0.21196848480100627
G000203835	0.180894	0.37539	0.19021609875653459
G000204605	0.187669	0.32526	0.18841952083208424
G000213055	0.198411	0.25909	0.21720569463581615
G000225525	0.227711	0.0324	0.18271609875653455
G000242715	0.229051	0.00035	0.20261609875653452
G000253235	0.189815	0.3458	0.18314848480100626
G000317595	0.153491	0.42106	0.17137457558831234
G000331005	0.174176	0.39404	0.19198952083208423
G000342125	0.199125	0.29358	0.19335905184199653
G000349325	0.175374	0.38173	0.18173609875653457
G000373565	0.213131	0.01461	0.19516926247239128
G000375725	0.223769	0.03026	0.19052547533882822
G000376565	0.179459	0.39733	0.18573952083208423
G000384175	0.212366	0.03391	0.18318848480100627
G000444875	0.182832	0.35608	0.17196609875653457
G000497425	0.189505	0.31608	0.20044765868783915
G000497445	0.177531	0.36132	0.18591609875653453
G000695235	0.192727	0.34902	0.16796896189245397
G000716215	0.171601	0.39019	0.18687609875653455
G000716675	0.18784	0.35613	0.18422926247239127
G000716805	0.174525	0.38138	0.19495916252142473
G000717025	0.18886	0.30413	0.19527547533882822
G000717745	0.189284	0.32756	0.18328276384302702
G000718015	0.195646	0.28952	0.17430482985950266
G000718095	0.18537	0.31535	0.19520765868783913
G000718315	0.185688	0.34144	0.18362609875653454
G000718595	0.187938	0.32336	0.18451848480100627
G000718635	0.196509	0.30706	0.19256905184199652
G000719265	0.194891	0.2799	0.18792905184199651
G000719335	0.194831	0.32439	0.19558848480100624
G000719955	0.19461	0.29132	0.19200569463581613
G000720455	0.193964	0.3254	0.20291848480100627
G000720475	0.185506	0.32823	0.19232926247239132
G000721105	0.170446	0.38074	0.18000609875653453
G000721235	0.183572	0.35095	0.18645609875653454
G000721265	0.198293	0.26035	0.21905765868783914
G000721275	0.194118	0.35497	0.18785848480100625
G000725495	0.17987	0.36218	0.18208916252142474
G000725795	0.18222	0.30413	0.18530609875653456
G000802245	0.182281	0.25739	0.20296609875653454
G000818195	0.224183	0.03457	0.19920765868783913
G000819545	0.179425	0.12631	0.19218609875653456
G000827005	0.192718	0.30655	0.1928636905328847
G000830005	0.189099	0.3508	0.18056848480100626
G000935125	0.186261	0.30555	0.16077447298075134
G000938975	0.194423	0.35518	0.20673015332498051
G000968255	0.172892	0.38611	0.18130916252142476
G001005085	0.179399	0.38936	0.18387609875653457
G001013905	0.18186	0.36792	0.18011609875653456
G001187435	0.199321	0.27555	0.1908690518419965
G001278075	0.185126	0.3516	0.19620848480100625
G001279695	0.185581	0.33683	0.18945848480100627
G001279725	0.193125	0.28357	0.20593848480100627
G001279985	0.179297	0.35447	0.18503609875653454
G001298575	0.180516	0.38486	0.19002952083208424
G001418335	0.177357	0.34666	0.19141916252142474
G001418415	0.182293	0.33543	0.19248609875653455
G001418465	0.186565	0.34049	0.18676926247239134
G001418495	0.188897	0.24713	0.1968201533249805
G001418585	0.175241	0.38511	0.18504609875653455
G001418655	0.174507	0.38724	0.17613916252142475
G001419695	0.182167	0.30578	0.19820609875653458
G001419745	0.184175	0.3471	0.18502926247239132
G001509795	0.177927	0.34625	0.17743609875653454
G001511815	0.180083	0.39201	0.17706609875653456
G001513975	0.16819	0.39438	0.17922609875653453
G001514045	0.17349	0.38726	0.18565609875653452
G001611795	0.175885	0.38168	0.18082609875653455
G001646665	0.183811	0.34431	0.17964848480100623
G001654495	0.182882	0.34468	0.18035609875653458
G001660045	0.18062	0.35916	0.18774609875653456
G001693675	0.193719	0.29627	0.20948848480100624
G001729485	0.123118	0.54682	0.12195306529234334
G001746425	0.193076	0.30767	0.19891848480100624
G001750785	0.192207	0.30086	0.19372848480100627
G001905365	0.187455	0.31872	0.18523547533882823
