G000380085	G000380085	0
G000440115	G000380085	0.270747
G000026745	G000380085	0.250557
G001182825	G000380085	0.245371
G000377005	G000380085	0.25242
G000380125	G000380085	0.23782
G000164675	G000380085	0.25242
G000187465	G000380085	0.279978
G000344275	G000380085	0.260703
G000027165	G000380085	0.248764
G000380065	G000380085	0.256381
G000463505	G000380085	0.260703
G000463355	G000380085	0.254359
G000385925	G000380085	0.250557
G000017005	G000380085	0.26803
G000014205	G000380085	0.258493
G000380045	G000380085	0.270747
G000380025	G000380085	0.276697
G000372425	G000380085	0.263022
G000187995	G000380085	0.270747
G000423725	G000380085	0.26803
G000347915	G000380085	0.26803
G000286075	G000380085	0.256381
G000229225	G000380085	0.300994
G000347835	G000380085	0.306598
G000229705	G000380085	0.312952
G000007465	G000380085	0.279978
G000229145	G000380085	0.306598
G000230225	G000380085	0.306598
G000228805	G000380085	0.306598
G000229545	G000380085	0.300994
G000228925	G000380085	0.295981
G000228845	G000380085	0.295981
G000785515	G000380085	0.26803
G000253395	G000380085	0.273629
G001514435	G000380085	0.273629
G000187975	G000380085	0.270747
G000228505	G000380085	0.270747
G000686605	G000380085	0.258493
G000228185	G000380085	0.26803
G000228205	G000380085	0.279978
G000228385	G000380085	0.279978
G000423765	G000380085	0.254359
G000423745	G000380085	0.263022
G000380105	G000380085	0.260703
G000376985	G000380085	0.254359
G000270145	G000380085	0.256381
G000379985	G000380085	0.25242
G001598035	G000380085	0.256381
G000007265	G000380085	0.26803
G000188055	G000380085	0.263022
G000772915	G000380085	0.26803
G000188015	G000380085	0.263022
G000317855	G000380085	0.25242
G000006785	G000380085	0.245371
G001638255	G000380085	0.273629
G000213825	G000380085	0.270747
G000831485	G000380085	0.25242
G000380005	G000380085	0.26803
G000009545	G000380085	0.273629
G000188035	G000380085	0.256381
G000380085	G000440115	0.270747
G000440115	G000440115	0
G000026745	G000440115	0.0574862
G001182825	G000440115	0.217673
G000377005	G000440115	0.22668
G000380125	G000440115	0.236445
G000164675	G000440115	0.248764
G000187465	G000440115	0.260703
G000344275	G000440115	0.250557
G000027165	G000440115	0.256381
G000380065	G000440115	0.276697
G000463505	G000440115	0.270747
G000463355	G000440115	0.273629
G000385925	G000440115	0.25242
G000017005	G000440115	0.26546
G000014205	G000440115	0.26546
