G000379625	G000379625	0
G000429025	G000379625	0.25242
G000620785	G000379625	0.250557
G000423625	G000379625	0.245371
G000196675	G000379625	0.236445
G000717175	G000379625	0.222464
G001420995	G000379625	0.243761
G001902615	G000379625	0.22668
G000718005	G000379625	0.276697
G000062885	G000379625	0.263022
G000194155	G000379625	0.256381
G000497205	G000379625	0.256381
G000763095	G000379625	0.279978
G000384035	G000379625	0.279978
G000371785	G000379625	0.276697
G900129375	G000379625	0.26803
G000720955	G000379625	0.273629
G001302585	G000379625	0.279978
G001921215	G000379625	0.270747
G900104505	G000379625	0.279978
G000564855	G000379625	0.256381
G000374445	G000379625	0.273629
G000482865	G000379625	0.254359
G000715825	G000379625	0.25242
G000568255	G000379625	0.256381
G000525635	G000379625	0.273629
G000023245	G000379625	0.258493
G000328705	G000379625	0.260703
G000716755	G000379625	0.247037
G000716595	G000379625	0.260703
G000715895	G000379625	0.247037
G001701025	G000379625	0.256381
G000974445	G000379625	0.270747
G000719115	G000379625	0.263022
G000379465	G000379625	0.295981
G000504245	G000379625	0.260703
G000427905	G000379625	0.26803
G000427825	G000379625	0.295981
G000519205	G000379625	0.26546
G000739085	G000379625	0.236445
G000384315	G000379625	0.254359
G000732925	G000379625	0.276697
G000196835	G000379625	0.263022
G000383915	G000379625	0.258493
G000717335	G000379625	0.273629
G900115565	G000379625	0.25242
G000719975	G000379625	0.250557
G000244955	G000379625	0.263022
G000383795	G000379625	0.25242
G000231035	G000379625	0.25242
G000527075	G000379625	0.258493
G000023865	G000379625	0.306598
G000231055	G000379625	0.26803
G000258175	G000379625	0.263022
G000243395	G000379625	0.260703
G000244975	G000379625	0.263022
G000379625	G000429025	0.25242
G000429025	G000429025	0
G000620785	G000429025	0.206387
G000423625	G000429025	0.245371
G000196675	G000429025	0.236445
G000717175	G000429025	0.25242
G001420995	G000429025	0.235108
G001902615	G000429025	0.240698
G000718005	G000429025	0.270747
G000062885	G000429025	0.254359
G000194155	G000429025	0.256381
G000497205	G000429025	0.270747
G000763095	G000429025	0.291447
G000384035	G000429025	0.295981
G000371785	G000429025	0.312952
G900129375	G000429025	0.26546
G000720955	G000429025	0.258493
G001302585	G000429025	0.276697
G001921215	G000429025	0.254359
G900104505	G000429025	0.250557
G000564855	G000429025	0.254359
G000374445	G000429025	0.263022
G000482865	G000429025	0.258493
G000715825	G000429025	0.260703
G000568255	G000429025	0.270747
G000525635	G000429025	0.260703
G000023245	G000429025	0.258493
G000328705	G000429025	0.273629
G000716755	G000429025	0.260703
G000716595	G000429025	0.273629
G000715895	G000429025	0.256381
G001701025	G000429025	0.270747
G000974445	G000429025	0.276697
G000719115	G000429025	0.283502
G000379465	G000429025	0.273629
G000504245	G000429025	0.279978
G000427905	G000429025	0.279978
G000427825	G000429025	0.291447
G000519205	G000429025	0.270747
G000739085	G000429025	0.254359
G000384315	G000429025	0.26546
G000732925	G000429025	0.291447
G000196835	G000429025	0.300994
G000383915	G000429025	0.283502
G000717335	G000429025	0.287309
G900115565	G000429025	0.256381
G000719975	G000429025	0.270747
G000244955	G000429025	0.279978
G000383795	G000429025	0.276697
G000231035	G000429025	0.250557
G000527075	G000429025	0.263022
G000023865	G000429025	0.287309
G000231055	G000429025	0.287309
G000258175	G000429025	0.276697
G000243395	G000429025	0.279978
G000244975	G000429025	0.287309
G000379625	G000620785	0.250557
G000429025	G000620785	0.206387
G000620785	G000620785	0
G000423625	G000620785	0.239237
G000196675	G000620785	0.228939
