G001494595	G001494595	0
G000230935	G001494595	0.166453
G001021385	G001494595	0.171602
G000559085	G001494595	0.164079
G001426545	G001494595	0.208588
G000620625	G001494595	0.214163
G001291445	G001494595	0.199716
G000613185	G001494595	0.190183
G001428895	G001494595	0.196705
G000317305	G001494595	0.202933
G000015005	G001494595	0.202271
G001307545	G001494595	0.207109
G000805385	G001494595	0.200342
G000455325	G001494595	0.198488
G000612825	G001494595	0.207109
G000373905	G001494595	0.223483
G001570425	G001494595	0.214163
G000234585	G001494595	0.205675
G000328565	G001494595	0.210114
G000230895	G001494595	0.214163
G000379865	G001494595	0.18918
G001005175	G001494595	0.198488
G001583415	G001494595	0.173336
G001499855	G001494595	0.200342
G001499915	G001494595	0.208588
G000015405	G001494595	0.194429
G000266905	G001494595	0.199716
G001044245	G001494595	0.203604
G001044235	G001494595	0.196126
G000015305	G001494595	0.200342
G001655245	G001494595	0.196705
G001049355	G001494595	0.200342
G000184435	G001494595	0.200976
G000455165	G001494595	0.201619
G001494595	G000230935	0.166453
G000230935	G000230935	0
G001021385	G000230935	0.144769
G000559085	G000230935	0.141653
G001426545	G000230935	0.219531
G000620625	G000230935	0.213325
G001291445	G000230935	0.210897
G000613185	G000230935	0.202271
G001428895	G000230935	0.213325
G000317305	G000230935	0.214163
G000015005	G000230935	0.208588
G001307545	G000230935	0.216771
G000805385	G000230935	0.210114
G000455325	G000230935	0.200976
G000612825	G000230935	0.215016
G000373905	G000230935	0.215885
G001570425	G000230935	0.217673
G000234585	G000230935	0.218593
G000328565	G000230935	0.211692
G000230895	G000230935	0.215016
G000379865	G000230935	0.207109
G001005175	G000230935	0.213325
G001583415	G000230935	0.193877
G001499855	G000230935	0.209345
G001499915	G000230935	0.204284
G000015405	G000230935	0.205675
G000266905	G000230935	0.193331
G001044245	G000230935	0.207109
G001044235	G000230935	0.198488
G000015305	G000230935	0.201619
G001655245	G000230935	0.210897
G001049355	G000230935	0.210114
G000184435	G000230935	0.204974
G000455165	G000230935	0.215016
G001494595	G001021385	0.171602
G000230935	G001021385	0.144769
G001021385	G001021385	0
G000559085	G001021385	0.121912
G001426545	G001021385	0.210114
G000620625	G001021385	0.212502
G001291445	G001021385	0.207842
G000613185	G001021385	0.207109
G001428895	G001021385	0.197886
G000317305	G001021385	0.209345
G000015005	G001021385	0.217673
G001307545	G001021385	0.213325
G000805385	G001021385	0.215885
G000455325	G001021385	0.208588
G000612825	G001021385	0.223483
G000373905	G001021385	0.235108
G001570425	G001021385	0.207842
G000234585	G001021385	0.213325
G000328565	G001021385	0.205675
G000230895	G001021385	0.216771
G000379865	G001021385	0.207109
G001005175	G001021385	0.210114
G001583415	G001021385	0.195553
G001499855	G001021385	0.203604
G001499915	G001021385	0.208588
G000015405	G001021385	0.202933
G000266905	G001021385	0.194988
G001044245	G001021385	0.201619
G001044235	G001021385	0.196126
G000015305	G001021385	0.202271
G001655245	G001021385	0.198488
G001049355	G001021385	0.207842
G000184435	G001021385	0.204974
G000455165	G001021385	0.213325
G001494595	G000559085	0.164079
G000230935	G000559085	0.141653
G001021385	G000559085	0.121912
G000559085	G000559085	0
G001426545	G000559085	0.209345
G000620625	G000559085	0.209345
G001291445	G000559085	0.205675
G000613185	G000559085	0.208588
G001428895	G000559085	0.205675
G000317305	G000559085	0.216771
G000015005	G000559085	0.210897
G001307545	G000559085	0.213325
G000805385	G000559085	0.216771
G000455325	G000559085	0.204974
