G001418495	G001418495	0
G000092385	G001418495	0.189679
G000158915	G001418495	0.177011
G000147815	G001418495	0.179768
G000938975	G001418495	0.183572
G000718635	G001418495	0.175506
G000719265	G001418495	0.175506
G001187435	G001418495	0.176252
G000342125	G001418495	0.176252
G000717745	G001418495	0.171263
G000718015	G001418495	0.176252
G000695235	G001418495	0.180176
G000935125	G001418495	0.180176
G000717345	G001418495	0.174771
G001729485	G001418495	0.172635
G000721265	G001418495	0.194988
G000497425	G001418495	0.193877
G000818195	G001418495	0.197292
G000718095	G001418495	0.188686
G000429085	G001418495	0.179364
G000375725	G001418495	0.181421
G001905365	G001418495	0.184014
G000010605	G001418495	0.183572
G000717025	G001418495	0.184014
G000719335	G001418495	0.178964
G001279725	G001418495	0.187713
G000720455	G001418495	0.179364
G001746425	G001418495	0.179364
G001279695	G001418495	0.186292
G001278075	G001418495	0.181002
G000163875	G001418495	0.193331
G001693675	G001418495	0.190693
G001750785	G001418495	0.17663
G001646665	G001418495	0.175137
G000384175	G001418495	0.17663
G000721275	G001418495	0.17663
G000718595	G001418495	0.180176
G000830005	G001418495	0.179768
G000253235	G001418495	0.181002
G000719955	G001418495	0.181002
G000213055	G001418495	0.199716
G000827005	G001418495	0.188686
G000373565	G001418495	0.183134
G000716675	G001418495	0.184014
G000720475	G001418495	0.191731
G001419745	G001418495	0.188686
G001418465	G001418495	0.18918
G000716805	G001418495	0.192258
G001418335	G001418495	0.186292
G001418655	G001418495	0.196705
G000725495	G001418495	0.183134
G000968255	G001418495	0.188197
G000009765	G001418495	0.182699
G001298575	G001418495	0.193331
G000376565	G001418495	0.196126
G000331005	G001418495	0.200342
G000204605	G001418495	0.179768
G000317595	G001418495	0.189679
G001418475	G001418495	0.185367
G000091305	G001418495	0.188197
G000819545	G001418495	0.184461
G000242715	G001418495	0.202271
G001654495	G001418495	0.178964
G001005085	G001418495	0.18918
G000725795	G001418495	0.172288
G000444875	G001418495	0.175137
G000718315	G001418495	0.189679
G000497445	G001418495	0.190693
G000802245	G001418495	0.194988
G001511815	G001418495	0.181843
G000349325	G001418495	0.185367
G001513975	G001418495	0.178173
G000225525	G001418495	0.179364
G001509795	G001418495	0.179364
G001418585	G001418495	0.191209
G001514045	G001418495	0.187713
G000716215	G001418495	0.190693
G000721105	G001418495	0.194988
G001279985	G001418495	0.185367
G000158955	G001418495	0.174408
G001611795	G001418495	0.181843
