G000516555	G000516555	0
G000314735	G000516555	0.247037
G000218565	G000516555	0.232543
G001425835	G000516555	0.217673
G000336555	G000516555	0.223483
G000308295	G000516555	0.227796
G000314675	G000516555	0.236445
G900108575	G000516555	0.23782
G000013745	G000516555	0.220489
G000504425	G000516555	0.22668
G000014825	G000516555	0.217673
G000935205	G000516555	0.220489
G000013365	G000516555	0.214163
G001295845	G000516555	0.211692
G000333455	G000516555	0.220489
G000195775	G000516555	0.218593
G000013885	G000516555	0.232543
G000012725	G000516555	0.25242
G000701345	G000516555	0.240698
G000472865	G000516555	0.232543
G000379145	G000516555	0.221466
G000938305	G000516555	0.22668
G900104755	G000516555	0.224525
G001440405	G000516555	0.233808
G001693385	G000516555	0.235108
G001440475	G000516555	0.228939
G000472385	G000516555	0.25242
G000472425	G000516555	0.235108
G000344805	G000516555	0.22668
G000239815	G000516555	0.245371
G001641695	G000516555	0.227796
G001908185	G000516555	0.23782
G000938285	G000516555	0.235108
G900011245	G000516555	0.22668
G000473125	G000516555	0.224525
G000011365	G000516555	0.23011
G000284375	G000516555	0.23782
G000516555	G000314735	0.247037
G000314735	G000314735	0
G000218565	G000314735	0.159669
G001425835	G000314735	0.193877
G000336555	G000314735	0.197886
G000308295	G000314735	0.222464
G000314675	G000314735	0.202271
G900108575	G000314735	0.228939
G000013745	G000314735	0.224525
G000504425	G000314735	0.221466
G000014825	G000314735	0.227796
G000935205	G000314735	0.223483
G000013365	G000314735	0.218593
G001295845	G000314735	0.217673
G000333455	G000314735	0.224525
G000195775	G000314735	0.218593
G000013885	G000314735	0.215016
G000012725	G000314735	0.227796
G000701345	G000314735	0.233808
G000472865	G000314735	0.23011
G000379145	G000314735	0.220489
G000938305	G000314735	0.220489
G900104755	G000314735	0.223483
G001440405	G000314735	0.22668
G001693385	G000314735	0.23782
G001440475	G000314735	0.223483
G000472385	G000314735	0.243761
G000472425	G000314735	0.254359
G000344805	G000314735	0.22559
G000239815	G000314735	0.22559
G001641695	G000314735	0.220489
G001908185	G000314735	0.217673
G000938285	G000314735	0.224525
G900011245	G000314735	0.223483
G000473125	G000314735	0.22668
G000011365	G000314735	0.220489
G000284375	G000314735	0.22668
G000516555	G000218565	0.232543
G000314735	G000218565	0.159669
G000218565	G000218565	0
G001425835	G000218565	0.199716
G000336555	G000218565	0.205675
G000308295	G000218565	0.22668
G000314675	G000218565	0.211692
G900108575	G000218565	0.224525
G000013745	G000218565	0.222464
G000504425	G000218565	0.215885
G000014825	G000218565	0.210897
G000935205	G000218565	0.213325
G000013365	G000218565	0.217673
G001295845	G000218565	0.212502
G000333455	G000218565	0.231311
G000195775	G000218565	0.221466
G000013885	G000218565	0.208588
G000012725	G000218565	0.214163
G000701345	G000218565	0.232543
G000472865	G000218565	0.227796
G000379145	G000218565	0.22559
G000938305	G000218565	0.22668
G900104755	G000218565	0.227796
G001440405	G000218565	0.233808
G001693385	G000218565	0.233808
G001440475	G000218565	0.22559
G000472385	G000218565	0.245371
G000472425	G000218565	0.245371
G000344805	G000218565	0.239237
G000239815	G000218565	0.228939
G001641695	G000218565	0.215016
G001908185	G000218565	0.217673
G000938285	G000218565	0.233808
G900011245	G000218565	0.220489
G000473125	G000218565	0.23011
G000011365	G000218565	0.22668
G000284375	G000218565	0.224525
G000516555	G001425835	0.217673
G000314735	G001425835	0.193877
G000218565	G001425835	0.199716
G001425835	G001425835	0
G000336555	G001425835	0.185827
G000308295	G001425835	0.188686
G000314675	G001425835	0.159146
G900108575	G001425835	0.210897
G000013745	G001425835	0.208588
G000504425	G001425835	0.203604
G000014825	G001425835	0.197292
G000935205	G001425835	0.167376
G000013365	G001425835	0.193877
G001295845	G001425835	0.199098
G000333455	G001425835	0.210114
G000195775	G001425835	0.207842
G000013885	G001425835	0.205675
G000012725	G001425835	0.219531
G000701345	G001425835	0.204974
G000472865	G001425835	0.217673
G000379145	G001425835	0.206387
G000938305	G001425835	0.206387
G900104755	G001425835	0.202933
G001440405	G001425835	0.217673
G001693385	G001425835	0.207842
G001440475	G001425835	0.211692
G000472385	G001425835	0.231311
G000472425	G001425835	0.227796
G000344805	G001425835	0.219531
G000239815	G001425835	0.222464
G001641695	G001425835	0.215016
G001908185	G001425835	0.217673
G000938285	G001425835	0.210897
G900011245	G001425835	0.214163
G000473125	G001425835	0.217673
G000011365	G001425835	0.215885
G000284375	G001425835	0.213325
G000516555	G000336555	0.223483
G000314735	G000336555	0.197886
G000218565	G000336555	0.205675
G001425835	G000336555	0.185827
G000336555	G000336555	0
G000308295	G000336555	0.146905
G000314675	G000336555	0.14095
G900108575	G000336555	0.211692
G000013745	G000336555	0.215016
G000504425	G000336555	0.207842
G000014825	G000336555	0.214163
G000935205	G000336555	0.213325
G000013365	G000336555	0.199716
G001295845	G000336555	0.207109
G000333455	G000336555	0.211692
G000195775	G000336555	0.200976
G000013885	G000336555	0.210114
G000012725	G000336555	0.23782
G000701345	G000336555	0.217673
G000472865	G000336555	0.220489
G000379145	G000336555	0.213325
G000938305	G000336555	0.210114
G900104755	G000336555	0.211692
G001440405	G000336555	0.213325
