G000308635	G000308635	0
G001865855	G000308635	0.161822
G000308655	G000308635	0.164955
G000381925	G000308635	0.204974
G000308615	G000308635	0.204284
G000308875	G000308635	0.188686
G000526215	G000308635	0.198488
G000523235	G000308635	0.193877
G001613505	G000308635	0.196126
G000308855	G000308635	0.193331
G000284035	G000308635	0.187235
G000720425	G000308635	0.214163
G000308515	G000308635	0.223483
G000308675	G000308635	0.217673
G000308495	G000308635	0.204284
G000308795	G000308635	0.199098
G001886715	G000308635	0.200976
G000308355	G000308635	0.183134
G000719275	G000308635	0.182699
G000308595	G000308635	0.191731
G001182745	G000308635	0.180176
G001310275	G000308635	0.194429
G000308695	G000308635	0.204284
G000308835	G000308635	0.202933
G000308715	G000308635	0.196705
G000250675	G000308635	0.192791
G000482385	G000308635	0.228939
G000308755	G000308635	0.193331
G001613465	G000308635	0.191731
G001612765	G000308635	0.194988
G000308635	G001865855	0.161822
G001865855	G001865855	0
G000308655	G001865855	0.117578
G000381925	G001865855	0.204284
G000308615	G001865855	0.201619
G000308875	G001865855	0.181843
G000526215	G001865855	0.194988
G000523235	G001865855	0.196705
G001613505	G001865855	0.190183
G000308855	G001865855	0.199716
G000284035	G001865855	0.188686
G000720425	G001865855	0.220489
G000308515	G001865855	0.231311
G000308675	G001865855	0.219531
G000308495	G001865855	0.224525
G000308795	G001865855	0.190693
G001886715	G001865855	0.192791
G000308355	G001865855	0.181843
G000719275	G001865855	0.181843
G000308595	G001865855	0.198488
G001182745	G001865855	0.195553
G001310275	G001865855	0.202933
G000308695	G001865855	0.193877
G000308835	G001865855	0.210114
G000308715	G001865855	0.194429
G000250675	G001865855	0.202933
G000482385	G001865855	0.245371
G000308755	G001865855	0.194988
G001613465	G001865855	0.199098
G001612765	G001865855	0.193331
G000308635	G000308655	0.164955
G001865855	G000308655	0.117578
G000308655	G000308655	0
G000381925	G000308655	0.209345
G000308615	G000308655	0.199716
G000308875	G000308655	0.187713
G000526215	G000308655	0.202271
G000523235	G000308655	0.193331
G001613505	G000308655	0.188686
G000308855	G000308655	0.196126
G000284035	G000308655	0.193877
G000720425	G000308655	0.228939
G000308515	G000308655	0.235108
G000308675	G000308655	0.221466
G000308495	G000308655	0.221466
G000308795	G000308655	0.184014
G001886715	G000308655	0.197292
G000308355	G000308655	0.184461
G000719275	G000308655	0.184461
G000308595	G000308655	0.194988
G001182745	G000308655	0.188197
G001310275	G000308655	0.202933
G000308695	G000308655	0.187713
G000308835	G000308655	0.208588
G000308715	G000308655	0.198488
G000250675	G000308655	0.198488
G000482385	G000308655	0.23782
G000308755	G000308655	0.198488
G001613465	G000308655	0.196126
G001612765	G000308655	0.192791
G000308635	G000381925	0.204974
G001865855	G000381925	0.204284
G000308655	G000381925	0.209345
G000381925	G000381925	0
G000308615	G000381925	0.195553
G000308875	G000381925	0.184461
G000526215	G000381925	0.187713
G000523235	G000381925	0.195553
G001613505	G000381925	0.196705
G000308855	G000381925	0.200976
G000284035	G000381925	0.205675
G000720425	G000381925	0.231311
G000308515	G000381925	0.239237
G000308675	G000381925	0.227796
G000308495	G000381925	0.218593
G000308795	G000381925	0.207842
G001886715	G000381925	0.208588
G000308355	G000381925	0.208588
G000719275	G000381925	0.209345
G000308595	G000381925	0.207842
G001182745	G000381925	0.206387
G001310275	G000381925	0.213325
G000308695	G000381925	0.209345
G000308835	G000381925	0.210114
G000308715	G000381925	0.202271
G000250675	G000381925	0.204284
G000482385	G000381925	0.23782
G000308755	G000381925	0.203604
G001613465	G000381925	0.208588
G001612765	G000381925	0.206387
G000308635	G000308615	0.204284
G001865855	G000308615	0.201619
G000308655	G000308615	0.199716
G000381925	G000308615	0.195553
G000308615	G000308615	0
G000308875	G000308615	0.184461
G000526215	G000308615	0.198488
G000523235	G000308615	0.18918
G001613505	G000308615	0.18918
G000308855	G000308615	0.196126
G000284035	G000308615	0.204284
G000720425	G000308615	0.227796
G000308515	G000308615	0.240698
G000308675	G000308615	0.228939
G000308495	G000308615	0.228939
G000308795	G000308615	0.212502
G001886715	G000308615	0.209345
G000308355	G000308615	0.213325
G000719275	G000308615	0.212502
G000308595	G000308615	0.203604
G001182745	G000308615	0.206387
G001310275	G000308615	0.207842
G000308695	G000308615	0.205675
G000308835	G000308615	0.204974
G000308715	G000308615	0.213325
G000250675	G000308615	0.211692
G000482385	G000308615	0.231311
G000308755	G000308615	0.207109
G001613465	G000308615	0.209345
G001612765	G000308615	0.211692
G000308635	G000308875	0.188686
G001865855	G000308875	0.181843
G000308655	G000308875	0.187713
G000381925	G000308875	0.184461
G000308615	G000308875	0.184461
G000308875	G000308875	0
G000526215	G000308875	0.144579
G000523235	G000308875	0.170592
G001613505	G000308875	0.174048
G000308855	G000308875	0.175137
G000284035	G000308875	0.187713
G000720425	G000308875	0.210897
G000308515	G000308875	0.220489
G000308675	G000308875	0.209345
G000308495	G000308875	0.210897
G000308795	G000308875	0.194429
G001886715	G000308875	0.190693
G000308355	G000308875	0.186761
G000719275	G000308875	0.186761
