REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000006785	0.200147	0.17123	0.3523968848212842
G000007265	0.203141	0.15947	0.3604082702444933
G000007465	0.06023	0.39616	0.24888321525203497
G000009545	0.203418	0.1717	0.3550278241090316
G000014205	0.20196	0.15265	0.34553704002960195
G000017005	0.196372	0.17171	0.3554870400296021
G000026745	0.20448	0.14181	0.37084724897519594
G000187465	0.178779	0.22966	0.31167804459244375
G000187975	0.206127	0.14809	0.3629611716078001
G000188035	0.204	0.15929	0.3603078241090316
G000188055	0.202427	0.17108	0.36955686412235483
G000228185	0.213393	0.11937	0.3754411716078001
G000228205	0.213597	0.12205	0.3733011716078
G000228385	0.213597	0.12205	0.3733011716078
G000228505	0.21643	0.12555	0.3686811716078001
G000228925	0.0615933	0.36962	0.24747391648550604
G000229145	0.0604074	0.38086	0.24871321525203496
G000229225	0.0573671	0.38742	0.24647950025525525
G000229545	0.0606727	0.37427	0.2481757166116778
G000229705	0.0599344	0.3833	0.24823321525203498
G000230225	0.0593492	0.37774	0.24724247413643713
G000253395	0.201966	0.15709	0.3509811716078001
G000270145	0.202499	0.18861	0.3358732952978144
G000286075	0.19887	0.22946	0.3203278148073541
G000317855	0.183524	0.19721	0.3608268848212842
G000344275	0.156769	0.27178	0.30379271610370606
G000347915	0.19947	0.22529	0.3215678148073542
G000372425	0.216354	0.09172	0.35400055034996736
G000376985	0.204101	0.18032	0.3344379499807227
G000377005	0.2089	0.12957	0.3810672489751959
G000379985	0.201377	0.05635	0.33413329529781444
G000380005	0.204897	0.16356	0.35317782410903154
G000380025	0.217325	0.00442	0.3937901577171237
G000380045	0.223299	0.00848	0.39074877714017936
G000380065	0.214279	0.11336	0.3712378448721657
G000380085	0.234192	0.00058	0.3841972489751959
G000380125	0.208345	0.07712	0.36392724897519585
G000385925	0.194951	0.16364	0.350247040029602
G000423725	0.204199	0.20197	0.33294781480735414
G000423745	0.208178	0.13581	0.36512759743907336
G000423765	0.20128	0.15203	0.3576775974390734
G000440115	0.193527	0.15258	0.3745872489751959
G000463505	0.204538	0.16533	0.3608598062674456
G000686605	0.213047	0.13063	0.3697611716078001
G000772915	0.204681	0.14039	0.3765726323387856
G000785515	0.200386	0.16859	0.34642117160780006
G000831485	0.20091	0.18041	0.34528782410903164
G001182825	0.205613	0.12416	0.3720872489751959
G001514435	0.201707	0.15445	0.3517611716078001
G001598035	0.205876	0.14351	0.3603091222358529
G001638255	0.208313	0.12133	0.37711688482128425
