REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.1566	0.48332	0.16028756837218786
G000010605	0.181466	0.36564	0.19487664756413717
G000091305	0.143891	0.55639	0.1556911068117332
G000092385	0.189072	0.38145	0.22281322979694987
G000147815	0.191042	0.35565	0.22157322979694988
G000156435	0.159096	0.43906	0.1637442519540447
G000158915	0.188484	0.3725	0.2287032297969499
G000158935	0.160482	0.47084	0.16800425195404467
G000158955	0.156295	0.46942	0.16810425195404471
G000163875	0.187364	0.34882	0.21191816697009372
G000203835	0.161376	0.47826	0.1680642519540447
G000204605	0.169803	0.41148	0.16929475361119203
G000213055	0.189865	0.3163	0.2161964061548766
G000225525	0.192994	0.03411	0.16000959746351062
G000242715		0.1817982311084937
G000317595	0.143448	0.52976	0.15254957852648332
G000331005	0.158228	0.51638	0.172864753611192
G000342125	0.189437	0.3196	0.2065432297969499
G000349325	0.155142	0.5037	0.1590295974635106
G000373565	0.20987	0.01495	0.18607186617610677
G000375725	0.231591	0.02504	0.19426664756413714
G000376565	0.156885	0.53429	0.16661475361119202
G000384175	0.217497	0.02509	0.18186102200858492
G000429085	0.178443	0.34307	0.19258664756413713
G000444875	0.162276	0.45205	0.1511482311084937
G000497425	0.185465	0.35976	0.20330664756413716
G000497445	0.161159	0.46026	0.16509823110849373
G000695235	0.188766	0.3488	0.2066032297969499
G000716215	0.149335	0.51604	0.15905835101909543
G000716675	0.177772	0.41819	0.17513186617610677
G000716805	0.16201	0.47834	0.17637098342055607
G000717025	0.183454	0.34448	0.19901664756413717
G000717345	0.185084	0.34751	0.20014322979694987
G000717745	0.184989	0.35375	0.2078532297969499
G000718015	0.188635	0.32025	0.2035632297969499
G000718095	0.184688	0.36096	0.19806664756413714
G000718315	0.166545	0.42535	0.16280823110849374
G000718595	0.180604	0.36876	0.17677104427103865
G000718635	0.188456	0.34509	0.20575322979694988
G000719265	0.186344	0.33706	0.2011132297969499
G000719335	0.183923	0.37456	0.19183940056229304
G000719955	0.183453	0.33551	0.19099640615487662
G000720455	0.184258	0.36524	0.19166361981672148
G000720475	0.176217	0.37788	0.18323186617610673
G000721105	0.147907	0.52444	0.15218835101909542
G000721235	0.165089	0.44809	0.16430425195404472
G000721265	0.191564	0.30681	0.22191664756413718
G000721275	0.181509	0.39179	0.1816377462939917
G000725795	0.165294	0.39388	0.1644882311084937
G000802245	0.169039	0.37295	0.1821482311084937
G000818195	0.218664	0.02849	0.20206664756413717
G000819545	0.179868	0.11515	0.1726039170620886
G000827005	0.179746	0.36492	0.19132709311714338
G000830005	0.1793	0.40772	0.17192802145312536
G000935125	0.18576	0.32497	0.19957322979694986
G000938975	0.190155	0.37427	0.21812322979694987
G000968255	0.157558	0.49304	0.16246756837218784
G001005085	0.159692	0.52046	0.1630582311084937
G001013905	0.162227	0.44532	0.15796425195404468
G001187435	0.188528	0.31879	0.2040532297969499
G001278075	0.180992	0.38179	0.19615816697009375
G001279695	0.178574	0.38568	0.1908443433923269
G001279725	0.185095	0.33546	0.19620484115527065
G001279985	0.159799	0.45778	0.1628842519540447
G001298575	0.163857	0.47621	0.17090475361119203
G001418335	0.161202	0.44813	0.17283098342055603
G001418415	0.162871	0.41336	0.17033425195404472
G001418465	0.175296	0.40335	0.17767186617610675
G001418495	0.181131	0.29685	0.20821322979694987
G001418585	0.155935	0.50821	0.161300497911624
G001418655	0.158749	0.50447	0.15755098342055607
G001419695	0.163169	0.38277	0.17605425195404467
G001419745	0.172299	0.41351	0.17593186617610673
G001509795	0.156733	0.44826	0.15472959746351062
G001511815	0.161696	0.48397	0.1562482311084937
G001513975	0.14816	0.50438	0.1565195974635106
G001611795	0.156898	0.49603	0.1586742519540447
G001646665	0.176989	0.36877	0.17874184372003993
G001654495	0.164361	0.43865	0.15953823110849372
G001660045	0.161403	0.455	0.16559425195404467
G001693675	0.18792	0.35261	0.20943816697009376
G001729485	0.185959	0.36309	0.1983832297969499
G001750785	0.18301	0.34068	0.19282184372003994
G001905365	0.181685	0.37735	0.18897664756413718
