REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000023245	0.211529	0.26208	0.27313775124242134
G000062885	0.213917	0.21193	0.30325463307983347
G000194155	0.211837	0.16753	0.3117946330798335
G000196675	0.221997	0.18795	0.32353610555220386
G000196835	0.211541	0.27328	0.298397385080186
G000231035	0.205675	0.16242	0.3028007745431792
G000231055	0.197876	0.16544	0.2918584558993777
G000243395	0.193274	0.16008	0.2869405167746629
G000258175	0.20008	0.1562	0.31129775903114826
G000328705	0.20908	0.28464	0.2666577512424214
G000371785	0.215879	0.09427	0.3426846330798335
G000379465	0.233093	0.03966	0.3340947783422318
G000379625	0.23774	0.00358	0.35643907526589075
G000383795	0.201955	0.15055	0.29389077454317936
G000383915	0.197639	0.04387	0.308127385080186
G000384035	0.213013	0.09146	0.34140463307983343
G000423625	0.21859	0.14284	0.3324461055522039
G000427825	0.232027	0.00538	0.3047856973229754
G000427905	0.222228	0.04552	0.30609569732297537
G000429025	0.220155	0.17663	0.3342921949505226
G000482865	0.210708	0.2033	0.28405100328820887
G000497205	0.210035	0.11015	0.32678463307983346
G000504245	0.206676	0.1325	0.32722569732297535
G000519205	0.246712	0.00019	0.2973704427012568
G000527075	0.220828	0.0622	0.2895582273391281
G000564855	0.211645	0.24882	0.27995964988961664
G000568255	0.210262	0.27571	0.27982559493029896
G000715825	0.211079	0.25817	0.2761737163749461
G000715895	0.210819	0.16249	0.2828495504939822
G000716595	0.207324	0.2588	0.2732577512424214
G000716755	0.211569	0.32457	0.2625177512424214
G000717175	0.220986	0.20538	0.31568610555220383
G000717335	0.211009	0.21308	0.3125973850801861
G000718005	0.214788	0.14247	0.3090446330798335
G000719115	0.172425	0.2856	0.2675738504035926
G000719975	0.206826	0.15775	0.2978675918899286
G000720955	0.210872	0.22534	0.2885476311353737
G000732925	0.209367	0.23249	0.296617385080186
G000739085	0.207354	0.2381	0.2730204427012568
G000763095	0.215399	0.10622	0.32976463307983345
G001302585	0.209856	0.23748	0.29569454970183917
G001420995	0.224107	0.18375	0.3470761055522038
G001701025	0.183796	0.2965	0.26662520391699435
G001902615	0.2235	0.18104	0.34265610555220394
G900104505	0.208061	0.21019	0.28480887261714216
G900115565	0.21053	0.23516	0.27085320878545843
