REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.174161	0.35909	0.180108780540509
G000010605	0.19284	0.30809	0.19181461403995428
G000091305	0.154771	0.4492	0.1764233328036348
G000092385	0.195705	0.34557	0.21025688594499425
G000147815	0.195796	0.33169	0.2090168859449943
G000156435	0.179872	0.3421	0.18697897791563217
G000158915	0.194681	0.35542	0.21614688594499426
G000158935	0.181666	0.35643	0.19123897791563219
G000158955	0.175551	0.36298	0.19133897791563215
G000163875	0.195052	0.28208	0.21226673996186785
G000203835	0.182498	0.36491	0.1912989779156322
G000204605	0.188999	0.31687	0.189463168160209
G000213055	0.199632	0.25101	0.2174106690489936
G000225525	0.233554	0.03042	0.18379897791563213
G000240165	0.205749	0.29715	0.21256688594499426
G000242715	0.239077	0.00033	0.20369897791563213
G000253235	0.191626	0.33473	0.18344673996186783
G000317595	0.154388	0.41089	0.17326984973783777
G000331005	0.175843	0.38003	0.193033168160209
G000342125	0.200557	0.28867	0.19195472526331694
G000349325	0.176543	0.37162	0.18281897791563217
G000373565	0.21334	0.01465	0.19574323816368103
G000373665	0.211643	0.03647	0.21730688594499425
G000375725	0.224721	0.03132	0.19120461403995426
G000376565	0.180787	0.38753	0.186783168160209
G000380165		0.25527688594499426
G000381025	0.208315	0.20407	0.25315688594499425
G000384175	0.21002	0.03667	0.18348673996186787
G000424785	0.206615	0.25736	0.23638688594499424
G000424825	0.204042	0.25185	0.21946688594499428
G000424845	0.203217	0.20331	0.23140688594499428
G000424965	0.203475	0.22226	0.23638688594499424
G000426325	0.202803	0.23619	0.21229688594499427
G000444875	0.184168	0.35003	0.17304897791563217
G000497405	0.201742	0.19543	0.24179688594499427
G000497425	0.191575	0.30319	0.20092474855835088
G000497445	0.178776	0.35433	0.18699897791563214
G000695235	0.191427	0.35432	0.16313938088336108
G000716215	0.172485	0.37944	0.18795897791563215
G000716675	0.189564	0.34915	0.18480323816368105
G000716805	0.175913	0.3684	0.19593878054050895
G000717025	0.190738	0.29276	0.19595461403995426
G000717745	0.189616	0.32654	0.18034598950122538
G000718015	0.19602	0.28734	0.17073711996193727
G000718095	0.187323	0.30236	0.19568474855835086
G000718315	0.187077	0.33524	0.18470897791563215
G000718595	0.189844	0.31208	0.18481673996186787
G000718635	0.197909	0.30296	0.19116472526331696
G000718985	0.200174	0.24455	0.22221688594499428
G000719135	0.212711	0.22278	0.2438668859449943
G000719265	0.196067	0.27347	0.18652472526331695
G000719335	0.196779	0.31475	0.19588673996186784
G000719955	0.196328	0.28355	0.1922106690489936
G000720455	0.195917	0.31643	0.20321673996186784
G000720475	0.186876	0.32113	0.19290323816368107
G000721105	0.172003	0.37007	0.18108897791563217
G000721235	0.184864	0.34118	0.18753897791563215
G000721265	0.200081	0.25011	0.21953474855835084
G000721275	0.195939	0.34403	0.18815673996186782
G000721445	0.206118	0.28306	0.23273688594499425
G000725495	0.181085	0.35321	0.18306878054050899
G000725795	0.183665	0.29576	0.18638897791563214
G000745345	0.208612	0.25585	0.22443688594499425
G000802245	0.183118	0.24773	0.20404897791563215
G000818195	0.221823	0.03649	0.19968474855835086
G000819545	0.179363	0.1261	0.19326897791563216
G000827005	0.194046	0.29975	0.193092722200904
G000830005	0.19065	0.33982	0.18086673996186783
G000935125	0.185137	0.3103	0.15592275388198254
G000938975	0.195523	0.35098	0.20556688594499428
G000964305	0.203967	0.23582	0.23652688594499421
G000968255	0.173916	0.37753	0.18228878054050898
G000993785	0.207445	0.22278	0.23578688594499425
G001005085	0.181166	0.38175	0.18495897791563218
G001011035	0.210299	0.28589	0.22623688594499428
G001013905	0.183082	0.35997	0.18119897791563216
G001083795	0.212048	0.2517	0.24358688594499428
G001187435	0.200838	0.27036	0.18946472526331698
G001278075	0.187358	0.33933	0.19650673996186785
G001279695	0.187549	0.32692	0.18975673996186784
G001279725	0.195059	0.27292	0.20623673996186787
G001279985	0.18081	0.34209	0.18611897791563217
G001298575	0.181848	0.37702	0.191073168160209
G001418335	0.17856	0.33714	0.19239878054050896
G001418415	0.183646	0.32733	0.19356897791563218
G001418465	0.188331	0.33351	0.18734323816368106
G001418495	0.190164	0.23746	0.1956568859449943
G001418585	0.176214	0.376	0.18612897791563215
G001418655	0.175811	0.37779	0.17711878054050895
G001419695	0.183556	0.29766	0.19928897791563216
G001419745	0.185858	0.33933	0.18560323816368104
G001493375	0.211611	0.22289	0.23252688594499427
G001509795	0.179454	0.33448	0.17851897791563215
G001511815	0.181345	0.38514	0.17814897791563217
G001513975	0.169216	0.38248	0.18030897791563216
G001514045	0.174456	0.3755	0.18673897791563213
G001611795	0.177422	0.36921	0.18190897791563218
G001646665	0.186442	0.33343	0.17994673996186786
G001654495	0.184125	0.33562	0.18143897791563218
G001660045	0.181878	0.34901	0.18882897791563216
G001693675	0.195579	0.28476	0.20978673996186786
G001729485	0.113655	0.58158	0.1120366432332722
G001746425	0.194845	0.29726	0.19921673996186784
G001750785	0.194705	0.29179	0.19402673996186787
G001751375	0.206385	0.24095	0.2371868859449943
G001905365	0.189372	0.3076	0.18591461403995427
G900090125	0.203967	0.23582	0.23628688594499425
G900142575	0.20585	0.27426	0.22519688594499426
