REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000006785	0.2199	0.08461	0.3639082153776366
G000007265	0.222057	0.08915	0.36143821537763665
G000007465	0.217097	0.13815	0.3393569385865607
G000009545	0.2223	0.08548	0.3656482153776367
G000014205	0.210067	0.13071	0.3514586416416859
G000017005	0.208729	0.12061	0.3614086416416859
G000026745	0.21472	0.10138	0.3754134474808902
G000027165	0.216552	0.11518	0.36748664940744646
G000164675	0.212455	0.11316	0.36967664940744643
G000187465	0.213305	0.09225	0.3620566494074465
G000187975	0.201966	0.26201	0.29039480576607435
G000187995	0.225762	0.09864	0.35312774516862716
G000188015	0.219536	0.08355	0.3687382153776366
G000188035	0.212744	0.08605	0.37092821537763665
G000188055	0.218412	0.10671	0.3723982153776367
G000213825	0.226561	0.08724	0.3613382153776367
G000228185	0.169241	0.31214	0.2752984582518446
G000228205	0.171738	0.3157	0.27315845825184465
G000228385	0.171738	0.3157	0.27315845825184465
G000228505	0.0351404	0.49661	0.20585215473766794
G000228805	0.219566	0.13727	0.3386369385865607
G000228845	0.219997	0.13517	0.33816693858656066
G000228925	0.220266	0.13461	0.33816693858656066
G000229145	0.21968	0.13632	0.3391869385865607
G000229225	0.219899	0.13526	0.3376969385865607
G000229545	0.219814	0.13684	0.3387569385865607
G000229705	0.218759	0.13832	0.3387069385865607
G000230225	0.220209	0.13693	0.3386469385865607
G000253395	0.217253	0.12643	0.33786614087564903
G000270145	0.194017	0.15955	0.31593837242377953
G000286075	0.152989	0.17542	0.33354322669143
G000317855	0.154992	0.16505	0.37233821537763667
G000344275	0.206253	0.12663	0.3710866494074465
G000347835	0.219211	0.13548	0.3392869385865607
G000372425	0.215724	0.08534	0.3588176788224172
G000376985	0.208175	0.17539	0.3125864326046796
G000377005	0.224584	0.10331	0.38563344748089
G000379985	0.183741	0.03816	0.3141983724237795
G000380005	0.223727	0.08392	0.3637982153776367
G000380025	0.230706	0.007	0.38711169703745
G000380045	0.236048	0.01063	0.38798918883955297
G000380085	0.225827	0.0019	0.3887634474808902
G000380125	0.21025	0.03846	0.36849344748089014
G000423725	0.205701	0.15272	0.35237449356693745
G000423745	0.220546	0.10909	0.35555587943394396
G000423765	0.2039	0.13014	0.348105879433944
G000440115	0.173697	0.14922	0.3791534474808901
G000463355	0.211559	0.1057	0.3727461868702551
G000463505	0.212866	0.12158	0.37043618687025515
G000772915	0.222979	0.07457	0.3880682153776367
G000785515	0.217886	0.13105	0.33330614087564897
G000831485	0.223461	0.09415	0.3559082153776367
G001182825	0.22348	0.08459	0.3766534474808901
G001514435	0.219862	0.1251	0.33864614087564904
G001598035	0.22043	0.09468	0.35628821537763666
G001638255	0.221472	0.06095	0.3886282153776367
