REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009245	0.0101743	0.95741	0.018764642100682096
G000011405	0.0103017	0.95773	0.020066173730267374
G000014605	0.0103008	0.95772	0.020066173730267374
G000019285	0.15942	0.59866	0.19332877779634058
G000153845	0.0109004	0.94049	0.02158033728600204
G000154145	0.012261	0.93392	0.020446506032493972
G000170295	0.0105613	0.95705	0.01904410250233968
G000313385	0.0102369	0.95801	0.01928215580156022
G000505725	0.159827	0.55595	0.2002960304304641
G000681495	0.0103763	0.94416	0.018862657394016085
G000742095	0.0143781	0.94085	0.025311650936531902
G000833335	0.010179	0.95741	0.018764642100682096
G001042525	0.159825	0.55599	0.19969603043046408
G001042545	0.159824	0.55584	0.19969603043046408
G001412545	0.0119134	0.95361	0.02132153287494416
G001574475	0.010278	0.95837	0.018514471171953553
G001574485	0.0102232	0.95837	0.018514471171953553
G001574495	0.0104021	0.95864	0.018514471171953553
G001574555	0.0102326	0.95849	0.01831582362630639
G001574565	0.010242	0.95825	0.018514471171953553
G001574585	0.0102942	0.95851	0.018514471171953553
G001574605	0.0102893	0.95853	0.018514471171953553
G001574635	0.0103901	0.95836	0.01964922763797506
G001574655	0.0101436	0.95812	0.018498207251001875
G001574675	0.0102076	0.95833	0.018508207251001878
G001574695	0.0101859	0.95834	0.01844217988904762
G001574705	0.0102228	0.95837	0.018514471171953553
G001574755	0.010213	0.95827	0.018514471171953553
G001574775	0.010277	0.95852	0.018356548318265824
G001574785	0.0102929	0.9582	0.018456053427432357
G001574835	0.0103267	0.95857	0.018514471171953553
G001574885	0.0108052	0.85749	0.018494708883184042
G001574905	0.0130168	0.18173	0.01890909487885464
G001574935	0.0183606	0.14895	0.01890909487885464
G001574945	0.0135315	0.2793	0.018890645643955425
G001608445	0.0953234	0.86576	0.09715693016815453
G001611815	0.0104017	0.95723	0.019362537800400197
G001696935	0.0103501	0.95604	0.018401455197088194
G001696945	0.0121081	0.94894	0.02020650603249397
G001696955	0.0103711	0.95105	0.0185246421006821
G001753795	0.136639	0.68664	0.13428770677596888
