REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.177881	0.3902	0.19891918966382352
G000010605	0.187718	0.34178	0.21914755293273003
G000024025	0.225675	0.18689	0.3542364840027363
G000091305	0.163	0.44788	0.20056150075240461
G000092385	0.197694	0.34916	0.23927341003148822
G000147815	0.196846	0.34359	0.23803341003148823
G000156435	0.180305	0.37452	0.20432066580698124
G000158915	0.197446	0.33574	0.24516341003148823
G000158935	0.181381	0.38709	0.2085806658069812
G000158955	0.178381	0.36604	0.2083806658069812
G000163875	0.192536	0.31964	0.24195586021154097
G000203835	0.180469	0.39448	0.20864066580698123
G000204605	0.186889	0.34122	0.20918250851255704
G000213055	0.197894	0.2717	0.24385634100931755
G000240165	0.19988	0.32361	0.23310558591572342
G000242715	0.0517901	0.00931	0.22353129149547893
G000253235	0.186684	0.35274	0.2114496076655083
G000269985	0.203554	0.34812	0.25070390847980917
G000317595	0.167761	0.41651	0.19688332262103403
G000331005	0.178777	0.39372	0.21228717510003037
G000342125	0.201386	0.30632	0.2243187900626707
G000349325	0.176525	0.38886	0.19846389768225914
G000372745		0.3054064840027363
G000373565	0.202783	0.01488	0.21855185467799526
G000373665	0.219146	0.02699	0.23784558591572344
G000375725	0.224491	0.03038	0.2188101999542982
G000380165	0.25889	3e-05	0.26951657054407274
G000381025	0.208911	0.21796	0.27263138442279294
G000384115	0.221978	0.12525	0.3745864840027363
G000384175	0.187302	0.0358	0.21282684203984034
G000424785	0.20575	0.27339	0.2558613844227929
G000424825	0.198302	0.28505	0.23765086859357257
G000424845	0.197857	0.24946	0.252273012832447
G000424965	0.198895	0.25243	0.25586138442279294
G000426325	0.186007	0.30965	0.22163085694823906
G000429085	0.192903	0.29814	0.21870278902512919
G000444875	0.180167	0.37616	0.19191609840023421
G000497425	0.192919	0.32096	0.22965161777537393
G000497445	0.179749	0.3732	0.2058660984002343
G000504285	0.22009	0.17931	0.3448264840027363
G000695235	0.19729	0.33677	0.22437879006267072
G000696185	0.204972	0.32772	0.25254390847980906
