REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.172617	0.43393	0.154980548471261
G000091305	0.177558	0.42898	0.16267673935629062
G000156435	0.16586	0.44478	0.1513926402330022
G000158935	0.15208	0.49698	0.14329840941279195
G000158955	0.16712	0.43631	0.1560621723887899
G000203835	0.152816	0.51142	0.14335840941279193
G000204605	0.176987	0.40905	0.16281947686950518
G000213055	0.197015	0.31796	0.21090952655427142
G000225525	0.185462	0.06916	0.15220015341729803
G000242715	0.0320147	0.00252	0.1751506547894141
G000317595	0.177661	0.40009	0.16048673935629065
G000331005	0.178146	0.40843	0.1663894768695052
G000349325	0.168508	0.44316	0.15122015341729805
G000373565	0.193322	0.01693	0.18021583445695105
G000376565	0.173452	0.45555	0.1601394768695052
G000497445	0.161374	0.44386	0.15113859594588447
G000716215	0.169112	0.43882	0.15636015341729803
G000716675	0.183662	0.41058	0.16927583445695105
G000716805	0.179173	0.40669	0.170810548471261
G000718315	0.167723	0.45274	0.14884859594588448
G000719955	0.189128	0.36884	0.18570952655427142
G000720475	0.185179	0.37718	0.17737583445695107
G000721105	0.169719	0.4429	0.14949015341729804
G000721235	0.156011	0.47888	0.13959840941279192
G000725495	0.17469	0.4459	0.15794054847126102
G000725795	0.167248	0.40501	0.15181792033133779
G000802245	0.169418	0.37506	0.16818859594588448
G000819545	0.185094	0.13495	0.16622365516241605
G000968255	0.173914	0.45424	0.15716054847126099
G001005085	0.169903	0.49101	0.15251324500324936
G001013905	0.167129	0.43679	0.1452179082336539
G001298575	0.180537	0.41514	0.1644294768695052
G001418335	0.177989	0.40281	0.167270548471261
G001418465	0.184252	0.3964	0.17181583445695106
G001418475	0.17641	0.4021	0.16307673935629063
G001418585	0.171695	0.44012	0.15453015341729803
G001418655	0.176962	0.43297	0.15199054847126098
G001419695	0.171111	0.37686	0.16279264769305676
G001419745	0.182512	0.40947	0.17007583445695107
G001509795	0.168547	0.45368	0.14692015341729808
G001511815	0.161742	0.49102	0.14228859594588447
G001513975	0.167037	0.42859	0.14871015341729804
G001514045	0.171126	0.44499	0.15514015341729806
G001611795	0.167105	0.45118	0.14663217238878987
G001654495	0.169697	0.43807	0.14935825921282975
