REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000184435	0.174857	0.49722	0.20077243008897255
G000230895	0.193903	0.3876	0.24292198793599978
G000230935	0.190951	0.38437	0.23295182447650575
G000234585	0.197412	0.21924	0.23652486783796975
G000266905	0.182493	0.4796	0.2068774729995162
G000317305	0.196762	0.33282	0.2439157393053328
G000373905	0.196881	0.10182	0.25009728134972803
G000379865		0.21929572099389869
G000455325	0.191673	0.38397	0.224547281349728
G000612825	0.192016	0.39602	0.22905728134972797
G000613185	0.191858	0.38771	0.225485835838887
G000620625	0.194281	0.39869	0.23918998816583864
G000805385	0.194276	0.36849	0.23261728134972806
G001021385	0.187476	0.38808	0.23091055549338443
G001044235	0.179503	0.51074	0.20199747299951626
G001044245	0.187114	0.42767	0.21863747299951625
G001049355	0.182154	0.50052	0.21288578778012632
G001291445	0.195037	0.32637	0.2379680725252207
G001307545	0.193819	0.3555	0.22964728134972803
G001426545	0.198555	0.35777	0.2471299881658387
G001499855	0.190608	0.37949	0.21654742484314266
G001570425	0.192018	0.37249	0.233427281349728
G001583415	0.184287	0.42717	0.21331326294716346
G001655245	0.174224	0.51463	0.19242906454555259
