REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000015305	0.178983	0.41129	0.20557082886607056
G000015405	0.186776	0.38235	0.2190423000828028
G000184435	0.183222	0.37385	0.21188840236681827
G000214155	0.199642	0.23441	0.2514683135479039
G000230895	0.194649	0.33262	0.2386381044238384
G000230935	0.196181	0.29017	0.23696831354790387
G000234585	0.194884	0.2172	0.22958458442508384
G000240505	0.202691	0.04358	0.2444483135479039
G000266905	0.186317	0.37761	0.21142737152044125
G000317305	0.195197	0.295	0.23699083737446594
G000328565	0.194124	0.32847	0.23403810442383838
G000373905	0.19276	0.0959	0.22105307860192894
G000379865		0.21137653744239995
G000455165	0.190034	0.3522	0.2232984023668183
G000455325	0.184197	0.40983	0.19845815617947166
G000559085	0.196704	0.28517	0.23930831354790388
G000613185	0.190695	0.36338	0.2177808373744659
G000620625	0.192924	0.3615	0.23069083737446594
G000805385	0.187245	0.3897	0.20652815617947165
G000970885	0.203068	0.19933	0.26621831354790393
G000972925	0.200359	0.22046	0.2615183135479039
G001005175	0.186836	0.36206	0.20860995585276568
G001021385	0.197251	0.28554	0.23649831354790385
G001021505	0.200819	0.23024	0.24546831354790388
G001044245	0.189109	0.34163	0.2229386489278439
G001049355	0.188985	0.37984	0.22230840236681826
G001291445	0.194552	0.30599	0.22966083737446594
G001307545	0.186291	0.38664	0.20355815617947165
G001426545	0.197084	0.31936	0.23863083737446597
G001428895	0.193551	0.35741	0.22975083737446594
G001494595	0.193821	0.29875	0.2290283135479039
G001499915	0.1811	0.36877	0.20291276977329772
G001570425	0.186059	0.41768	0.20438307860192892
G001583415	0.180045	0.40513	0.20343115711600415
G001673105	0.20146	0.2242	0.24847831354790387
