REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000284035	0.198843	0.20135	0.2000736422036092
G000308495	0.202811	0.17759	0.22406743641551471
G000308515	0.199398	0.20265	0.22921878036794238
G000308595	0.200551	0.19214	0.207000060040681
G000308635	0.203255	0.1956	0.22312198842281478
G000308675	0.205141	0.16616	0.2269874364155147
G000308695	0.197606	0.21842	0.20897323383806518
G000308715	0.194745	0.24236	0.19817748508901845
G000308835	0.20858	0.14929	0.2173381603404433
G000381925	0.205701	0.23545	0.22166149488186968
G000482385	0.213053	0.10377	0.2570523860642938
G000523235	0.203758	0.21809	0.22049829240963165
G000526215	0.20325	0.21405	0.20975911062566058
G000719275	0.175656	0.22866	0.1924993335262151
G001182745	0.198825	0.20645	0.19844006004068102
G001612765	0.185367	0.25016	0.19417375853087596
G001613465	0.188826	0.24823	0.198973758530876
G001613505	0.202467	0.22319	0.21292466452570916
G001865855	0.201658	0.18934	0.22348086469703493
G001886715	0.19784	0.19805	0.21157833953202457
