REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000023245	0.212936	0.2518	0.29683362993821416
G000062885	0.209901	0.22783	0.3144438809694124
G000194155	0.209788	0.18932	0.32298388096941233
G000196835	0.207737	0.29271	0.2988993526131604
G000231035	0.190679	0.26667	0.28214666945688477
G000231055	0.190514	0.2739	0.27324572793993646
G000243395	0.187988	0.26495	0.26864572793993646
G000244975	0.188009	0.28724	0.25910572793993647
G000258175	0.194277	0.25033	0.29270572793993643
G000371785	0.216006	0.12241	0.35387388096941236
G000374445	0.20935	0.22998	0.2979108267001528
G000379465	0.219045	0.04799	0.3421834283028559
G000379625	0.227737	0.00636	0.35880047899517054
G000383915	0.202523	0.04336	0.3086293526131604
G000384035	0.211302	0.11902	0.35259388096941235
G000384315	0.204638	0.26876	0.2777693526131604
G000423625	0.206939	0.19004	0.3198462026572788
G000427825	0.223903	0.00726	0.3079055025122417
G000427905	0.212519	0.05672	0.30921550251224167
G000482865	0.207493	0.21837	0.29860082670015287
G000497205	0.207899	0.13937	0.3379738809694124
G000504245	0.204599	0.17068	0.3303455025122417
G000519205	0.202761	0.00056	0.29498532577095266
G000525635	0.208703	0.23332	0.2898830626534136
G000527075	0.194943	0.13604	0.2725843292014061
G000564855	0.207311	0.25782	0.2922208267001528
G000620785	0.217572	0.25055	0.3262427906888975
G000715825	0.21077	0.24252	0.29314336594297136
G000715895	0.21381	0.15545	0.30767147709248305
G000716595	0.206371	0.24451	0.2962894110339598
G000716755	0.209936	0.29953	0.28554941103395975
G000717175	0.207034	0.26173	0.3055717423663468
G000717335	0.207631	0.23559	0.3130993526131604
G000718005	0.214422	0.15816	0.32023388096941235
G000719115	0.210007	0.20555	0.31894147709248316
G000719975	0.201481	0.22867	0.29116210897617045
G000720955	0.20874	0.23099	0.3009947675345796
G000732925	0.205981	0.2546	0.29711935261316047
G000763095	0.213659	0.13161	0.34095388096941237
G000974445	0.210786	0.22838	0.32009147709248303
G001302585	0.211009	0.23117	0.3118721550803155
G001420995	0.211917	0.23556	0.33605884934547225
G001701025	0.212073	0.23911	0.31526147709248303
G001921215	0.214142	0.26444	0.30453032698627425
G900115565	0.203187	0.2739	0.26905716435756616
G900129375	0.210827	0.21659	0.2901247675345796
