REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.173455	0.52112	0.19105236908378645
G000010605	0.179161	0.48926	0.20366857114994447
G000024025	0.217243	0.26269	0.34928749769586986
G000091305	0.17638	0.50159	0.2026435260096218
G000092385	0.186262	0.48187	0.22511348094576103
G000147815	0.186435	0.46933	0.22387348094576107
G000156435	0.172035	0.49278	0.1972776306268454
G000158915	0.184752	0.46684	0.23100348094576106
G000158935	0.171445	0.5151	0.20153763062684538
G000158955	0.172153	0.50232	0.2013376306268454
G000163875	0.185945	0.44881	0.22310836824965094
G000203835	0.171062	0.52514	0.2015976306268454
G000204605	0.175504	0.48742	0.201917745958946
G000213055	0.189097	0.40434	0.2289472026114801
G000225525	0.187587	0.06257	0.19379763062684538
G000240165	0.189348	0.43822	0.2227575196081239
G000242715	0.0311711	0.00154	0.21580742119766386
G000253235	0.17776	0.51053	0.19428836824965098
G000269985	0.199659	0.42815	0.26553316632647117
G000317595	0.177932	0.48796	0.19892352600962182
G000331005	0.1786	0.48213	0.20653774595894597
G000342125	0.184858	0.4393	0.20932928596290246
G000349325	0.174009	0.51657	0.19281763062684543
G000372745	0.154637	2e-05	0.3004574976958699
G000373565	0.204361	0.01063	0.20699732252208183
G000373665	0.197788	0.05407	0.2274975196081239
G000375725	0.21908	0.03496	0.2030585711499445
G000376565	0.17493	0.5244	0.20028774595894597
G000380165		0.2627003899953642
G000381025	0.199034	0.33644	0.2628441814956373
G000384115	0.220268	0.18105	0.36963749769586984
G000384175	0.213816	0.03234	0.194328368249651
G000424785	0.191514	0.39988	0.2460741814956373
G000424825	0.191228	0.38576	0.22915418149563732
G000424845	0.190746	0.33812	0.24109418149563733
G000424965	0.192437	0.34914	0.24607418149563737
G000426325	0.189953	0.38338	0.22198418149563734
G000429085	0.178426	0.46239	0.20137857114994448
G000444875	0.170847	0.52061	0.1809448554467722
G000497405	0.189252	0.31634	0.25148418149563734
G000497425	0.183155	0.45686	0.2120985711499445
G000497445	0.172401	0.51129	0.1948948554467722
G000504285	0.215541	0.24988	0.3398774976958699
G000696185	0.197851	0.40054	0.2673731663264711
G000710465	0.196544	0.41227	0.25309316632647116
G000716215	0.172819	0.50697	0.19795763062684535
G000716675	0.178576	0.52604	0.19605732252208186
G000716805	0.178242	0.47523	0.2068823690837864
G000717025	0.180788	0.45545	0.2078085711499445
G000717345	0.179602	0.49364	0.19862586578177155
G000717715	0.197615	0.42058	0.25519316632647115
G000717745	0.180592	0.4665	0.20871394968078788
G000718015	0.183289	0.4443	0.20363125504778248
G000718025	0.196841	0.42639	0.25958316632647116
G000718095	0.181049	0.46879	0.20685857114994446
G000718315	0.173315	0.51217	0.1926048554467722
G000718595	0.177188	0.49085	0.195658368249651
G000718635	0.18339	0.47184	0.2085392859629025
G000718985	0.185391	0.37595	0.23190418149563735
G000719135	0.195127	0.36141	0.24563686138942556
G000719265	0.183649	0.44911	0.2038992859629025
G000719335	0.182754	0.47429	0.20487490868917896
G000719955	0.183844	0.46635	0.2037472026114801
G000720455	0.184021	0.47293	0.21220490868917896
G000720475	0.180806	0.48228	0.20415732252208188
G000721105	0.173581	0.51373	0.19108763062684542
G000721235	0.172992	0.51339	0.1978376306268454
G000721265	0.188299	0.41626	0.23070857114994447
G000721275	0.179725	0.50484	0.19899836824965098
G000721445	0.194619	0.43054	0.24242418149563733
G000725495	0.17595	0.51817	0.1940123690837864
G000725795	0.172826	0.47919	0.1942848554467722
G000744225	0.197611	0.37854	0.26378316632647114
G000744655	0.19813	0.36478	0.2574267362859852
G000744705	0.197861	0.37046	0.26276673628598524
G000744785	0.193305	0.36775	0.2582431663264711
G000744815	0.200511	0.37119	0.26798673628598524
G000745345	0.192261	0.40846	0.2346275196081239
G000787795	0.18849	0.01298	0.26761673628598526
G000787835	0.19829	0.35489	0.2685167362859852
G000802245	0.177197	0.43455	0.21194485544677216
G000818195	0.223759	0.03866	0.21085857114994447
G000819545	0.180768	0.23469	0.20450331658044027
G000827005	0.180996	0.48924	0.20461084132180024
G000830005	0.176872	0.50062	0.19170836824965096
G000935125	0.181315	0.45661	0.1980558657817716
G000938975	0.186511	0.48343	0.22042348094576106
G000955975	0.193525	0.35282	0.25823316632647114
G000964305	0.193467	0.35149	0.24621418149563729
G000968255	0.174571	0.53538	0.1932323690837864
G000993785	0.193192	0.35361	0.24013561769101613
G001005085	0.173482	0.53859	0.1928548554467722
G001011035	0.196212	0.40978	0.2374043973993018
G001013905	0.171914	0.51129	0.1914976306268454
G001187435	0.185109	0.43646	0.20683928596290244
G001278075	0.17847	0.47375	0.20734836824965094
G001279725	0.184246	0.43837	0.21522490868917893
G001279985	0.174731	0.50557	0.1961176306268454
G001298575	0.179264	0.50327	0.20352774595894602
G001418335	0.177387	0.46088	0.2033423690837864
G001418415	0.175897	0.4646	0.20386763062684538
G001418465	0.176513	0.51751	0.19859732252208187
G001418475	0.176524	0.48743	0.2030435260096218
G001418495	0.177999	0.39267	0.21051348094576108
G001418585	0.17352	0.51072	0.19612763062684538
G001418655	0.175872	0.51401	0.1880623690837864
G001419695	0.174707	0.43398	0.20958763062684538
G001419745	0.17449	0.52571	0.19685732252208182
G001429805	0.227326	0.01142	0.26568316632647115
G001493375	0.189559	0.36583	0.23286068496719245
G001509795	0.17252	0.50923	0.1885176306268454
G001511815	0.171105	0.55479	0.18604485544677218
G001513975	0.1716	0.50024	0.1903076306268454
G001514045	0.174757	0.51241	0.19673763062684535
G001611795	0.173061	0.51368	0.1919076306268454
G001625365	0.197018	0.41099	0.25469316632647115
G001646665	0.178076	0.49245	0.190788368249651
G001660045	0.170616	0.52084	0.19912763062684538
G001693675	0.185607	0.44233	0.22062836824965099
G001729485	0.180052	0.49432	0.19686586578177157
G001746425	0.182778	0.46045	0.20820490868917896
G001750785	0.181782	0.45484	0.20486836824965096
G001751375	0.190704	0.38658	0.24687418149563736
G001888885	0.195102	0.39483	0.26538316632647113
G001905365	0.180174	0.48691	0.1977685711499445
G900090125	0.193467	0.35149	0.24619418149563732
G900142575	0.19163	0.4214	0.23538751960812393
