REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.180602	0.3023	0.1663148124929645
G000010605	0.191569	0.28186	0.19804022387587833
G000091305	0.188747	0.30254	0.1761351683160861
G000158935	0.184276	0.30806	0.172619315112604
G000158955	0.186857	0.27504	0.17267134846640353
G000163875	0.197349	0.24743	0.2172102238758783
G000203835	0.185228	0.32353	0.17267931511260398
G000213055	0.197433	0.23148	0.21821860280083683
G000225525	0.161774	0.05488	0.16719841946076752
G000253235	0.191866	0.27772	0.18839022387587834
G000317595	0.187599	0.29279	0.17394516831608606
G000331005	0.186249	0.27799	0.17936538573239186
G000342125	0.199938	0.24364	0.20200846783696724
G000349325	0.185449	0.29147	0.16621841946076754
G000375725	0.222754	0.02554	0.19743022387587833
G000376565	0.187354	0.31591	0.17311538573239182
G000384175	0.173997	0.05566	0.18843022387587835
G000429085	0.19385	0.22634	0.19575022387587834
G000444875	0.187983	0.29528	0.15551718862203345
G000497425	0.194516	0.25766	0.2064702238758783
G000716215	0.186045	0.28704	0.17122575134899712
G000716675	0.188322	0.30346	0.17605781978227109
G000716805	0.18037	0.30463	0.18084677371738697
G000717025	0.189297	0.24164	0.2021802238758783
G000717345	0.156271	0.33011	0.17534995349716498
G000717745	0.183688	0.27474	0.19666005023385383
G000718015	0.183004	0.27236	0.1896286632110631
G000718095	0.188716	0.25349	0.20123022387587833
G000718315	0.190493	0.29935	0.16656054179039156
G000718595	0.190675	0.26397	0.18976022387587835
G000718635	0.192372	0.27087	0.20121846783696723
G000719265	0.191839	0.25217	0.19657846783696725
G000719335	0.195166	0.27483	0.20083022387587834
G000719955	0.193093	0.26696	0.19301860280083685
G000720455	0.194461	0.26031	0.20816022387587835
G000720475	0.188381	0.27619	0.1841578197822711
G000721235	0.187721	0.29369	0.16891931511260402
G000721265	0.195749	0.22717	0.22508022387587834
G000721275	0.195246	0.28551	0.19310022387587833
G000725495	0.185735	0.30101	0.16927481249296447
G000725795	0.186644	0.25022	0.16935735771880966
G000802245	0.189988	0.23989	0.18520852701266008
G000818195	0.206763	0.04874	0.20523022387587833
G000819545	0.177222	0.09163	0.17948240847419208
G000827005	0.193085	0.26347	0.19338595203374406
G000830005	0.19026	0.29047	0.1858102238758783
G000935125	0.175165	0.29309	0.18013249292707992
G000968255	0.182396	0.31606	0.16849481249296447
G001005085	0.189206	0.32085	0.16875183737148647
G001013905	0.184553	0.29087	0.162579315112604
G001187435	0.194162	0.2505	0.19951846783696725
G001278075	0.188997	0.27435	0.20145022387587835
G001279695	0.185921	0.28495	0.19470022387587832
G001279725	0.191722	0.23396	0.21118022387587831
G001298575	0.190351	0.29688	0.17740538573239187
G001418335	0.171737	0.29607	0.17513386016551463
G001418415	0.185618	0.27827	0.17142136828456114
G001418465	0.184594	0.29309	0.1785978197822711
G001418475	0.187797	0.28372	0.1765351683160861
G001418585	0.185101	0.30836	0.1695121384652932
G001419695	0.185887	0.25148	0.17714136828456115
G001419745	0.185058	0.30177	0.1768578197822711
G001509795	0.185012	0.29123	0.16191841946076752
G001511815	0.188267	0.32293	0.15930852701266007
G001513975	0.184682	0.28227	0.16370841946076753
G001514045	0.18475	0.30228	0.1700583345641101
G001611795	0.183679	0.30488	0.16324134846640356
G001646665	0.190709	0.28315	0.18489022387587833
G001654495	0.188014	0.29191	0.16537343775504867
G001660045	0.184338	0.30402	0.170209315112604
G001693675	0.194935	0.23133	0.21473022387587828
G001746425	0.190328	0.25709	0.20416022387587834
G001750785	0.193421	0.26277	0.19897022387587834
G001905365	0.18919	0.27274	0.19214022387587834
