REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.159686	0.52518	0.1729823310460878
G000010605	0.184344	0.43259	0.1952351293066324
G000091305	0.163704	0.50517	0.18188646210366932
G000092385	0.193358	0.3882	0.22055458771128195
G000147815	0.192804	0.38803	0.21931458771128196
G000156435	0.155936	0.49848	0.17490868974208182
G000158915	0.191963	0.38663	0.22644458771128195
G000158935	0.155505	0.52713	0.17916868974208183
G000158955	0.150124	0.53447	0.17926868974208185
G000163875	0.190237	0.35919	0.2155327133394822
G000203835	0.160386	0.51667	0.17922868974208184
G000204605	0.171966	0.44258	0.18157026894200753
G000213055	0.193898	0.33715	0.2195569321087465
G000225525	0.181658	0.05372	0.16393343339151528
G000240165	0.197592	0.34873	0.21800400693503943
G000242715	0.115231	0.00021	0.1937506076598578
G000253235	0.183638	0.41218	0.18671271333948222
G000317595	0.157898	0.51009	0.17969646210366935
G000331005	0.163201	0.50666	0.18514026894200752
G000342125	0.192674	0.33444	0.20484739180116268
G000349325	0.147168	0.55834	0.1659687904325654
G000373565	0.236311	0.00671	0.19347244703494298
G000375725	0.238405	0.0238	0.1946251293066324
G000376565	0.160356	0.55266	0.17889026894200755
G000380165		0.2613893718428963
G000381025	0.202018	0.26022	0.2609407294431481
G000384175	0.21903	0.02812	0.18675271333948223
G000424785	0.197939	0.29348	0.2441707294431481
G000424825	0.196612	0.30814	0.22725072944314811
G000424845	0.197691	0.25311	0.23919072944314812
G000424965	0.198102	0.28079	0.2441707294431481
G000426325	0.194992	0.3023	0.2200807294431481
G000429085	0.17961	0.3882	0.19294512930663238
G000444875	0.159572	0.50994	0.16310060765985782
G000497405	0.198907	0.24742	0.24958072944314813
G000497445	0.159284	0.49209	0.1770506076598578
G000695235	0.192921	0.3735	0.20490739180116269
G000716215	0.147304	0.55809	0.17500641860784863
G000716675	0.178654	0.44662	0.182532447034943
G000716805	0.163918	0.49746	0.18881233104608777
G000717025	0.186773	0.37811	0.1993751293066324
G000717345	0.186925	0.37378	0.19844739180116266
G000717745	0.186694	0.37664	0.2061573918011627
G000718015	0.191811	0.32654	0.2018673918011627
G000718095	0.184241	0.40109	0.1903043558392812
G000718315	0.168479	0.47154	0.17476060765985782
G000718595	0.182945	0.39127	0.18808271333948223
G000718635	0.192207	0.36602	0.20405739180116264
G000718985	0.192056	0.31767	0.2300007294431481
G000719135	0.206471	0.27754	0.25165072944314815
G000719265	0.18817	0.34207	0.1994173918011627
G000719335	0.185521	0.39692	0.19915271333948223
G000719955	0.184909	0.37086	0.1943569321087465
G000720455	0.186944	0.39046	0.2064827133394822
G000720475	0.178574	0.40915	0.190632447034943
G000721105	0.149043	0.55823	0.16813641860784861
G000721235	0.160102	0.49925	0.17546868974208182
G000721265	0.194881	0.32989	0.2184695331957642
G000721275	0.183266	0.43091	0.19142271333948221
G000721445	0.199423	0.33438	0.2405207294431481
G000725495	0.168437	0.51355	0.17594233104608778
G000725795	0.169337	0.43596	0.1764406076598578
G000745345	0.199335	0.32155	0.22875180968915607
G000802245	0.166689	0.41452	0.19410060765985782
G000818195	0.226357	0.03089	0.1943043558392812
G000819545	0.156528	0.3599	0.18528617373106082
G000827005	0.184336	0.38684	0.1949510128210863
G000830005	0.182828	0.41556	0.1841327133394822
G000935125	0.187536	0.34989	0.19787739180116265
G000938975	0.194518	0.40065	0.21586458771128195
G000964305	0.198088	0.27432	0.24431072944314808
G000968255	0.159935	0.53372	0.1751623310460878
G000993785	0.200701	0.26639	0.2435707294431481
G001005085	0.161756	0.5291	0.17501060765985782
G001011035	0.199082	0.36048	0.23402072944314814
G001013905	0.157237	0.48717	0.16912868974208184
G001083795	0.203768	0.31145	0.2513707294431481
G001187435	0.19161	0.32616	0.20235739180116266
G001278075	0.182635	0.41292	0.1997727133394822
G001279695	0.180126	0.39658	0.19302271333948223
G001279725	0.186834	0.36256	0.20950271333948223
G001279985	0.159123	0.54118	0.17404868974208182
G001298575	0.169892	0.496	0.18318026894200753
G001418335	0.166482	0.48371	0.18527233104608776
G001418415	0.163658	0.46424	0.18149868974208183
G001418465	0.177955	0.42807	0.185072447034943
G001418475	0.159874	0.49985	0.18228646210366936
G001418495	0.183913	0.31196	0.20595458771128194
G001418585	0.156396	0.5215	0.17317641860784866
G001418655	0.163405	0.55304	0.16999233104608777
G001419695	0.163083	0.4215	0.18721868974208183
G001419745	0.177012	0.44452	0.18333244703494297
G001493375	0.20257	0.27263	0.24031072944314813
G001509795	0.144931	0.5462	0.15865343339151528
G001511815	0.158189	0.53996	0.1682006076598578
G001514045	0.151635	0.55329	0.17378641860784863
G001611795	0.150921	0.54745	0.16983868974208183
G001646665	0.181391	0.42713	0.18321271333948222
G001654495	0.166656	0.45993	0.17149060765985782
G001660045	0.163104	0.50252	0.1767586897420818
G001693675	0.189527	0.3524	0.21305271333948222
G001729485	0.18741	0.37915	0.19668739180116268
G001746425	0.185525	0.37999	0.20248271333948223
G001750785	0.185276	0.37665	0.1972927133394822
G001751375	0.195829	0.29664	0.24497072944314813
G001905365	0.184358	0.43008	0.18933512930663238
G900090125	0.198088	0.27432	0.24407072944314812
G900142575	0.195691	0.36071	0.22951180968915608
