REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000025565	0.169996	0.53676	0.19438993084833722
G000164865	0.177307	0.45511	0.20642479101661787
G000215745	0.164897	0.50469	0.19362375261489134
G000247895	0.174928	0.50266	0.20311072036552863
G000248015	0.188917	0.34805	0.23413172733805712
G000262305	0.192724	0.28869	0.25966172733805715
G000300455	0.183705	0.42795	0.21614172733805712
G000302695	0.194484	0.30199	0.25437172733805713
G000463155	0.186423	0.37032	0.22611172733805715
G000621185	0.191569	0.37064	0.22836172733805712
G000648515	0.179145	0.44649	0.20416860484377777
G000694955	0.169489	0.52117	0.1903999308483372
G000705335	0.20021	0.23756	0.28717172733805707
G000735365	0.183446	0.26243	0.20695564274241907
G000735455	0.182225	0.42904	0.2122747910166179
G000735515	0.17284	0.38982	0.18944757689153116
G000757785	0.18409	0.40629	0.2211047910166179
G000757825	0.187965	0.3563	0.2501817273380571
G000759795	0.183507	0.40736	0.21363172733805713
G000982825	0.185397	0.37669	0.22957172733805714
G001022135	0.185031	0.41038	0.21875172733805712
G001022195	0.170446	0.52711	0.19362072036552863
G001187865	0.189348	0.3572	0.2277017273380571
G001297765	0.180174	0.43476	0.20621479101661788
G001558935	0.179879	0.4538	0.20422860484377778
G001571285	0.181191	0.42676	0.20952564274241903
G001654915	0.194422	0.31543	0.2629117273380571
