REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000010525	0.203991	0.11433	0.3695221585080473
G000011365	0.162273	0.41026	0.20616311790426523
G000013365	0.178947	0.2453	0.24549387389497876
G000013745	0.178744	0.23392	0.25124720551060065
G000013885	0.178237	0.1968	0.2540769439238775
G000014825	0.179216	0.21324	0.24927720551060062
G000017645	0.20311	0.12446	0.3697821585080474
G000195775	0.184247	0.2311	0.2600838738949787
G000218565	0.190563	0.14641	0.2881864186367195
G000239815	0.213996	0.00088	0.23958135032107566
G000284375	0.160336	0.39562	0.19766311790426525
G000293785	0.203443	0.12944	0.3266328987015795
G000308295	0.205304	0.13311	0.27128641863671943
G000314675	0.197021	0.19974	0.2684264186367194
G000314735	0.194339	0.1438	0.2901064186367195
G000333455	0.186794	0.00957	0.27003387389497874
G000336555	0.190847	0.18647	0.2704564186367195
G000344805	0.180377	0.28066	0.24325135032107564
G000378025	0.179389	0.15209	0.35845459418128883
G000379145	0.201199	0.00645	0.19868478914436682
G000472385		0.23664135032107564
G000472425	0.178011	0.28418	0.23605135032107566
G000472865	0.178673	0.05778	0.21450482188476722
G000473085	0.220087	0.02784	0.36294215850804734
G000473125	0.189594	0.03356	0.20237311790426527
G000504425	0.184623	0.18361	0.2681672055106007
G000516555	0.185701	0.0677	0.284450864063691
G000526175	0.203699	0.12181	0.37096215850804737
G000701345	0.18779	0.26614	0.2324499636464672
G000702305	0.181167	0.14704	0.3397013516937652
G000751295	0.206116	0.15439	0.37469013254629213
G000938285	0.16575	0.35991	0.20638311790426525
G001295845	0.181593	0.25894	0.25210387389497874
G001402875	0.201323	0.09914	0.3608356661677191
G001425835	0.19141	0.19093	0.2685264186367195
G001426945	0.200428	0.12497	0.3385017191688266
G001440405	0.174879	0.30786	0.21526333427827365
G001440475	0.210366	0.01469	0.22196333427827367
G001579845	0.203583	0.14645	0.33990171916882655
G001693385	0.179668	0.30672	0.22513333427827364
G001908185	0.161086	0.37107	0.20177311790426528
G900011245	0.168815	0.3528	0.2088131179042652
G900100155	0.179546	0.14667	0.3563345941812889
G900104755	0.171745	0.33369	0.21938333427827364
G900108575	0.188876	0.22978	0.2645832181472131
