REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000014385	0.00496273	0.88112	0.009959599789025865
G000286115	0.00369428	0.97513	0.003258202213332754
G000286215	0.00490148	0.8991	0.009189599789025865
G000309425	0.00335594	0.98542	0.0035896434448618
G000725025	0.00244398	0.98592	0.0032198296092839362
G000725035	0.00250509	0.99513	0.003649829609283937
G000762045	0.0146797	0.85931	0.016809599789025867
G001867465	0.00357772	0.97565	0.004414816104658367
G001867525	0.00339192	0.97292	0.004399599789025865
G001867535	0.0032331	0.98477	0.002642798904130283
G001867555	0.00215066	0.95408	0.0035297272595965555
G001867615	0.00258049	0.99289	0.0037044751859849076
G001867795	0.00238831	0.98923	0.004210720446774852
G001867835	0.00233355	0.98912	0.0028497272595965554
G001867875	0.00238389	0.98923	0.00408541515766943
G001867915	0.00233378	0.98912	0.002434232409660705
G001867975	0.00258367	0.99426	0.0032120282592337976
G001868045	0.00210103	0.95433	0.003980720446774852
G001868105	0.00350473	0.97518	0.0035448161046583667
G001868145	0.0024037	0.98923	0.0038151744603767373
G001868185	0.00238644	0.98915	0.002619088901119753
G001868195	0.00222755	0.95367	0.0032298296092839363
G001868205	0.00356369	0.97107	0.004344051608943614
G001868225	0.00251887	0.99303	0.006512028259233798
G001868275	0.00381448	0.97449	0.005472957230153446
G001868315	0.00238939	0.99501	0.002079727259596555
G001868405	0.00239529	0.98923	0.003970720446774852
G001868525	0.00214598	0.95432	0.003594475185984908
G001868545	0.00263012	0.99393	0.002622028259233798
G001868555	0.00471751	0.97253	0.003691921359474302
G001868715	0.00246369	0.9965	0.00576019599098098
G001868805	0.00214872	0.95433	0.0035596434448618005
G001869295	0.00246849	0.99124	0.005084366246081686
G001869305	0.00220698	0.99515	0.004439249287510147
G001869395	0.00237399	0.98927	0.003438514866955947
G001869405	0.00239817	0.98933	0.002909727259596555
G001869445	0.00249976	0.9948	0.004261921359474301
G001869655	0.00353945	0.98441	0.0030479715639268497
G001869735	0.00259918	0.99363	0.005022028259233798
G001869815	0.00219352	0.99513	0.004122270996670216
G001869885	0.00248153	0.9951	0.003558514866955947
G001869945	0.00375428	0.97404	0.003012957230153446
G001870005	0.00378875	0.96932	0.006475165777026252
G001870015	0.00244508	0.99552	0.0038597272595965546
G001939485	0.00380775	0.97449	0.0046829572301534455
