REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.154248	0.58709	0.15153511244262347
G000010605	0.179638	0.43205	0.19976593599966713
G000091305	0.141235	0.67334	0.1417203652951633
G000092385	0.1865	0.43921	0.22632593599966716
G000147815	0.188873	0.42183	0.22508593599966714
G000156435	0.156339	0.54256	0.15332946637193906
G000158915	0.185567	0.43262	0.23221593599966717
G000158935	0.158445	0.56113	0.15758946637193905
G000158955	0.153438	0.57443	0.15768946637193904
G000163875	0.185057	0.41096	0.21893593599966715
G000203835	0.159413	0.56871	0.15764946637193905
G000204605	0.166809	0.49217	0.16006720859997253
G000213055	0.187523	0.37099	0.21771593599966715
G000225525	0.189459	0.04466	0.14942062644949505
G000242715		0.17180237251452574
G000253235	0.177263	0.44861	0.19011593599966714
G000317595	0.142079	0.63574	0.13828001608955787
G000331005	0.155627	0.62811	0.16363720859997252
G000342125	0.186519	0.3757	0.21005593599966715
G000349325	0.151971	0.60565	0.14844062644949507
G000373565	0.208773	0.01576	0.18282593599966715
G000375725	0.223027	0.0355	0.19915593599966713
G000376565	0.153952	0.62557	0.15738720859997252
G000384175	0.212973	0.03173	0.19015593599966715
G000429085	0.176662	0.41322	0.19747593599966715
G000444875	0.158567	0.54338	0.14115237251452578
G000497425	0.183601	0.42937	0.20819593599966715
G000497445	0.157831	0.54546	0.15510237251452574
G000695235	0.185942	0.40278	0.21011593599966716
G000716215	0.146525	0.64036	0.146864228176847
G000716675	0.173942	0.48625	0.17188593599966717
G000716805	0.160095	0.5806	0.1676981107458031
G000717025	0.181484	0.40937	0.20390593599966714
G000717345	0.183367	0.40922	0.20365593599966714
G000717745	0.182319	0.41487	0.21136593599966716
G000718015	0.186082	0.37301	0.20707593599966717
G000718095	0.183038	0.43493	0.2029559359996671
G000718315	0.164025	0.5117	0.15281237251452578
G000718595	0.177526	0.42586	0.19148593599966715
G000718635	0.186339	0.40231	0.20926593599966714
G000719265	0.1834	0.39581	0.20462593599966716
G000719335	0.181709	0.4333	0.20255593599966715
G000719955	0.180136	0.40079	0.19251593599966715
G000720455	0.181684	0.41612	0.20988593599966715
G000720475	0.174001	0.44712	0.17998593599966717
G000721105	0.144269	0.64322	0.139994228176847
G000721235	0.161109	0.53535	0.15388946637193904
G000721265	0.188746	0.3599	0.22680593599966714
G000721275	0.178646	0.44612	0.19482593599966713
G000725795	0.163611	0.46946	0.15449237251452574
G000802245	0.167719	0.45568	0.17215237251452575
G000818195	0.218344	0.03723	0.20695593599966716
G000819545	0.178953	0.14194	0.16299611715186924
G000827005	0.177714	0.43214	0.19253593599966715
G000830005	0.178027	0.45582	0.18753593599966714
G000935125	0.18328	0.38596	0.20308593599966718
G000938975	0.186669	0.43568	0.22163593599966713
G000968255	0.154991	0.59657	0.15371511244262348
G001005085	0.155565	0.61975	0.15306237251452576
G001013905	0.159506	0.53734	0.14754946637193905
G001187435	0.186342	0.37415	0.20756593599966716
G001278075	0.177662	0.44461	0.20317593599966713
G001279695	0.175706	0.44267	0.19642593599966715
G001279725	0.182047	0.38757	0.21290593599966715
G001279985	0.157567	0.55206	0.15246946637193903
G001298575	0.160629	0.56556	0.16167720859997253
G001418335	0.159161	0.54127	0.1641581107458031
G001418415	0.160692	0.49863	0.15991946637193905
G001418465	0.172476	0.47757	0.17442593599966716
G001418495	0.17912	0.36022	0.21172593599966716
G001418585	0.152769	0.60289	0.15038520482263806
G001418655	0.156725	0.61115	0.1488781107458031
G001419695	0.159785	0.45556	0.16563946637193905
G001419745	0.169278	0.48992	0.17268593599966714
G001509795	0.154712	0.54519	0.1441406264494951
G001511815	0.158243	0.57142	0.14625237251452577
G001513975	0.145886	0.62488	0.14593062644949506
G001611795	0.15394	0.60386	0.14825946637193904
G001646665	0.174069	0.43957	0.18661593599966714
G001654495	0.161583	0.51196	0.1495423725145258
G001660045	0.159192	0.55217	0.15517946637193902
G001693675	0.183802	0.4054	0.21645593599966714
G001729485	0.183813	0.42132	0.20189593599966715
G001746425	0.181403	0.41612	0.20588593599966715
G001750785	0.180394	0.39979	0.20069593599966712
G001905365	0.180598	0.43526	0.19386593599966714
