REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000009765	0.163034	0.45036	0.15829660396940554
G000010605	0.188585	0.35702	0.18894833504930728
G000091305	0.167172	0.45791	0.1691551786844349
G000092385	0.195903	0.35212	0.21800799540794047
G000147815	0.196581	0.34409	0.21676799540794045
G000158915	0.196316	0.34662	0.22389799540794048
G000158935	0.168394	0.43816	0.16776266517059524
G000158955	0.161134	0.43663	0.16484584468361896
G000163875	0.197235	0.321	0.20605635580533013
G000203835	0.169234	0.44612	0.1678226651705952
G000204605	0.178868	0.38915	0.1707184308908052
G000213055	0.19757	0.30421	0.21224579830188747
G000225525	0.203603	0.04162	0.16268622215358128
G000242715	0.066566	0.00019	0.18402112654692818
G000317595	0.169063	0.41391	0.1668064046250914
G000331005	0.169602	0.43172	0.1742884308908052
G000342125	0.196444	0.30337	0.2017379954079405
G000349325	0.166848	0.4544	0.16170622215358132
G000373565	0.22437	0.00709	0.1841645740459286
G000375725	0.214029	0.03975	0.18833833504930733
G000376565	0.167474	0.47362	0.16803843089080517
G000384175	0.196465	0.03333	0.175241032333699
G000429085	0.18477	0.32581	0.1866583350493073
G000444875	0.169566	0.43324	0.15318362248478146
G000497425	0.18856	0.35926	0.1935409166547795
G000497445	0.170383	0.41844	0.16704711698751085
G000695235	0.196338	0.34093	0.20179799540794044
G000716215	0.162535	0.45462	0.16466913989927465
G000716675	0.183063	0.41231	0.17322457404592856
G000716805	0.171118	0.41934	0.1750722312109291
G000717025	0.190103	0.32635	0.1930883350493073
G000717345	0.19236	0.33972	0.19533799540794047
G000717745	0.19262	0.32745	0.20304799540794047
G000718015	0.196002	0.30198	0.19875799540794048
G000718315	0.175379	0.41861	0.1648028607321409
G000718595	0.187471	0.36075	0.16633982775599743
G000718635	0.193698	0.33575	0.20094799540794048
G000719265	0.191762	0.31622	0.19630799540794047
G000719335	0.190658	0.36026	0.19051483746230785
G000719955	0.190693	0.33904	0.18704579830188744
G000720455	0.189642	0.36222	0.19665943118402818
G000720475	0.184102	0.37107	0.18132457404592855
G000721105	0.16323	0.45054	0.1577991398992747
G000721265	0.196257	0.29663	0.2141900254945954
G000721275	0.188506	0.37945	0.17211285811288987
G000725795	0.173857	0.38178	0.16655668479525662
G000802245	0.176845	0.34507	0.1840879078508032
G000818195	0.222048	0.02833	0.1906972958837686
G000819545	0.202868	0.07678	0.17466754081275945
G000827005	0.186253	0.36331	0.1875097004316394
G000830005	0.180671	0.40567	0.16096666096069975
G000935125	0.193239	0.30682	0.19476799540794046
G000938975	0.196817	0.35095	0.2133179954079405
G000968255	0.1647	0.46419	0.16047660396940552
G001005085	0.171079	0.46236	0.16518118476823157
G001013905	0.170901	0.41403	0.1587500182930281
G001187435	0.195902	0.30752	0.1992479954079405
G001278075	0.187053	0.37267	0.19029635580533016
G001279695	0.186909	0.36768	0.18583511993913765
G001279725	0.192865	0.3269	0.19991968138404012
G001279985	0.171155	0.43967	0.16438802430778687
G001298575	0.175075	0.42152	0.17232843089080518
G001418335	0.171104	0.39852	0.17153223121092911
G001418415	0.171463	0.38546	0.16968476696430415
G001418465	0.179919	0.40023	0.17576457404592857
G001418495	0.186819	0.27341	0.20340799540794047
G001418585	0.169165	0.44398	0.164573628508475
G001418655	0.167631	0.44439	0.1562522312109291
G001419695	0.172279	0.36043	0.17540476696430418
G001419745	0.179605	0.40054	0.17402457404592855
G001509795	0.167955	0.42285	0.1574062221535813
G001513975	0.161929	0.43839	0.15919622215358134
G001646665	0.186271	0.35384	0.1723716753166886
G001654495	0.172854	0.41844	0.16167054487439356
G001660045	0.170214	0.43659	0.1654674094319283
G001693675	0.195672	0.32329	0.20357635580533015
G001729485	0.192641	0.34473	0.19357799540794046
G001750785	0.191644	0.32346	0.18645167531668858
G001905365	0.186748	0.37229	0.18304833504930731
