	50076	510	80129	50395	156	160	3	6165	715	147	523	50070	80142	678	528	10	80152	45	560	521	6128	538	6168	6163	540	76	78	125	101
N15832	255.03436972670525	298.8364388720538	319.57162713270054	291.1338608227212	282.60966874574484	252.5870962221743	302.36445146507833	286.5100210316385	291.43961364140335	298.83766587446644	301.72661496663164	294.6779921778434	293.52605403854307	261.45682111294394	312.7048131579389	298.8484526165674	287.1202626075953	296.42359420413504	301.84958490020097	309.44310845496994	295.8828644093298	320.5661763212588	292.38025906401464	252.6495250807177	299.1916893430221	282.74456014397356	285.6925995295231	297.1743204880308	295.6096978213724
N15831	253.1196327667052	296.9217019120536	317.6568901727005	289.2191238627213	280.69493178574487	250.67235926217438	300.44971450507825	284.5952840716386	289.5248766814033	296.92292891446624	299.81187800663173	292.7632552178432	291.61131707854287	259.5420841529439	310.79007619793884	296.93371565656736	285.205525647595	294.50885724413536	299.9348479402007	307.5283714949699	293.96812744933015	318.65143936125884	290.4655221040145	250.73478812071772	297.2769523830221	280.8298231839733	283.7778625695233	295.2595835280309	293.6949608613725
N15830	255.27000921670523	299.0720783620536	319.8072666227008	291.3695003127215	282.8453082357448	252.82273571217425	302.6000909550781	286.74566052163834	291.67525313140357	299.0733053644662	301.9622544566315	294.9136316678429	293.761693528543	261.69246060294387	312.94045264793886	299.0840921065673	287.355902097595	296.6592336941349	302.08522439020084	309.67874794497	296.1185038993296	320.8018158112587	292.61589855401445	252.88516457071768	299.42732883302193	282.9801996339733	285.92823901952323	297.4099599780307	295.84533731137253
N15829	248.95769141670516	292.7597605620538	313.4949488227004	285.0571825127214	276.53299043574475	246.5104179121743	296.2877731550782	280.43334272163827	285.3629353314034	292.76098756446606	295.6499366566317	288.6013138678432	287.449375728543	255.380142802944	306.628134847939	292.77177430656735	281.04358429759503	290.3469158941349	295.7729065902008	303.36643014496974	289.80618609932975	314.48949801125866	286.3035807540145	246.57284677071777	293.1150110330218	276.6678818339732	279.6159212195229	291.0976421780308	289.53301951137246
N15828	245.73846167670513	289.54053082205377	310.2757190827004	281.83795277272134	273.3137606957447	243.29118817217437	293.0685434150782	277.21411298163855	282.1437055914034	289.5417578244664	292.4307069166317	285.3820841278429	284.2301459885431	252.16091306294402	303.40890510793906	289.55254456656746	277.8243545575951	287.12768615413506	292.55367685020053	300.14720040497014	286.58695635932986	311.2702682712588	283.0843510140144	243.35361703071763	289.89578129302214	273.44865209397324	276.39669147952316	287.87841243803086	286.3137897713722
N15822	263.8999948867052	307.70206403205333	328.43725229270063	299.9994859827213	291.4752939057447	261.45272138217433	311.2300766250784	295.37564619163857	300.30523880140345	307.7032910344663	310.59224012663145	303.54361733784305	302.3916791985431	270.3224462729439	321.5704383179389	307.7140777765673	295.9858877675949	305.28921936413514	310.71521006020083	318.3087336149701	304.7484895693297	329.4318014812587	301.2458842240144	261.5151502407177	308.0573145030218	291.6101853039732	294.55822468952306	306.0399456480308	304.47532298137247
N15821	261.6346113867053	305.4366805320539	326.1718687927005	297.73410248272137	289.2099104057447	259.18733788217435	308.96469312507827	293.11026269163864	298.03985530140335	305.43790753446626	308.32685662663164	301.27823383784323	300.1262956985428	268.05706277294405	319.30505481793887	305.4486942765673	293.7205042675952	303.0238358641352	308.4498265602006	316.04335011496977	302.4831060693298	327.1664179812589	298.9805007240143	259.2497667407177	305.79193100302183	289.3448018039735	292.29284118952336	303.77456214803084	302.20993948137226
N15820	258.86226699670516	302.6643361420539	323.3995244027007	294.96175809272125	286.43756601574484	256.41499349217435	306.19234873507816	290.3379183016384	295.2675109114035	302.66556314446615	305.55451223663147	298.50588944784334	297.3539513085429	265.2847183829439	316.5327104279389	302.67634988656727	290.94815987759506	300.2514914741349	305.67748217020085	313.2710057249699	299.71076167932966	324.39407359125886	296.20815633401435	256.4774223507177	303.0195866130219	286.5724574139734	289.52049679952313	301.0022177580309	299.43759509137243
N15818	258.23721266670515	302.0392818120536	322.7744700727007	294.3367037627215	285.81251168574477	255.7899391621743	305.56729440507814	289.7128639716385	294.64245658140356	302.0405088144663	304.92945790663174	297.88083511784345	296.72889697854293	264.65966405294404	315.90765609793874	302.0512955565672	290.32310554759505	299.626437144135	305.0524278402008	312.6459513949699	299.08570734932994	323.76901926125896	295.5831020040145	255.8523680207176	302.3945322830219	285.94740308397326	288.8954424695234	300.37716342803054	298.8125407613722
