	50076	510	80129	50395	156	160	3	6165	715	147	523	50070	80142	678	528	10	80152	45	560	521	6128	538	6168	6163	540	76	78	125	101
N16039	239.7725747299281	315.0175908099785	334.8702920797535	303.3148061751134	281.7766162965412	235.9074868785912	318.37399782542553	292.2555215246236	307.0020295029012	314.35213356425515	317.4579766979256	309.68632892300053	307.5192052796106	251.81784384913865	327.2056845400556	312.1033107617955	293.6530624721828	311.43239708826076	317.9097170169444	324.8901478576987	311.99216767891465	335.77741133427537	302.63175957244795	235.2916986734775	314.7565090793797	280.50457510766176	294.6233946760599	313.1729188189614	311.22110263563303
N16038	236.32178947992807	311.56680555997815	331.4195068297533	299.8640209251135	278.3258310465413	232.4567016285911	314.9232125754254	288.80473627462356	303.5512442529012	310.90134831425513	314.0071914479253	306.23554367300056	304.0684200296105	248.36705859913866	323.7548992900555	308.6525255117955	290.2022772221828	307.9816118382606	314.45893176694466	321.43936260769846	308.5413824289148	332.3266260842754	299.1809743224479	231.84091342347747	311.3057238293798	277.05378985766157	291.1726094260595	309.7221335689611	307.7703173856332
N16037	253.34712789992804	328.59214397997846	348.4448452497535	316.88935934511363	295.3511694665412	249.48204004859105	331.9485509954252	305.8300746946235	320.57658267290134	327.926686734255	331.03252986792563	323.2608820930009	321.0937584496104	265.39239701913846	340.7802377100553	325.67786393179546	307.22761564218297	325.0069502582607	331.48427018694446	338.46470102769837	325.5667208489148	349.35196450427514	316.206312742448	248.8662518434775	328.3310622493798	294.0791282776617	308.19794784605966	326.74747198896097	324.7956558056331
N16035	263.61381223992817	338.85882831997833	358.712578472342	327.15604368511356	305.6178538065412	259.74970126494776	342.21523533542535	316.09675903462346	330.84326701290144	338.193371074255	341.2992142079255	333.53055304352347	331.36044278961015	275.6590813591386	351.0469220500556	335.945385440269	317.49429998218267	335.2736345982608	341.75374452830954	348.7313853676986	335.8334051889148	359.6186488442751	326.47922246471865	259.13403706361214	338.5987740187268	304.3458126176617	318.46543285979146	337.01415632896123	335.06363933284393
N16034	262.24981298992805	337.49482906997844	357.3485792223421	325.7920444351134	304.25385455654106	258.38570201494764	340.8512360854253	314.73275978462357	329.4792677629013	336.82937182425513	339.9352149579257	332.1665537935238	329.99644353961025	274.29508210913866	349.68292280005545	334.5813861902689	316.13030073218295	333.90963534826057	340.3897452783097	347.3673861176986	334.46940593891463	358.2546495942754	325.11522321471887	257.7700378136122	337.23477476872694	302.9818133676616	317.1014336097916	335.6501570789615	333.69964008284404
N16033	183.3889807699281	258.6339968499786	278.491440128976	246.93121221511353	225.39302233654126	179.52830938688078	261.99040386542544	235.87192756462352	250.6184355429014	257.96853960425506	261.07438273792553	253.31623746060816	251.13561131961043	195.4342498891385	270.8220905800553	255.72350164927497	237.2694685121829	255.0488031282608	261.53873668248025	268.5065538976985	255.60857371891464	279.3938173742754	246.2763106312153	178.9130818041528	258.37756013827084	224.1209811476618	238.24342057042816	256.7893248589613	254.84338231468598
N16008	274.925316996705	318.79173258124985	339.644409934624	311.02480809272134	302.5006160157448	272.47804349217444	322.27132970871514	306.40096830163833	311.36971442526914	318.7286131444663	321.6530523031184	314.5689394478432	313.41700130854304	281.3781431416487	332.59576042793867	318.73939988656736	307.01120987759504	316.3145414741351	321.7405321702007	329.3340557249699	315.77381167933004	340.4879739542431	312.3253374772314	272.5404723507178	319.0826366130222	302.6502161824924	305.5835467995233	317.0956610368004	315.5006450913726
N16007	265.02751147670506	308.89392706125	329.7466044146238	301.1270025727214	292.60281049574473	262.5802379721743	312.3735241887153	296.5031627816385	301.471908905269	308.83080762446633	311.75524678311865	304.67113392784313	303.51919578854273	271.4803376216487	322.69795490793877	308.8415943665673	297.1134043575951	306.41673595413516	311.84272665020103	319.43625020496984	305.87600615933	330.5901684342432	302.42753195723145	262.6426668307177	309.1848310930221	292.7524106624921	295.685741279523	307.1978555168004	305.6028395713725
N16005	269.6571592267051	313.52357481125	334.376252164624	305.7566503227213	297.23245824574474	267.2098857221745	317.0031719387152	301.1328105316385	306.10155665526895	313.4604553744664	316.3848945331184	309.30078167784336	308.1488435385431	276.1099853716485	327.327602657939	313.47124211656745	301.74305210759496	311.0463837041352	316.4723744002009	324.06589795496984	310.5056539093296	335.21981618424303	307.05717970723134	267.27231458071753	313.81447884302156	297.38205841249214	300.31538902952315	311.82750326680053	310.2324873213724
N16004	271.8189086067052	315.6853241912501	336.53800154462397	307.9183997027213	299.39420762574485	269.3716351021743	319.1649213187149	303.2945599116386	308.2633060352691	315.62220475446634	318.5466439131186	311.4625310578433	310.3105929185431	278.2717347516486	329.4893520379389	315.63299149656746	303.9048014875952	313.2081330841354	318.634123780201	326.2276473349699	312.66740328932985	337.38156556424315	309.21892908723146	269.4340639607177	315.97622822302174	299.5438077924924	302.4771384095231	313.98925264680054	312.3942367013724
N16002	262.1096766167052	305.97609220125	326.8287695546239	298.20916771272135	289.6849756357448	259.6624031121743	309.4556893287151	293.5853279216384	298.55407404526903	305.9129727644663	308.8374119231185	301.7532990678433	300.60136092854253	268.5625027616484	319.780120047939	305.9237595065674	294.1955694975949	303.498901094135	308.9248917902009	316.51841534497	302.9581712993296	327.6723335742432	299.5096970972315	259.7248319707177	306.2669962330219	289.8345758024921	292.76790641952323	304.2800206568005	302.6850047113722
N16001	262.5126390967051	306.3790546812501	327.23173203462403	298.6121301927214	290.08793811574486	260.06536559217443	309.8586518087151	293.98829040163844	298.9570365252688	306.31593524446635	309.24037440311866	302.1562615478432	301.0043234085431	268.9654652416486	320.18308252793884	306.3267219865674	294.59853197759526	303.9018635741351	309.32785427020093	316.9213778249702	303.36113377932975	328.0752960542433	299.91265957723164	260.1277944507177	306.6699587130219	290.2375382824922	293.1708688995232	304.6829831368004	303.08796719137234
N15997	273.7140183267053	317.58043391125005	338.43311126462396	309.8135094227213	301.2893173457449	271.2667448221744	321.0600310387152	305.1896696316385	310.1584157552691	317.51731447446656	320.4417536331187	313.3576407778431	312.2057026385431	280.16684447164846	331.384461757939	317.5281012165675	305.79991120759496	315.10324280413516	320.5292335002008	328.1227570549701	314.56251300932996	339.2766752842434	311.11403880723185	271.3291736807177	317.87133794302207	301.4389175124921	304.3722481295233	315.88436236680053	314.2893464213724
N15996	271.04293535670536	314.90935094125007	335.762028294624	307.14242645272157	298.618234375745	268.59566185217443	318.38894806871485	302.5185866616383	307.48733278526913	314.8462315044663	317.77067066311855	310.6865578078431	309.534619668543	277.49576150164864	328.7133787879388	314.8570182465674	303.1288282375951	312.4321598341352	317.858150530201	325.45167408496974	311.89143003933	336.60559231424315	308.4429558372314	268.6580907107176	315.200254973022	298.76783454249204	301.7011651595232	313.2132793968005	311.61826345137257
N15995	269.4013987167054	313.26781430124987	334.120491654624	305.50088981272125	296.97669773574484	266.9541252121744	316.74741142871494	300.87705002163835	305.845796145269	313.2046948644663	316.1291340231187	309.0450211678433	307.8930830285432	275.85422486164856	327.07184214793864	313.2154816065675	301.48729159759495	310.79062319413504	316.21661389020113	323.8101374449699	310.24989339932966	334.9640556742431	306.80141919723167	267.0165540707178	313.55871833302206	297.1262979024921	300.05962851952336	311.5717427568004	309.97672681137277
N15993	262.5120953567053	306.3785109412501	327.23118829462396	298.61158645272167	290.0873943757449	260.06482185217436	309.8581080687151	293.9877466616385	298.95649278526884	306.31539150446633	309.2398306631185	302.15571780784313	301.003779668543	268.96492150164846	320.1825387879389	306.3261782465672	294.59798823759513	303.90131983413517	309.32731053020075	316.92083408497	303.3605900393298	328.07475231424297	299.91211583723185	260.1272507107178	306.6694149730223	290.2369945424921	293.1703251595231	304.68243939680053	303.08742345137216
