REF_ID	ESTIMATED_DISTANCE	PORTION_MAPPED	TRUE_DISTANCE
G000091305	0.167697	0.49768	0.16505480894645722
G000156435	0.158179	0.48616	0.15262705793289766
G000158935	0.163372	0.49387	0.15688705793289767
G000158955	0.129362	0.57956	0.1313900270510946
G000203835	0.163393	0.50097	0.15694705793289765
G000204605	0.173609	0.42525	0.1647386157847954
G000225525	0.181539	0.06715	0.15489703658486967
G000242715	0.0361991	0.00283	0.17691895450264566
G000317595	0.165816	0.48405	0.1628648089464572
G000331005	0.166721	0.49268	0.1683086157847954
G000349325	0.160801	0.51188	0.1539170365848697
G000373565	0.192536	0.01519	0.18258229435851647
G000376565	0.164073	0.51612	0.16205861578479538
G000444875	0.165494	0.48166	0.14626895450264568
G000497445	0.166284	0.46712	0.16021895450264567
G000716215	0.155757	0.54617	0.15905703658486964
G000716675	0.179617	0.43874	0.17164229435851647
G000716805	0.165698	0.48496	0.16987729998144424
G000718315	0.171159	0.4496	0.15792895450264566
G000719955	0.18781	0.36473	0.18708767486385777
G000720475	0.181089	0.40799	0.1797422943585165
G000721105	0.157861	0.52322	0.15218703658486968
G000721235	0.166697	0.47987	0.15318705793289766
G000725495	0.167317	0.48582	0.15611824334015878
G000725795	0.171836	0.40521	0.15960895450264567
G000802245	0.174171	0.38516	0.17726895450264565
G000819545	0.177515	0.13004	0.1684545205738487
G000827005	0.18607	0.38113	0.18911330398415996
G000968255	0.0966131	0.62169	0.12041024370721913
G001005085	0.167516	0.51778	0.15817895450264569
G001013905	0.161262	0.47728	0.14684705793289765
G001279985	0.164809	0.50263	0.15419051155477867
G001298575	0.171544	0.4759	0.1663486157847954
G001418335	0.168096	0.45366	0.16633729998144423
G001418415	0.163098	0.45345	0.15921705793289764
G001418465	0.17848	0.42456	0.1741822943585165
G001418475	0.166818	0.47672	0.1654548089464572
G001418585	0.164092	0.49408	0.15722703658486967
G001418655	0.164047	0.51462	0.1510572999814442
G001419695	0.164245	0.40502	0.16493705793289767
G001419745	0.177738	0.43157	0.1724422943585165
G001509795	0.162459	0.48621	0.1496170365848697
G001511815	0.1655	0.51231	0.15136895450264568
G001513975	0.155702	0.52155	0.15140703658486968
G001514045	0.160706	0.52206	0.15783703658486967
G001654495	0.169354	0.45002	0.1546589545026457
G001660045	0.164397	0.4908	0.15447705793289762
